"UniqueID","startprice","startprice.log","startprice.predict.All.Interact.X.glmnet","startprice.predict.All.Interact.X.glmnet.err","startprice.predict.All.Interact.X.glmnet.accurate"
10069,254.99,5.5412243287032,204.224277195663,50.7657228043375,FALSE
10071,159.95,5.07486126639553,211.521921066957,51.5719210669574,FALSE
10072,279.99,5.63475388824576,171.142535523829,108.847464476171,FALSE
10077,119.95,4.7870749892857,199.810958114201,79.8609581142005,FALSE
10079,269.94,5.59819971208114,179.509852052426,90.4301479475744,FALSE
10082,169.95,5.13550427614213,201.9492718898,31.9992718897997,FALSE
10083,319.85,5.76785213589615,257.957308492061,61.8926915079394,FALSE
10084,329.99,5.79906235097108,333.963495884865,3.97349588486492,FALSE
10085,249.95,5.52126089785958,162.380495505936,87.5695044940637,FALSE
10087,550,6.30991827822652,424.365665996342,125.634334003658,FALSE
10088,169.98,5.13568078307048,198.28057735076,28.3005773507596,FALSE
10093,194.29,5.26935188825502,281.290173104782,87.000173104782,FALSE
10094,193.15,5.26346708911229,186.005963072163,7.14403692783728,FALSE
10096,489.99,6.19438498273316,383.083597006305,106.906402993695,FALSE
10100,199.99,5.298267365298,200.106520937508,0.116520937507744,FALSE
10102,349,5.85507192220243,313.083577153826,35.9164228461744,FALSE
10103,160,5.07517381523383,63.588578239327,96.411421760673,FALSE
10104,295,5.68697535633982,257.077603557997,37.922396442003,FALSE
10106,279.95,5.6346110157949,205.380235381175,74.5697646188249,FALSE
10107,149.95,5.01030190519502,199.782974659188,49.8329746591878,FALSE
10110,99,4.59511985013459,140.474458067077,41.4744580670774,FALSE
10111,320,5.76832099579377,281.86038193321,38.1396180667898,FALSE
10112,255,5.54126354515843,80.6223144685365,174.377685531463,FALSE
10115,250,5.52146091786225,170.077496800507,79.9225031994929,FALSE
10116,549.99,6.30990009624304,403.513470636018,146.476529363982,FALSE
10120,250,5.52146091786225,181.259449301265,68.7405506987349,FALSE
10121,249.99,5.52142091706223,192.70833280444,57.2816671955604,FALSE
10122,299.99,5.7037491407673,235.696180026134,64.2938199738658,FALSE
10126,344,5.8406416573734,160.725280656521,183.274719343479,FALSE
10127,100,4.60517018598809,28.5911733341488,71.4088266658512,FALSE
10128,250,5.52146091786225,169.964317224627,80.0356827753734,FALSE
10129,175,5.16478597392351,172.204166788356,2.79583321164444,FALSE
10132,119.99,4.7874084059763,157.165177523974,37.1751775239736,FALSE
10133,225,5.41610040220442,207.637178260382,17.3628217396179,FALSE
10135,225,5.41610040220442,68.4413982960853,156.558601703915,FALSE
10136,389.99,5.96612109776931,272.336250969841,117.653749030159,FALSE
10139,274.99,5.61673473336903,177.886291880728,97.1037081192719,FALSE
10144,215,5.37063802812766,221.586390576643,6.58639057664294,FALSE
10146,187.5,5.23377884541047,182.07272533458,5.42727466541993,FALSE
10148,229,5.43372200355424,266.223451191843,37.223451191843,FALSE
10149,159.93,5.07473621950278,184.372274357884,24.442274357884,FALSE
10153,639.99,6.46145255123165,404.137741014189,235.852258985811,FALSE
10155,284.99,5.65245409193376,229.646054472438,55.3439455275618,FALSE
10158,139.98,4.94149955526139,173.586342406681,33.6063424066808,FALSE
10160,294.99,5.68694145746017,318.192610920266,23.202610920266,FALSE
10163,299.99,5.7037491407673,324.551000487936,24.5610004879358,FALSE
10164,270,5.59842195899838,229.887272665424,40.1127273345761,FALSE
10167,399.99,5.99143954679548,240.553478426782,159.436521573218,FALSE
10168,279.95,5.6346110157949,204.159389537396,75.7906104626038,FALSE
10170,329,5.79605775076537,321.675531583935,7.32446841606526,FALSE
10171,187.5,5.23377884541047,181.855072304041,5.64492769595932,FALSE
10172,269,5.59471137960184,284.457084707243,15.4570847072432,FALSE
10182,100,4.60517018598809,56.1620115712109,43.8379884287891,FALSE
10184,15,2.70805020110221,182.830932975015,167.830932975015,FALSE
10188,299,5.70044357339069,256.756114784199,42.2438852158006,FALSE
10191,215,5.37063802812766,219.178069674541,4.17806967454121,FALSE
10193,250,5.52146091786225,105.411393412152,144.588606587848,FALSE
10195,200,5.29831736654804,102.227026667963,97.7729733320374,FALSE
10197,404.99,6.00386237544368,346.817043625744,58.1729563742561,FALSE
10199,50,3.91202300542815,155.549760268568,105.549760268568,FALSE
10200,89.99,4.49969855304586,192.189625227656,102.199625227656,FALSE
10204,309.99,5.73654003889437,152.314914282707,157.675085717293,FALSE
10206,200,5.29831736654804,189.108335694085,10.8916643059147,FALSE
10207,269,5.59471137960184,284.152370464488,15.152370464488,FALSE
10212,299,5.70044357339069,256.547167874882,42.4528321251184,FALSE
10215,374.95,5.9267926837474,400.851170046117,25.9011700461169,FALSE
10216,189,5.24174701505964,186.858610547857,2.14138945214339,FALSE
10217,75,4.31748811353631,146.365543942022,71.3655439420222,FALSE
10219,480,6.17378610390194,372.378701963053,107.621298036947,FALSE
10221,465.99,6.14416417466793,265.959608311674,200.030391688326,FALSE
10222,399.99,5.99143954679548,148.146643633828,251.843356366172,FALSE
10229,187.99,5.23638876992587,228.633725934894,40.6437259348941,FALSE
10232,425,6.05208916892442,327.982829449624,97.0171705503756,FALSE
10235,164.99,5.10588486600335,175.186165200457,10.1961652004572,FALSE
10236,319.95,5.76816473358547,292.172187484843,27.7778125151566,FALSE
10239,398.99,5.98893635391915,183.985844645966,215.004155354034,FALSE
10241,99.99,4.60507018098776,60.8883746837701,39.1016253162299,FALSE
10244,155,5.04342511691925,233.980049155902,78.9800491559018,FALSE
10246,400,5.99146454710798,178.173304747249,221.826695252751,FALSE
10249,114.94,4.7444102530796,152.412875240826,37.4728752408263,FALSE
10252,159.99,5.07511131328062,169.209309337564,9.21930933756352,FALSE
10254,229.97,5.43794886563323,54.7442551074677,175.225744892532,FALSE
10257,499.99,6.21458809822219,284.421624249294,215.568375750706,FALSE
10260,334.99,5.81410068063326,255.42241289848,79.5675871015196,FALSE
10261,250,5.52146091786225,193.148752361244,56.851247638756,FALSE
10264,225,5.41610040220442,78.5110721909938,146.488927809006,FALSE
10266,320,5.76832099579377,337.875235881779,17.8752358817786,FALSE
10267,335,5.81413053182507,316.019388981442,18.9806110185581,FALSE
10274,144.99,4.9766647745251,182.047382065073,37.0573820650735,FALSE
10279,399,5.98896141688986,311.436884470767,87.5631155292329,FALSE
10282,199.99,5.298267365298,212.107983892022,12.1179838920217,FALSE
10283,20,2.99573227355399,42.5270036710019,22.5270036710019,FALSE
10287,439.99,6.08675199938131,404.011921259436,35.9780787405639,FALSE
10296,89.99,4.49969855304586,78.0705216594439,11.9194783405561,FALSE
10299,200,5.29831736654804,99.7816571710973,100.218342828903,FALSE
10302,225,5.41610040220442,97.6933114539423,127.306688546058,FALSE
10308,325,5.78382518232974,331.666850387849,6.66685038784902,FALSE
10314,500,6.21460809842219,342.244847332441,157.755152667559,FALSE
10315,350,5.85793315448346,315.601495162806,34.3985048371937,FALSE
10316,187.99,5.23638876992587,227.876293388617,39.8862933886171,FALSE
10317,109.98,4.70029853107967,134.334712232125,24.3547122321252,FALSE
10320,350,5.85793315448346,330.727837188203,19.2721628117973,FALSE
10325,124,4.82028156560504,181.603369882773,57.6033698827731,FALSE
10335,250,5.52146091786225,201.464681562904,48.5353184370962,FALSE
10347,150,5.01063529409626,114.655426526753,35.3445734732471,FALSE
10351,140,4.9416424226093,71.5919015552035,68.4080984447965,FALSE
10359,275,5.61677109766657,250.714313977583,24.2856860224168,FALSE
10362,189.99,5.24697143919645,173.033540531415,16.9564594685849,FALSE
10366,99.99,4.60507018098776,158.993850909271,59.0038509092708,FALSE
10369,339,5.82600010738045,221.016221883214,117.983778116786,FALSE
10374,185.49,5.22300097223859,182.290451374421,3.19954862557944,FALSE
10377,179.96,5.19273460397297,190.648641771437,10.6886417714369,FALSE
10382,95,4.55387689160054,147.0200676919,52.0200676919004,FALSE
10383,264.95,5.57954112893877,37.2673629186875,227.682637081312,FALSE
10385,15,2.70805020110221,195.519582871251,180.519582871251,FALSE
10386,165,5.10594547390058,123.513381186701,41.486618813299,FALSE
10390,15,2.70805020110221,195.476052265143,180.476052265143,FALSE
10404,179,5.18738580584075,76.8310602771356,102.168939722864,FALSE
10409,175,5.16478597392351,173.733998998456,1.26600100154366,FALSE
10413,120,4.78749174278205,111.014038733671,8.98596126632931,FALSE
10414,280,5.63478960316925,209.03152509936,70.9684749006395,FALSE
10416,89.99,4.49969855304586,98.763040988173,8.77304098817298,FALSE
10423,350,5.85793315448346,96.4012641272023,253.598735872798,FALSE
10424,249.99,5.52142091706223,192.419813892883,57.5701861071172,FALSE
10426,310,5.73657229747919,254.684057933464,55.3159420665356,FALSE
10428,458,6.12686918411419,350.880955502321,107.119044497679,FALSE
10429,265,5.57972982598622,217.001643581115,47.9983564188846,FALSE
10432,228.59,5.43193000587196,182.424272464038,46.1657275359624,FALSE
10433,249.97,5.52134091066167,189.346477269391,60.6235227306088,FALSE
10434,249.99,5.52142091706223,157.885071366173,92.104928633827,FALSE
10440,340,5.82894561761021,179.590684881127,160.409315118873,FALSE
10451,185,5.22035582507832,182.89787779606,2.10212220393967,FALSE
10455,190,5.24702407216049,74.6320956645758,115.367904335424,FALSE
10461,400,5.99146454710798,306.891366643711,93.108633356289,FALSE
10465,188.99,5.24169410360695,221.856633879076,32.8666338790763,FALSE
10466,99.94,4.60457000591606,118.82328345394,18.8832834539399,FALSE
10469,225,5.41610040220442,177.141681782767,47.8583182172331,FALSE
10471,110,4.70048036579242,133.041532396033,23.041532396033,FALSE
10472,200,5.29831736654804,98.2754981997648,101.724501800235,FALSE
10473,249,5.51745289646471,135.727075840016,113.272924159984,FALSE
10483,249,5.51745289646471,224.611685508181,24.3883144918191,FALSE
10485,252.99,5.53334996225466,169.412928341656,83.5770716583438,FALSE
10488,40,3.68887945411394,66.6374893731575,26.6374893731575,FALSE
10489,100,4.60517018598809,85.1442498957736,14.8557501042264,FALSE
10491,5,1.6094379124341,55.4295448793737,50.4295448793737,FALSE
10494,124.95,4.82791365728096,152.103883301502,27.1538833015018,FALSE
10495,159.99,5.07511131328062,66.5765465246065,93.4134534753935,FALSE
10498,89.99,4.49969855304586,186.096994348494,96.1069943484943,FALSE
10500,315,5.75257263882563,275.538568805533,39.4614311944674,FALSE
10503,184.99,5.2203017695633,182.994574390382,1.99542560961814,FALSE
10504,150,5.01063529409626,80.8712109577109,69.1287890422891,FALSE
10506,200,5.29831736654804,209.03261786439,9.03261786438969,FALSE
10508,199.99,5.298267365298,207.747187011597,7.7571870115967,FALSE
10512,79,4.36944785246702,115.116749228731,36.116749228731,FALSE
10513,399.99,5.99143954679548,384.692146647017,15.2978533529825,FALSE
10518,154,5.03695260241363,275.381858623544,121.381858623544,FALSE
10520,169.99,5.13573961179068,185.341819299265,15.3518192992647,FALSE
10522,195,5.27299955856375,217.714268812825,22.7142688128249,FALSE
10523,425,6.05208916892442,275.61906554332,149.38093445668,FALSE
10526,69,4.23410650459726,31.734334473082,37.265665526918,FALSE
10527,300,5.7037824746562,87.1200792666691,212.879920733331,FALSE
10528,149,5.00394630594546,84.4443208692373,64.5556791307627,FALSE
10529,150,5.01063529409626,64.5275299366321,85.4724700633679,FALSE
10532,224.98,5.41601150936468,96.4450980895295,128.53490191047,FALSE
10537,14,2.63905732961526,194.196252445572,180.196252445572,FALSE
10539,149,5.00394630594546,248.260049144623,99.2600491446231,FALSE
10541,400,5.99146454710798,174.945491600942,225.054508399058,FALSE
10546,394.99,5.97886044812496,166.601440713912,228.388559286088,FALSE
10547,175,5.16478597392351,175.908937396893,0.908937396893236,FALSE
10550,399.99,5.99143954679548,286.914793751159,113.075206248841,FALSE
10554,234,5.4553211153577,193.366259259943,40.6337407400569,FALSE
10555,349.99,5.85790458264672,326.498449272725,23.4915507272754,FALSE
10559,325,5.78382518232974,201.80158053358,123.19841946642,FALSE
10560,140,4.9416424226093,247.440829553883,107.440829553883,FALSE
10563,399.99,5.99143954679548,327.425182086955,72.5648179130454,FALSE
10564,95,4.55387689160054,36.1046725734291,58.8953274265709,FALSE
10565,499,6.21260609575152,523.705529903305,24.7055299033049,FALSE
10567,125,4.8283137373023,77.3380161404572,47.6619838595428,FALSE
10568,82.95,4.41823801663645,129.69252416953,46.7425241695301,FALSE
10569,150,5.01063529409626,72.4873537551222,77.5126462448778,FALSE
10574,289.99,5.66984643962735,186.004768435649,103.985231564351,FALSE
10575,219.99,5.39358209077382,199.393282850325,20.5967171496751,FALSE
10581,75,4.31748811353631,16.4024924407392,58.5975075592608,FALSE
10583,275,5.61677109766657,207.398573187508,67.6014268124918,FALSE
10586,198,5.28826703069454,149.417760542383,48.5822394576171,FALSE
10587,300,5.7037824746562,383.512787013919,83.5127870139189,FALSE
10590,410,6.01615715969835,290.757099469222,119.242900530778,FALSE
10591,150,5.01063529409626,179.287541637834,29.2875416378341,FALSE
10594,60,4.0943445622221,398.508673503491,338.508673503491,FALSE
10595,113,4.72738781871234,86.6601549466846,26.3398450533154,FALSE
10596,155,5.04342511691925,224.363201029977,69.363201029977,FALSE
10597,90,4.49980967033027,175.815940710726,85.815940710726,FALSE
10601,699.95,6.55100890392083,221.607377453546,478.342622546454,FALSE
10602,275,5.61677109766657,80.3524522144922,194.647547785508,FALSE
10603,94.99,4.55377162290209,47.8720744707122,47.1179255292878,FALSE
10605,550,6.30991827822652,245.743761466695,304.256238533305,FALSE
10607,210,5.34710753071747,134.441505299689,75.5584947003113,FALSE
10609,80,4.38202663467388,270.594322539526,190.594322539526,FALSE
10613,439.99,6.08675199938131,310.980757067036,129.009242932964,FALSE
10614,349.99,5.85790458264672,304.431350826985,45.5586491730151,FALSE
10619,395,5.97888576490112,248.210719097988,146.789280902012,FALSE
10622,208.99,5.34228640393016,212.513934175318,3.52393417531849,FALSE
10628,175,5.16478597392351,105.588385524904,69.4116144750959,FALSE
10629,229.98,5.43799234862052,193.459070144178,36.5209298558217,FALSE
10632,120,4.78749174278205,181.322069854955,61.3220698549552,FALSE
10637,560,6.32793678372919,475.855829878884,84.1441701211155,FALSE
10638,159.95,5.07486126639553,165.453350161222,5.50335016122187,FALSE
10643,560,6.32793678372919,473.822021703721,86.1779782962794,FALSE
10644,549.9,6.30973644351377,359.441012197977,190.458987802023,FALSE
10645,80,4.38202663467388,162.795538931074,82.7955389310739,FALSE
10647,449.99,6.10922536029523,438.866080805345,11.1239191946555,FALSE
10648,79.99,4.38190162686073,26.8421104216047,53.1478895783953,FALSE
10649,227.95,5.42912630665945,142.824100957088,85.1258990429124,FALSE
10650,785,6.66568371778241,392.997057742907,392.002942257093,FALSE
10651,186,5.2257466737132,273.249512496284,87.2495124962844,FALSE
10655,349.95,5.85779028713555,195.552833795409,154.397166204591,FALSE
10658,100,4.60517018598809,37.0276090491645,62.9723909508355,FALSE
10660,329.99,5.79906235097108,328.602295717854,1.38770428214553,FALSE
10663,250,5.52146091786225,198.609073802227,51.3909261977729,FALSE
10665,127.99,4.8519521358677,130.237124299925,2.24712429992506,FALSE
10667,89.99,4.49969855304586,184.625659862048,94.6356598620481,FALSE
10668,469.99,6.15271141788201,345.02855760776,124.96144239224,FALSE
10671,400,5.99146454710798,113.000419931034,286.999580068966,FALSE
10673,179.99,5.19290129379139,72.4835716044008,107.506428395599,FALSE
10674,222.72,5.40591537714606,216.442043897371,6.27795610262876,FALSE
10676,285,5.65248918026865,191.504600559936,93.4953994400644,FALSE
10679,387.45,5.95958680820996,230.867436003943,156.582563996057,FALSE
10680,239.99,5.48059725580725,195.88894126735,44.1010587326502,FALSE
10681,175,5.16478597392351,150.100390910737,24.8996090892629,FALSE
10682,438,6.08221891037645,401.631727288384,36.368272711616,FALSE
10683,140,4.9416424226093,62.4191705910484,77.5808294089516,FALSE
10687,80,4.38202663467388,138.650756204291,58.6507562042908,FALSE
10690,185,5.22035582507832,220.109489635364,35.1094896353642,FALSE
10691,449.99,6.10922536029523,73.2055216156921,376.784478384308,FALSE
10695,175,5.16478597392351,96.2432060520038,78.7567939479962,FALSE
10700,319.99,5.76828974530548,218.692284689175,101.297715310825,FALSE
10705,210,5.34710753071747,96.7050821105777,113.294917889422,FALSE
10706,150,5.01063529409626,20.7807529581689,129.219247041831,FALSE
10707,429,6.06145691892802,164.673134327687,264.326865672313,FALSE
10709,215.99,5.37523211031616,150.228979378872,65.7610206211283,FALSE
10710,219.99,5.39358209077382,240.674937982911,20.6849379829113,FALSE
10711,199.99,5.298267365298,195.43535406079,4.55464593920954,FALSE
10718,159.95,5.07486126639553,313.752073822393,153.802073822393,FALSE
10719,319,5.76519110278484,290.083018089773,28.9169819102274,FALSE
10722,244.96,5.50109493190937,92.4695977103852,152.490402289615,FALSE
10724,340,5.82894561761021,328.045103959674,11.9548960403263,FALSE
10731,459,6.12905021006055,256.835429830542,202.164570169458,FALSE
10733,209.99,5.34705991053603,188.902499180807,21.0875008191925,FALSE
10735,80,4.38202663467388,149.830579818903,69.8305798189032,FALSE
10737,220,5.39362754635236,166.868943775261,53.1310562247394,FALSE
10738,350,5.85793315448346,323.158286704718,26.8417132952821,FALSE
10739,169.99,5.13573961179068,180.345292579876,10.3552925798757,FALSE
10741,199.97,5.29816735529691,123.795535627166,76.1744643728342,FALSE
10742,559.99,6.3279189264269,373.917987360318,186.072012639682,FALSE
10743,90,4.49980967033027,16.4614791443455,73.5385208556545,FALSE
10744,320,5.76832099579377,183.529437391397,136.470562608603,FALSE
10746,400,5.99146454710798,234.610535273089,165.389464726911,FALSE
10747,209,5.34233425196481,184.648913747085,24.3510862529154,FALSE
10748,350,5.85793315448346,227.891033775006,122.108966224994,FALSE
10751,200,5.29831736654804,189.407562648113,10.5924373518871,FALSE
10752,265,5.57972982598622,161.394908057394,103.605091942606,FALSE
10760,150,5.01063529409626,82.4696782373516,67.5303217626484,FALSE
10762,449.99,6.10922536029523,225.024888620743,224.965111379257,FALSE
10764,400,5.99146454710798,220.810083153165,179.189916846835,FALSE
10765,249.99,5.52142091706223,207.96519604095,42.0248039590497,FALSE
10766,199,5.29330482472449,84.5231350281299,114.47686497187,FALSE
10767,614.99,6.42160600751172,414.087169058428,200.902830941572,FALSE
10770,260,5.56068163101553,198.956448512547,61.0435514874532,FALSE
10771,265,5.57972982598622,162.233153073651,102.766846926349,FALSE
10772,129.99,4.86745752441993,151.555497865723,21.5654978657233,FALSE
10774,266.05,5.58368426104238,181.041341421714,85.0086585782863,FALSE
10776,171,5.14166355650266,188.342150920309,17.3421509203093,FALSE
10777,76,4.33073334028633,287.072817606079,211.072817606079,FALSE
10783,350,5.85793315448346,311.527030431109,38.472969568891,FALSE
10785,164,5.0998664278242,66.9117904887174,97.0882095112826,FALSE
10786,249.95,5.52126089785958,64.0430652491281,185.906934750872,FALSE
10787,339,5.82600010738045,257.60172714758,81.3982728524204,FALSE
10788,200,5.29831736654804,195.19067973395,4.80932026605032,FALSE
10789,160,5.07517381523383,173.802056061272,13.802056061272,FALSE
10791,395,5.97888576490112,188.672526558659,206.327473441341,FALSE
10793,800,6.68461172766793,287.840892186455,512.159107813545,FALSE
10800,565.95,6.33850573507843,269.614058602776,296.335941397224,FALSE
10801,180,5.19295685089021,31.7582998429862,148.241700157014,FALSE
10804,89,4.48863636973214,272.817082233518,183.817082233518,FALSE
10806,232.99,5.45099553418974,257.43631084437,24.4463108443696,FALSE
10807,167.38,5.12026667660473,179.798498641179,12.4184986411795,FALSE
10809,299,5.70044357339069,258.774092375961,40.2259076240392,FALSE
10815,299,5.70044357339069,239.04217565037,59.9578243496303,FALSE
10818,249.99,5.52142091706223,239.734676890981,10.2553231090189,FALSE
10819,175,5.16478597392351,172.593469715264,2.40653028473602,FALSE
10821,129.99,4.86745752441993,132.375898539925,2.38589853992463,FALSE
10828,249.97,5.52134091066167,107.68792818283,142.28207181717,FALSE
10829,188,5.23644196282995,175.16022946261,12.8397705373904,FALSE
10831,199.99,5.298267365298,197.705789155946,2.28421084405412,FALSE
10833,182,5.2040066870768,214.235624439218,32.235624439218,FALSE
10836,125,4.8283137373023,17.0167364189079,107.983263581092,FALSE
10839,529.99,6.27285813844364,404.919946223056,125.070053776944,FALSE
10841,79.99,4.38190162686073,-2.18664385923299,82.176643859233,FALSE
10842,119.99,4.7874084059763,126.238875073656,6.2488750736556,FALSE
10845,649.99,6.47695697815595,292.297844976926,357.692155023074,FALSE
10847,299,5.70044357339069,251.018780899181,47.9812191008188,FALSE
10849,258.98,5.55675083864069,247.159343910472,11.820656089528,FALSE
10850,279.99,5.63475388824576,175.539457312244,104.450542687756,FALSE
10851,150,5.01063529409626,204.895690640251,54.8956906402508,FALSE
10852,350,5.85793315448346,337.112249597503,12.8877504024971,FALSE
10856,249.99,5.52142091706223,207.491353129889,42.4986468701113,FALSE
10857,200,5.29831736654804,140.120300584283,59.8796994157174,FALSE
10862,250,5.52146091786225,193.472456566667,56.5275434333327,FALSE
10865,579.99,6.36301086201252,328.501500668903,251.488499331097,FALSE
10867,500,6.21460809842219,264.246513936252,235.753486063748,FALSE
10873,279.99,5.63475388824576,168.13069181444,111.85930818556,FALSE
10874,276.99,5.62398140445265,162.431307904058,114.558692095942,FALSE
10877,379.99,5.94014493658469,267.648282037842,112.341717962158,FALSE
10878,275,5.61677109766657,185.562564587696,89.4374354123041,FALSE
10879,145,4.97673374242057,87.7194139059685,57.2805860940315,FALSE
10883,439,6.08449941307517,408.050650641099,30.949349358901,FALSE
10884,379,5.93753620508243,328.096837028311,50.9031629716887,FALSE
10886,350,5.85793315448346,216.501642943831,133.498357056169,FALSE
10888,194.85,5.27223003178472,175.690882806811,19.1591171931885,FALSE
10889,360,5.88610403145016,421.12482603172,61.1248260317197,FALSE
10890,500,6.21460809842219,204.216225613066,295.783774386934,FALSE
10891,463.26,6.13828845154878,210.656751312149,252.603248687851,FALSE
10893,99,4.59511985013459,161.28743909708,62.2874390970799,FALSE
10894,795.99,6.6795866229514,394.766073492015,401.223926507985,FALSE
10895,259.95,5.56048930482972,156.372458826713,103.577541173287,FALSE
10900,300,5.7037824746562,88.2400839496598,211.75991605034,FALSE
10903,244.97,5.50113575406765,246.689213364507,1.71921336450694,FALSE
10904,249.97,5.52134091066167,73.9472640637605,176.022735936239,FALSE
10906,199.99,5.298267365298,172.783439878348,27.2065601216523,FALSE
10908,500,6.21460809842219,339.601665632881,160.398334367119,FALSE
10909,660,6.49223983502047,464.239803450402,195.760196549598,FALSE
10910,359.99,5.88607625328657,326.425765412461,33.5642345875394,FALSE
10911,525,6.26339826259162,450.429277985139,74.5707220148608,FALSE
10914,209.85,5.3463929897796,188.650972845579,21.1990271544207,FALSE
10915,299.99,5.7037491407673,174.216435492983,125.773564507017,FALSE
10916,149.97,5.01043527409359,149.328466742328,0.641533257672023,FALSE
10917,179.99,5.19290129379139,39.5346514452978,140.455348554702,FALSE
10921,349.99,5.85790458264672,249.667666771019,100.322333228981,FALSE
10922,200,5.29831736654804,72.6204897747377,127.379510225262,FALSE
10924,449.95,6.10913646547996,275.0746787302,174.8753212698,FALSE
10925,350.25,5.85864718521712,315.304339837949,34.9456601620508,FALSE
10927,479.99,6.17376527035159,255.17586348868,224.81413651132,FALSE
10928,154,5.03695260241363,270.626699372882,116.626699372882,FALSE
10929,239,5.47646355193151,96.6815340137451,142.318465986255,FALSE
10930,376,5.92958914338989,243.550134136125,132.449865863875,FALSE
10932,385,5.95324333428778,326.234230745586,58.765769254414,FALSE
10933,322.99,5.77762136299107,200.730104161855,122.259895838145,FALSE
10934,162,5.08759633523238,186.9665837673,24.9665837673004,FALSE
10938,229,5.43372200355424,126.344881817853,102.655118182147,FALSE
10939,459.99,6.13120475011641,223.483905164525,236.506094835475,FALSE
10940,350,5.85793315448346,187.645217890678,162.354782109322,FALSE
10941,149.98,5.01050195187324,11.3126340560212,138.667365943979,FALSE
10945,449.99,6.10922536029523,296.952481194997,153.037518805003,FALSE
10946,318,5.76205138278018,149.739847177828,168.260152822172,FALSE
10947,400,5.99146454710798,195.622528075177,204.377471924823,FALSE
10948,110,4.70048036579242,101.612478024844,8.38752197515581,FALSE
10949,200.29,5.29976631631314,95.9174544804326,104.372545519567,FALSE
10951,829.99,6.72141365252529,431.871670511253,398.118329488747,FALSE
10952,150,5.01063529409626,18.107647231059,131.892352768941,FALSE
10953,529.99,6.27285813844364,317.649008915041,212.340991084959,FALSE
10954,300,5.7037824746562,277.648897911971,22.3511020880288,FALSE
10955,70,4.24849524204936,24.8223273162455,45.1776726837545,FALSE
10956,279.99,5.63475388824576,295.311876214876,15.3218762148759,FALSE
10959,115,4.74493212836325,138.111812260646,23.1118122606463,FALSE
10960,499,6.21260609575152,102.652629838271,396.347370161729,FALSE
10964,193,5.26269018890489,221.684122556075,28.6841225560749,FALSE
10967,399.99,5.99143954679548,83.5737175201066,316.416282479893,FALSE
10968,174.99,5.16472882943366,195.639349765438,20.6493497654375,FALSE
10969,159.99,5.07511131328062,196.783054215787,36.793054215787,FALSE
10970,259.99,5.5606431687374,76.6067941144201,183.38320588558,FALSE
10972,199.99,5.298267365298,53.5088745705459,146.481125429454,FALSE
10973,180,5.19295685089021,106.138610849589,73.8613891504115,FALSE
10975,359,5.88332238848828,325.859867533058,33.1401324669417,FALSE
