"UniqueID","startprice","startprice.log","startprice.predict.All.Interact.X.glmnet","startprice.predict.All.Interact.X.glmnet.err","startprice.predict.All.X.glmnet","startprice.predict.All.X.glmnet.err","startprice.predict.All.X.no.rnorm.rf","startprice.predict.All.X.no.rnorm.rf.err","startprice.predict.Max.cor.Y.cv.0.cp.0.rpart","startprice.predict.Max.cor.Y.cv.0.cp.0.rpart.err","startprice.predict.All.Interact.X.no.rnorm.rf","startprice.predict.All.Interact.X.no.rnorm.rf.err","startprice.predict.Low.cor.X.lm","startprice.predict.Low.cor.X.lm.err","startprice.predict.All.X.bayesglm","startprice.predict.All.X.bayesglm.err","startprice.predict.All.X.lm","startprice.predict.All.X.lm.err","startprice.predict.All.X.glm","startprice.predict.All.X.glm.err","startprice.predict.Max.cor.Y.lm","startprice.predict.Max.cor.Y.lm.err","startprice.predict.Interact.High.cor.Y.lm","startprice.predict.Interact.High.cor.Y.lm.err","startprice.predict.All.Interact.X.bayesglm","startprice.predict.All.Interact.X.bayesglm.err","startprice.predict.Max.cor.Y.rpart","startprice.predict.Max.cor.Y.rpart.err","startprice.predict.All.X.no.rnorm.rpart","startprice.predict.All.X.no.rnorm.rpart.err","startprice.predict.All.Interact.X.no.rnorm.rpart","startprice.predict.All.Interact.X.no.rnorm.rpart.err","startprice.predict.Ensemble.glmnet","startprice.predict.Ensemble.glmnet.err","startprice.predict.Ensemble.glmnet.accurate"
10029,309.99,5.73654003889437,185.197687461475,124.792312538525,236.177626263213,73.8123737367866,250.452777333333,59.5372226666667,200.699545454545,109.290454545455,221.115174047619,88.8748259523811,246.336760748954,63.6532392510459,198.834069777889,111.155930222111,189.592016418187,120.397983581813,189.592016418217,120.397983581783,203.229109966524,106.760890033476,201.789174809229,108.200825190771,154.60577288544,155.38422711456,234.491681818182,75.4983181818182,234.491681818182,75.4983181818183,234.491681818182,75.4983181818183,245.792596909285,64.1974030907155,FALSE
10033,299.98,5.70371580576721,111.88917891965,188.09082108035,255.032441083274,44.9475589167265,304.187518,4.20751799999971,358.543,58.563,273.775595666667,26.2044043333332,259.536525713362,40.4434742866385,261.630509455189,38.3494905448111,262.350699834391,37.6293001656086,262.350699834362,37.6293001656381,282.43096313769,17.5490368623096,274.621627970815,25.3583720291854,78.4286385626842,221.551361437316,234.491681818182,65.4883181818182,234.491681818182,65.4883181818183,234.491681818182,65.4883181818183,288.479130852611,11.5008691473888,FALSE
10035,444.99,6.09805181000363,360.922898172227,84.0671018277731,319.739321145933,125.250678854067,374.07386513492,70.9161348650796,415.646666666667,29.3433333333334,359.690173333333,85.2998266666669,324.243472209869,120.746527790131,325.596702746756,119.393297253244,326.252069930938,118.737930069062,326.252069930946,118.737930069054,376.972903423384,68.0170965766163,380.844275830218,64.1457241697818,382.454963632103,62.535036367897,234.491681818182,210.498318181818,234.491681818182,210.498318181818,234.491681818182,210.498318181818,366.832670647156,78.1573293528437,FALSE
10036,480,6.17378610390194,420.783646749297,59.2163532507028,286.693275646591,193.306724353409,359.807799,120.192201,358.543,121.457,373.582039666667,106.417960333333,254.592714977998,225.407285022002,251.840527438094,228.159472561906,247.17611408223,232.82388591777,247.176114082171,232.823885917829,282.43096313769,197.56903686231,274.621627970815,205.378372029185,511.877771292749,31.8777712927495,234.491681818182,245.508318181818,234.491681818182,245.508318181818,234.491681818182,245.508318181818,384.005207088832,95.9947929111676,FALSE
10038,79,4.36944785246702,133.57011235394,54.5701123539404,162.683633176145,83.6836331761452,98.5152542914862,19.5152542914862,106.355,27.355,115.294080333333,36.2940803333334,165.5032242478,86.5032242478002,165.359944552149,86.3599445521487,165.422947573929,86.4229475739291,165.422947573944,86.4229475739437,165.695221736397,86.6952217363973,170.006372807522,91.0063728075224,94.0274112037482,15.0274112037482,234.491681818182,155.491681818182,234.491681818182,155.491681818182,234.491681818182,155.491681818182,92.9731382682312,13.9731382682312,FALSE
10039,189.85,5.24623428667781,207.37698236873,17.5269823687296,193.806277279841,3.95627727984106,181.838419904762,8.01158009523803,161.917692307692,27.9323076923077,184.518488166667,5.33151183333325,203.100814059193,13.250814059193,204.679146619652,14.8291466196519,204.651763039198,14.8017630391983,204.651763039206,14.8017630392055,192.15703865622,2.3070386562199,196.686686702084,6.83668670208377,216.401196094694,26.5511960946945,234.491681818182,44.6416818181818,234.491681818182,44.6416818181818,234.491681818182,44.6416818181818,189.057557393451,0.792442606548889,FALSE
10040,159.99,5.07511131328062,201.861355554382,41.8713555543817,196.421192725303,36.431192725303,195.922383333333,35.9323833333331,200.699545454545,40.7095454545455,197.957294,37.967294,220.656805084481,60.6668050844811,199.854403721998,39.8644037219977,216.380956007554,56.3909560075541,216.380956007554,56.3909560075539,203.229109966524,43.2391099665243,201.789174809229,41.7991748092289,233.285311575923,73.2953115759231,234.491681818182,74.5016818181818,234.491681818182,74.5016818181817,234.491681818182,74.5016818181817,204.024476628774,44.0344766287743,FALSE
10042,115,4.74493212836325,122.230191026812,7.2301910268118,143.429148513277,28.4291485132768,114.121849,0.87815099999996,64.5406666666667,50.4593333333333,102.690565333333,12.3094346666667,146.391913134508,31.3919131345082,146.18850182363,31.1885018236304,153.544224645256,38.5442246452565,153.544224645242,38.5442246452417,146.965750744243,31.9657507442433,139.58760681828,24.58760681828,80.4163273383147,34.5836726616853,234.491681818182,119.491681818182,234.491681818182,119.491681818182,234.491681818182,119.491681818182,110.336612783717,4.6633872162831,FALSE
10043,289.95,5.66970849432245,207.885086718983,82.0649132810169,271.797961025346,18.1520389746544,340.597789333333,50.6477893333333,106.355,183.595,275.721057,14.2289429999998,282.236081362811,7.71391863718856,282.654338442285,7.29566155771482,283.018090070286,6.93190992971404,283.0180900703,6.93190992969954,165.695221736397,124.254778263603,170.006372807522,119.943627192478,193.827679595646,96.1223204043541,234.491681818182,55.4583181818182,234.491681818182,55.4583181818182,234.491681818182,55.4583181818182,378.95723718785,89.0072371878495,FALSE
10044,499.95,6.21450809342186,541.391684283559,41.4416842835589,384.16756283156,115.78243716844,362.691331666667,137.258668333333,358.543,141.407,376.968638333334,122.981361666666,395.0409305741,104.9090694259,446.896620966748,53.0533790332519,451.18961393296,48.7603860670404,451.18961393293,48.7603860670699,282.43096313769,217.51903686231,274.621627970815,225.328372029185,617.917929246656,117.967929246656,234.491681818182,265.458318181818,234.491681818182,265.458318181818,234.491681818182,265.458318181818,358.540698990139,141.409301009861,FALSE
10046,550,6.30991827822652,419.09162653601,130.90837346399,443.168960083764,106.831039916236,478.126348761904,71.8736512380959,415.646666666667,134.353333333333,498.665386999999,51.3346130000011,444.468052056459,105.531947943541,442.497120538632,107.502879461368,442.841882856692,107.158117143308,442.841882856699,107.158117143301,376.972903423384,173.027096576616,380.844275830218,169.155724169782,395.427805158423,154.572194841577,234.491681818182,315.508318181818,234.491681818182,315.508318181818,234.491681818182,315.508318181818,525.512005644747,24.4879943552532,FALSE
10047,209.99,5.34705991053603,222.938251369708,12.9482513697083,232.429702864364,22.4397028643636,228.948201,18.9582009999999,200.699545454545,9.29045454545454,221.598529047619,11.6085290476192,249.318213658768,39.3282136587677,243.418009790818,33.428009790818,241.88354827043,31.8935482704302,241.883548270459,31.8935482704588,203.229109966524,6.76089003347573,201.789174809229,8.2008251907711,240.10657953891,30.1165795389104,234.491681818182,24.5016818181818,234.491681818182,24.5016818181817,234.491681818182,24.5016818181817,235.084781345024,25.0947813450241,FALSE
10052,259,5.55682806169954,164.914463351685,94.085536648315,198.51674395366,60.4832560463398,206.710510666666,52.2894893333336,200.699545454545,58.3004545454545,204.031509,54.968491,195.689101033937,63.3108989660631,191.092598780483,67.9074012195167,188.698342877652,70.3016571223481,188.698342877652,70.3016571223483,203.229109966524,55.7708900334757,201.789174809229,57.2108251907711,140.998273560934,118.001726439066,234.491681818182,24.5083181818182,234.491681818182,24.5083181818183,234.491681818182,24.5083181818183,210.025851531209,48.9741484687912,FALSE
10053,240,5.48063892334199,200.551281268004,39.4487187319964,236.257808371765,3.74219162823513,204.142289666667,35.8577103333334,240.497142857143,0.497142857142848,204.08479552381,35.9152044761904,236.412142941648,3.587857058352,238.20341009797,1.79658990202952,238.358904366005,1.64109563399455,238.358904366013,1.64109563398731,240.158844699318,0.158844699317513,244.697040717134,4.69704071713386,197.971424769674,42.0285752303257,234.491681818182,5.50831818181823,234.491681818182,5.50831818181825,234.491681818182,5.50831818181825,187.897959770256,52.1020402297441,FALSE
10054,69.99,4.24835237470145,122.923191083112,52.9331910831118,149.635587411116,79.645587411116,80.9355753708513,10.9455753708513,106.355,36.365,89.4118014105339,19.4218014105339,155.182199023909,85.1921990239087,156.709658133192,86.7196581331924,156.878320399971,86.888320399971,156.878320399985,86.8883203999855,165.695221736397,95.7052217363973,170.006372807522,100.016372807522,90.5238043603482,20.5338043603482,234.491681818182,164.501681818182,234.491681818182,164.501681818182,234.491681818182,164.501681818182,62.5299430955791,7.4600569044209,FALSE
10055,398.99,5.98893635391915,206.738969129903,192.251030870097,264.734349443387,134.255650556613,304.600169,94.3898310000002,358.543,40.447,281.872449666667,117.117550333333,310.242981272949,88.747018727051,317.153175754746,81.8368242452536,322.262766261725,76.7272337382753,322.26276626171,76.72723373829,282.43096313769,116.55903686231,274.621627970815,124.368372029185,287.221672093838,111.768327906162,234.491681818182,164.498318181818,234.491681818182,164.498318181818,234.491681818182,164.498318181818,303.325216901627,95.6647830983725,FALSE
10057,84.99,4.44253360251053,191.331762403804,106.341762403804,215.810686585244,130.820686585244,152.591616238095,67.6016162380952,188.936,103.946,153.391561333333,68.4015613333334,227.160205002359,142.170205002359,229.637356960188,144.647356960188,229.231547499516,144.241547499516,229.231547499523,144.241547499523,210.071661148188,125.081661148188,214.110946766264,129.120946766264,175.070323885847,90.080323885847,234.491681818182,149.501681818182,234.491681818182,149.501681818182,234.491681818182,149.501681818182,126.474924656332,41.484924656332,FALSE
10058,269.99,5.59838492127545,184.802133759217,85.1878662407834,217.415860312658,52.5741396873417,238.281742928572,31.7082570714284,106.355,163.635,201.258521767677,68.7314782323233,219.45633970994,50.53366029006,220.601448821963,49.3885511780374,221.041303935943,48.9486960640568,221.041303935958,48.9486960640423,165.695221736397,104.294778263603,170.006372807522,99.9836271924776,168.7123597305,101.2776402695,234.491681818182,35.4983181818182,234.491681818182,35.4983181818183,234.491681818182,35.4983181818183,253.07090575451,16.91909424549,FALSE
10059,295,5.68697535633982,133.957917051582,161.042082948418,143.686359722901,151.313640277099,202.277677666667,92.7223223333333,200.699545454545,94.3004545454545,205.912579,89.0874209999999,139.884025508734,155.115974491266,98.9083801144203,196.09161988558,94.5444613412543,200.455538658746,94.5444613412834,200.455538658717,203.229109966524,91.7708900334757,201.789174809229,93.2108251907711,156.457930962231,138.542069037769,234.491681818182,60.5083181818182,234.491681818182,60.5083181818183,234.491681818182,60.5083181818183,229.982646225803,65.0173537741975,FALSE
10060,210,5.34710753071747,155.86954628257,54.1304537174303,191.98588985136,18.0141101486396,203.325757,6.6742429999999,188.422857142857,21.5771428571429,182.552270380952,27.4477296190476,182.823043908906,27.1769560910943,164.699459224848,45.3005407751523,162.750198152882,47.2498018471184,162.750198152881,47.2498018471186,191.632394610255,18.3676053897446,182.676397462564,27.3236025374356,148.356415389925,61.6435846100747,234.491681818182,24.4916818181818,234.491681818182,24.4916818181817,234.491681818182,24.4916818181817,194.279845801382,15.720154198618,FALSE
10063,304.89,5.71995105581779,103.826139346863,201.063860653137,158.432872922614,146.457127077386,238.290929333334,66.5990706666664,200.699545454545,104.190454545455,221.291783666667,83.598216333333,127.056065063919,177.833934936081,98.9999530756389,205.890046924361,92.6111833810632,212.278816618937,92.6111833810921,212.278816618908,203.229109966524,101.660890033476,201.789174809229,103.100825190771,129.74070597769,175.14929402231,234.491681818182,70.3983181818182,234.491681818182,70.3983181818182,234.491681818182,70.3983181818182,264.998280092151,39.8917199078487,FALSE
10065,195,5.27299955856375,183.336836519068,11.6631634809322,198.213969974116,3.21396997411631,166.964300904762,28.0356990952382,188.936,6.06400000000002,173.911543,21.0884570000001,207.312905247629,12.3129052476287,209.039270053263,14.0392700532631,209.648116538875,14.6481165388752,209.648116538882,14.6481165388824,210.071661148188,15.0716611481879,214.110946766264,19.1109467662643,170.473562853619,24.5264371463809,234.491681818182,39.4916818181818,234.491681818182,39.4916818181817,234.491681818182,39.4916818181817,160.475328915904,34.5246710840965,FALSE
10066,319,5.76519110278484,261.671725030713,57.3282749692871,287.683571010091,31.316428989909,332.465590857143,13.4655908571429,224.569047619048,94.4309523809524,308.383804595238,10.6161954047622,278.830264718993,40.1697352810074,277.450390048159,41.5496099518408,277.822726192344,41.1772738076565,277.822726192358,41.1772738076419,198.882498875809,120.117501124191,202.564905670795,116.435094329205,196.398078131646,122.601921868354,234.491681818182,84.5083181818182,234.491681818182,84.5083181818183,234.491681818182,84.5083181818183,347.190806410489,28.1908064104888,FALSE
10067,389.99,5.96612109776931,439.383609155666,49.3936091556656,388.638188108816,1.3518118911839,427.76389197619,37.7738919761899,415.646666666667,25.6566666666666,442.713340666666,52.7233406666662,393.074108678459,3.08410867845856,393.370882839926,3.38088283992556,392.902856939338,2.91285693933764,392.902856939345,2.91285693934486,376.972903423384,13.0170965766163,380.844275830218,9.14572416978177,464.442746156131,74.4527461561307,234.491681818182,155.498318181818,234.491681818182,155.498318181818,234.491681818182,155.498318181818,455.70312999823,65.71312999823,FALSE
10069,254.99,5.5412243287032,211.562545842655,43.4274541573452,229.512156037965,25.4778439620351,233.045325142857,21.944674857143,240.497142857143,14.4928571428572,225.720844,29.2691559999998,231.142473682078,23.8475263179216,230.758771623783,24.231228376217,231.565786208747,23.4242137912529,231.565786208754,23.4242137912456,240.158844699318,14.8311553006825,244.697040717134,10.2929592828661,224.96274642893,30.0272535710697,234.491681818182,20.4983181818182,234.491681818182,20.4983181818183,234.491681818182,20.4983181818183,230.335286605453,24.6547133945471,FALSE
10071,159.95,5.07486126639553,222.586575838783,62.6365758387826,206.929643185818,46.9796431858184,210.053620666667,50.1036206666667,160.077368421053,0.127368421052665,206.325709333334,46.3757093333336,210.406537835324,50.4565378353245,206.098279790848,46.1482797908476,204.138067036307,44.188067036307,204.138067036336,44.1880670363359,179.192853294695,19.2428532946954,172.195029931814,12.2450299318141,216.530138887924,56.580138887924,234.491681818182,74.5416818181818,234.491681818182,74.5416818181818,234.491681818182,74.5416818181818,220.662682821118,60.7126828211181,FALSE
10072,279.99,5.63475388824576,184.946285444,95.0437145559998,278.32439020188,1.66560979811993,313.669805,33.679805,358.543,78.553,278.226380666667,1.76361933333322,285.831135259889,5.84113525988937,320.830105265671,40.8401052656712,321.078202251718,41.0882022517184,321.078202251718,41.0882022517181,282.43096313769,2.4409631376904,274.621627970815,5.36837202918542,234.835612029194,45.1543879708055,234.491681818182,45.4983181818182,234.491681818182,45.4983181818183,234.491681818182,45.4983181818183,295.837933533612,15.8479335336119,FALSE
10077,119.95,4.7870749892857,211.536447216524,91.5864472165238,204.355032434664,84.405032434664,202.240519666667,82.2905196666666,160.077368421053,40.1273684210527,194.887461,74.9374610000002,197.729869864003,77.7798698640027,192.346878888712,72.3968788887117,190.385728523943,70.4357285239429,190.385728523943,70.4357285239427,179.192853294695,59.2428532946954,172.195029931814,52.2450299318141,197.759874102843,77.8098741028428,234.491681818182,114.541681818182,234.491681818182,114.541681818182,234.491681818182,114.541681818182,203.920065807145,83.9700658071452,FALSE
10079,269.94,5.59819971208114,168.622083709698,101.317916290302,295.036226902374,25.0962269023743,226.902707666667,43.0372923333334,161.917692307692,108.022307692308,226.114690333333,43.8253096666666,302.869362890599,32.9293628905988,306.336042709943,36.3960427099429,307.53051772777,37.5905177277702,307.530517727777,37.5905177277774,192.15703865622,77.7829613437801,196.686686702084,73.2533132979162,142.894321872288,127.045678127712,234.491681818182,35.4483181818182,234.491681818182,35.4483181818183,234.491681818182,35.4483181818183,234.996423895504,34.9435761044959,FALSE
10082,169.95,5.13550427614213,190.677028408947,20.7270284089465,217.1683470344,47.2183470343999,226.078048928571,56.1280489285715,106.355,63.595,196.729793434343,26.7797934343434,217.951110798424,48.001110798424,219.045471367079,49.095471367079,219.455188383512,49.5051883835118,219.455188383526,49.5051883835263,165.695221736397,4.25477826360273,170.006372807522,0.0563728075223935,177.645787151607,7.69578715160739,234.491681818182,64.5416818181818,234.491681818182,64.5416818181818,234.491681818182,64.5416818181818,239.93293861354,69.9829386135398,FALSE
10083,319.85,5.76785213589615,260.438670420896,59.4113295791041,319.251174067178,0.598825932822081,414.336309999999,94.4863099999993,415.646666666667,95.7966666666666,442.968253666666,123.118253666666,315.62915329711,4.22084670289019,312.239731117198,7.6102688828019,312.171583965801,7.67841603419896,312.171583965808,7.67841603419174,376.972903423384,57.1229034233837,380.844275830218,60.9942758302182,282.711681732172,37.138318267828,234.491681818182,85.3583181818182,234.491681818182,85.3583181818183,234.491681818182,85.3583181818183,482.000197159111,162.150197159111,FALSE
10084,329.99,5.79906235097108,376.655345299175,46.6653452991745,334.629750880602,4.63975088060221,428.130544650793,98.1405446507928,415.646666666667,85.6566666666666,457.750055666666,127.760055666666,330.968022184743,0.978022184742827,329.801066123951,0.188933876049475,330.594662206161,0.60466220616064,330.594662206168,0.604662206167859,376.972903423384,46.9829034233837,380.844275830218,50.8542758302182,405.60476196837,75.61476196837,234.491681818182,95.4983181818182,234.491681818182,95.4983181818183,234.491681818182,95.4983181818183,488.914597701669,158.924597701669,FALSE
10085,249.95,5.52126089785958,148.651919608611,101.298080391389,263.74193643136,13.7919364313599,173.606254333333,76.3437456666667,161.917692307692,88.0323076923077,174.03944,75.9105599999999,276.489210734935,26.5392107349355,280.623865198845,30.673865198845,282.259786341353,32.3097863413529,282.25978634136,32.3097863413602,192.15703865622,57.7929613437801,196.686686702084,53.2633132979162,126.484699160845,123.465300839155,234.491681818182,15.4583181818182,234.491681818182,15.4583181818182,234.491681818182,15.4583181818182,160.928474497143,89.0215255028573,FALSE
10087,550,6.30991827822652,424.042434081525,125.957565918475,442.746124900073,107.253875099927,455.002451603175,94.9975483968254,415.646666666667,134.353333333333,472.346822666666,77.6531773333342,437.658610882632,112.341389117368,435.909948950289,114.090051049711,436.075743440011,113.924256559989,436.075743440025,113.924256559975,376.972903423384,173.027096576616,380.844275830218,169.155724169782,428.078558019193,121.921441980807,234.491681818182,315.508318181818,234.491681818182,315.508318181818,234.491681818182,315.508318181818,486.818198597761,63.1818014022392,FALSE
10088,169.98,5.13568078307048,188.320543981018,18.3405439810176,223.873336157319,53.8933361573194,206.515439666667,36.5354396666667,160.077368421053,9.90263157894734,202.112383333334,32.1323833333336,219.404816236449,49.4248162364493,223.407476341238,53.427476341238,223.528135311685,53.5481353116849,223.528135311655,53.5481353116554,179.192853294695,9.21285329469538,172.195029931814,2.21502993181409,151.81359506882,18.1664049311795,234.491681818182,64.5116818181818,234.491681818182,64.5116818181818,234.491681818182,64.5116818181818,209.480850609943,39.5008506099426,FALSE
