"UniqueID","startprice.log","startprice.log.predict.All.X.no.rnorm.rf","startprice.log.predict.All.X.no.rnorm.rf.err","startprice.log.predict.All.Interact.X.no.rnorm.rf","startprice.log.predict.All.Interact.X.no.rnorm.rf.err","startprice.log.predict.All.X.gbm","startprice.log.predict.All.X.gbm.err","startprice.log.predict.All.Interact.X.gbm","startprice.log.predict.All.Interact.X.gbm.err","startprice.log.predict.All.Interact.X.glmnet","startprice.log.predict.All.Interact.X.glmnet.err","startprice.log.predict.All.X.glmnet","startprice.log.predict.All.X.glmnet.err","startprice.log.predict.Low.cor.X.lm","startprice.log.predict.Low.cor.X.lm.err","startprice.log.predict.Interact.High.cor.Y.lm","startprice.log.predict.Interact.High.cor.Y.lm.err","startprice.log.predict.Max.cor.Y.cv.0.cp.0.rpart","startprice.log.predict.Max.cor.Y.cv.0.cp.0.rpart.err","startprice.log.predict.All.X.bayesglm","startprice.log.predict.All.X.bayesglm.err","startprice.log.predict.Max.cor.Y.rpart","startprice.log.predict.Max.cor.Y.rpart.err","startprice.log.predict.All.Interact.X.no.rnorm.rpart","startprice.log.predict.All.Interact.X.no.rnorm.rpart.err","startprice.log.predict.All.X.no.rnorm.rpart","startprice.log.predict.All.X.no.rnorm.rpart.err","startprice.log.predict.Max.cor.Y.lm","startprice.log.predict.Max.cor.Y.lm.err","startprice.log.predict.All.X.glm","startprice.log.predict.All.X.glm.err","startprice.log.predict.All.X.lm","startprice.log.predict.All.X.lm.err","startprice.log.predict.Ensemble.rf","startprice.log.predict.Ensemble.rf.err","startprice.log.predict.Ensemble.rf.accurate"
10024,5.80208816344032,5.10245247604064,0.699635687399685,5.09262142743442,0.709466736005901,6.03102225201206,0.228934088571732,5.47276468928068,0.329323474159645,6.05565557028266,0.253567406842335,6.04036036028324,0.238272196842912,6.64884799989583,0.846759836455508,5.8165748635294,0.0144867000890718,5.31987164627667,0.482216517163653,6.64825386616161,0.84616570272128,5.24217956994206,0.559908593498269,5.24217956994205,0.559908593498271,5.24217956994206,0.559908593498263,5.80541693137475,0.00332876793442693,6.63526114127222,0.833172977831893,6.63526114127216,0.833172977831834,5.24438824434938,0.557699919090942,FALSE
10025,5.01063529409626,6.03400282959452,1.02336753549826,5.98506257904135,0.974427284945091,6.501602002446,1.49096670834974,5.90243670015347,0.891801406057216,6.5669825402122,1.55634724611594,6.57813491325941,1.56749961916316,7.56294330043651,2.55230800634026,5.8165748635294,0.805939569433141,5.31987164627667,0.309236352180416,7.53641815611244,2.52578286201618,5.24217956994206,0.2315442758458,5.24217956994205,0.231544275845798,5.24217956994206,0.231544275845806,5.80541693137475,0.794781637278496,7.54351069788662,2.53287540379036,7.54351069788661,2.53287540379036,6.04122296832467,1.03058767422841,FALSE
10026,5.47980524259341,5.21799288018083,0.261812362412587,5.26343366700845,0.216371575584959,5.2458936929382,0.233911549655215,4.93092525757003,0.548879985023386,5.15435718810522,0.325448054488193,5.08193080442068,0.397874438172736,7.07186229987423,1.59205705728081,4.89418826068845,0.585616981904962,5.19511064778313,0.284694594810285,7.20617295620982,1.72636771361641,5.24217956994206,0.237625672651358,5.24217956994205,0.23762567265136,5.24217956994206,0.237625672651352,4.90094817578941,0.578857066803999,7.32243949978896,1.84263425719554,7.32243949978896,1.84263425719554,5.25394436714179,0.225860875451628,FALSE
10028,5.52541309770067,5.25874474318507,0.266668354515605,5.29430234721538,0.231110750485295,5.18941748156908,0.335995616131591,5.46304189221034,0.0623712054903338,5.53055142560672,0.00513832790604329,5.47742756940831,0.0479855282923625,5.40184946901779,0.123563628682885,5.8165748635294,0.291161765828722,5.31987164627667,0.205541451424003,5.14963470739022,0.37577839031045,5.24217956994206,0.283233527758619,5.24217956994205,0.283233527758621,5.24217956994206,0.283233527758613,5.80541693137475,0.280003833674077,5.11746808988266,0.40794500781801,5.11746808988255,0.407945007818126,5.2800453250269,0.24536777267377,FALSE
10029,5.73976075732144,5.40704016939424,0.3327205879272,5.44871557302966,0.291045184291773,5.9516201092964,0.211859351974962,5.44549696792981,0.294263789391621,5.17306522890353,0.566695528417907,5.24939539003955,0.490365367281882,4.47146327129926,1.26829748602217,5.8165748635294,0.0768141062079604,5.31987164627667,0.419889111044765,3.89647946669999,1.84328129062145,5.24217956994206,0.497581187379381,5.24217956994205,0.497581187379383,5.24217956994206,0.497581187379375,5.80541693137475,0.0656561740533155,3.7057123994506,2.03404835787084,3.70571239945059,2.03404835787084,5.58391502149621,0.155845735825228,FALSE
10033,5.70704381735857,5.52001708995697,0.187026727401602,5.62922149733447,0.0778223200241044,5.01741320158641,0.689630615772167,5.0849468498473,0.622096967511276,4.71373480167552,0.99330901568305,4.87780182524019,0.829241992118382,5.12030587709089,0.586737940267685,5.8165748635294,0.109531046170824,5.31987164627667,0.387172171081901,5.282788073404,0.424255743954576,5.24217956994206,0.464864247416517,5.24217956994205,0.464864247416519,5.24217956994206,0.464864247416511,5.80541693137475,0.0983731140161792,5.28608679142734,0.420957025931231,5.28608679142723,0.420957025931346,5.78897118148821,0.0819273641296414,FALSE
10035,6.10029653024403,5.84204298544996,0.258253544794072,5.86596343848624,0.234333091757793,5.66414305853985,0.436153471704184,5.65385242730579,0.446444102938242,5.60668134951535,0.493615180728685,5.43121449984769,0.669082030396345,5.87112511757102,0.229171412673013,4.89418826068845,1.20610826955558,5.19511064778313,0.905185882460906,5.95272134213061,0.147575188113423,5.24217956994206,0.858116960301979,5.24217956994205,0.858116960301981,5.24217956994206,0.858116960301973,4.90094817578941,1.19934835445462,5.96082461534239,0.139471914901648,5.96082461534239,0.139471914901646,5.89427537884957,0.206021151394461,FALSE
10036,6.17586727010576,5.72347847218005,0.452388797925711,5.81992854412546,0.3559387259803,5.49962675111837,0.676240518987387,5.06588042640432,1.10998684370144,4.99038672849019,1.18548054161557,4.92408933158635,1.25177793851941,5.91418644569156,0.261680824414204,4.89418826068845,1.28167900941731,5.19511064778313,0.980756622322633,5.70365416615557,0.472213103950192,5.24217956994206,0.933687700163706,5.24217956994205,0.933687700163707,5.24217956994206,0.933687700163699,4.90094817578941,1.27491909431635,5.75825605738877,0.417611212716989,5.75825605738877,0.417611212716987,5.93361738829588,0.24224988180988,FALSE
10038,4.38202663467388,4.62780965186656,0.245783017192682,4.7421358267333,0.360109192059414,5.37853793145658,0.996511296782701,5.2968788387086,0.914852204034721,5.6894041730852,1.30737753841131,5.70420639281317,1.32217975813929,6.04400236761829,1.6619757329444,5.8165748635294,1.43454822885552,5.31987164627667,0.93784501160279,6.03964864341561,1.65762200874173,5.24217956994206,0.860152935268174,5.24217956994205,0.860152935268172,5.24217956994206,0.86015293526818,5.80541693137475,1.42339029670087,6.04485442295043,1.66282778827655,6.04485442295038,1.6628277882765,4.41052245302185,0.0284958183479667,FALSE
10039,5.25148777919124,5.18468604984031,0.0668017293509324,5.17757731200685,0.0739104671843869,5.00316658967253,0.248321189518713,5.15563637376518,0.0958514054260595,5.39059862683769,0.139110847646452,5.26006411108209,0.00857633189085405,5.24671626905263,0.00477151013860944,5.8165748635294,0.565087084338158,5.31987164627667,0.0683838670854326,5.29083441825177,0.0393466390605299,5.24217956994206,0.00930820924918319,5.24217956994205,0.00930820924918496,5.24217956994206,0.00930820924917697,5.80541693137475,0.553929152183513,5.28500439597177,0.0335166167805356,5.28500439597177,0.0335166167805356,5.25271765436221,0.00122987517097073,FALSE
10040,5.0813422512542,5.25930608152501,0.177963830270811,5.29725593428855,0.215913683034342,5.4001057180269,0.318763466772697,5.23916342630421,0.157821175050005,5.60380280562563,0.52246055437143,5.59296458203796,0.511622330783759,5.55206073803603,0.470718486781828,5.8165748635294,0.735232612275194,5.31987164627667,0.238529395022469,5.52722088847773,0.445878637223526,5.24217956994206,0.160837318687853,5.24217956994205,0.160837318687851,5.24217956994206,0.160837318687859,5.80541693137475,0.724074680120549,5.58672952901622,0.505387277762019,5.58672952901622,0.505387277762016,5.29394285383007,0.212600602575869,FALSE
10042,4.75359019110636,4.6536972366493,0.0998929544570641,4.59295067214077,0.160639518965596,4.29787262402524,0.455717567081122,4.63927903365476,0.114311157451604,4.59375215731392,0.159838033792443,4.58087190627423,0.172718284832137,5.27058612274565,0.51699593163929,4.89418826068845,0.140598069582087,5.19511064778313,0.441520456676764,4.70191980847895,0.0516703826274174,5.24217956994206,0.488589378835691,5.24217956994205,0.488589378835689,5.24217956994206,0.488589378835697,4.90094817578941,0.14735798468305,4.71161229237964,0.0419778987267279,4.71161229237958,0.0419778987267856,4.61606789845881,0.137522292647553,FALSE
10043,5.67315143110268,5.08080785695025,0.592343574152428,5.06319138523001,0.609960045872671,5.61075708783266,0.0623943432700189,5.4581534926521,0.214997938450581,6.03116157320342,0.358010142100738,6.08086387900671,0.407712447904034,6.56189650139813,0.888745070295453,5.8165748635294,0.143423432426718,5.31987164627667,0.353279784826007,6.50236162734433,0.829210196241656,5.24217956994206,0.430971861160623,5.24217956994205,0.430971861160625,5.24217956994206,0.430971861160617,5.80541693137475,0.132265500272073,6.50327896586321,0.830127534760527,6.50327896586315,0.830127534760472,5.22402534028089,0.449126090821788,FALSE
10044,6.21650629570527,5.73155244364904,0.484953852056232,5.81914130755016,0.397364988155114,6.64844723945333,0.431940943748057,5.63754470794168,0.578961587763594,6.32541253312708,0.10890623742181,6.02237569649307,0.1941305992122,7.40373709333513,1.18723079762986,5.8165748635294,0.399931432175875,5.31987164627667,0.8966346494286,7.89637653903234,1.67987024332707,5.24217956994206,0.974326725763216,5.24217956994205,0.974326725763218,5.24217956994206,0.97432672576321,5.80541693137475,0.41108936433052,7.94452452847512,1.72801823276985,7.94452452847512,1.72801823276985,5.87943615729639,0.337070138408879,FALSE
10046,6.31173480915291,6.13672550746029,0.175009301692621,6.1739033179239,0.137831491229015,6.33895110207447,0.0272162929215503,5.91594098860254,0.395793820550377,5.89863974514876,0.413095064004159,6.01312856552315,0.298606243629762,7.01667714535108,0.704942336198164,4.89418826068845,1.41754654846446,5.19511064778313,1.11662416136979,7.11587542220725,0.804140613054338,5.24217956994206,1.06955523921086,5.24217956994205,1.06955523921086,5.24217956994206,1.06955523921085,4.90094817578941,1.4107866333635,7.11746587085662,0.805731061703703,7.11746587085662,0.805731061703705,6.3625761802135,0.0508413710605886,FALSE
10047,5.35181073898804,5.35340591724972,0.00159517826168631,5.38169348109657,0.0298827421085361,5.6792753957091,0.327464656721066,5.69986359980273,0.348052860814696,5.71161878671069,0.359808047722654,5.71400634959277,0.362195610604735,5.98919904046583,0.637388301477793,5.8165748635294,0.46476412454136,5.31987164627667,0.0319390927113652,6.32257768921083,0.970766950222792,5.24217956994206,0.109631169045981,5.24217956994205,0.109631169045983,5.24217956994206,0.109631169045975,5.80541693137475,0.453606192386715,6.28716962035702,0.935358881368985,6.28716962035702,0.935358881368983,5.38194029899641,0.0301295600083771,FALSE
10052,5.56068163101553,5.32648434541712,0.234197285598404,5.33020892408886,0.230472706926666,5.41726668645529,0.143414944560236,5.37946988103046,0.181211749985065,4.9122057101148,0.648475920900726,4.92875108746052,0.631930543555012,3.56822218953994,1.99245944147559,5.8165748635294,0.255893232513869,5.31987164627667,0.240809984738856,3.90228973816331,1.65839189285222,5.24217956994206,0.318502061073472,5.24217956994205,0.318502061073474,5.24217956994206,0.318502061073466,5.80541693137475,0.244735300359224,3.77537578971813,1.7853058412974,3.77537578971812,1.7853058412974,5.37660122984425,0.184080401171277,FALSE
10053,5.48479693349065,5.29231569784761,0.192481235643048,5.30344472454414,0.18135220894651,5.36285178311567,0.121945150374988,5.30958367921229,0.175213254278368,5.16340493920932,0.321391994281332,5.12805275967352,0.356744173817136,4.94849783479465,0.536299098696006,4.89418826068845,0.590608672802203,5.19511064778313,0.289686285707527,4.94910110150697,0.535695831983681,5.24217956994206,0.242617363548599,5.24217956994205,0.242617363548601,5.24217956994206,0.242617363548593,4.90094817578941,0.58384875770124,4.94336896966989,0.541427963820766,4.94336896966989,0.541427963820764,5.28511685251189,0.19968008097876,FALSE
10054,4.26253902205129,4.52325456473624,0.260715542684945,4.62419765045486,0.361658628403568,5.37113799857496,1.10859897652366,5.26971683932705,1.00717781727576,5.68549381888284,1.42295479683155,5.700701771893,1.43816274984171,5.82818040352754,1.56564138147624,5.8165748635294,1.5540358414781,5.31987164627667,1.05733262422538,5.84365203088915,1.58111300883786,5.24217956994206,0.979640547890761,5.24217956994205,0.979640547890759,5.24217956994206,0.979640547890767,5.80541693137475,1.54287790932346,5.83858537494667,1.57604635289538,5.83858537494662,1.57604635289532,4.43695816126209,0.174419139210793,FALSE
10055,5.99143954679548,5.40696529245297,0.584474254342506,5.48211751611132,0.509322030684158,4.69447663699421,1.29696290980127,4.84753845370886,1.14390109308662,4.60674239723945,1.38469714955602,4.55312548641781,1.43831406037767,5.47788469774097,0.513554849054503,4.89418826068845,1.09725128610703,5.19511064778313,0.796328899012349,5.54531488945805,0.44612465733743,5.24217956994206,0.749259976853422,5.24217956994205,0.749259976853423,5.24217956994206,0.749259976853415,4.90094817578941,1.09049137100606,5.59794998866855,0.393489558126925,5.59794998866855,0.393489558126928,5.59228076101671,0.399158785778765,FALSE
10057,4.4542310104228,5.00364304184646,0.549412031423652,4.997439257551,0.543208247128197,5.55027623696467,1.09604522654187,5.2258202845646,0.771589274141792,5.23790298779331,0.783671977370504,5.1766412160691,0.722410205646291,5.79474181724785,1.34051080682504,4.89418826068845,0.439957250265647,5.19511064778313,0.740879637360323,5.84079598748007,1.38656497705727,5.24217956994206,0.787948559519251,5.24217956994205,0.787948559519249,5.24217956994206,0.787948559519257,4.90094817578941,0.44671716536661,5.83817371074186,1.38394270031906,5.83817371074186,1.38394270031906,4.93461352140525,0.48038251098245,FALSE
10058,5.60208191982986,4.91153362486781,0.690548294962051,4.91416671691639,0.68791520291347,5.59967417161127,0.00240774821859091,5.3673466098335,0.234735309996362,5.86107030825289,0.258988388423027,5.88720800698336,0.285126087153494,6.15210601490384,0.550024095073973,5.8165748635294,0.214492943699534,5.31987164627667,0.282210273553191,6.15018573212012,0.548103812290257,5.24217956994206,0.359902349887807,5.24217956994205,0.359902349887808,5.24217956994206,0.3599023498878,5.80541693137475,0.20333501154489,6.14614942166353,0.544067501833669,6.14614942166348,0.544067501833615,4.80903932380153,0.793042596028335,FALSE
10059,5.69035945432406,5.2493940043115,0.440965450012562,5.28523489745895,0.405124556865112,4.72481392251846,0.965545531805597,4.96667765170269,0.723681802621366,4.03692769099677,1.65343176332729,4.03572898582944,1.65463046849462,2.33602089605557,3.35433855826849,4.89418826068845,0.796171193635608,5.19511064778313,0.495248806540932,2.06409309641025,3.62626635791381,5.24217956994206,0.448179884382005,5.24217956994205,0.448179884382006,5.24217956994206,0.448179884381998,4.90094817578941,0.789411278534645,1.95825062869087,3.73210882563319,1.95825062869097,3.73210882563309,5.29125061107955,0.399108843244505,FALSE
10060,5.35185813347607,5.23537550541721,0.11648262805886,5.12926641875348,0.222591714722588,5.4693108894006,0.117452755924538,5.4681700688563,0.116311935380237,5.06868746630015,0.283170667175912,5.04206948242562,0.309788651050446,5.16421153093666,0.18764660253941,4.89418826068845,0.457669872787615,5.19511064778313,0.156747485692939,4.4027473900847,0.949110743391362,5.24217956994206,0.109678563534011,5.24217956994205,0.109678563534013,5.24217956994206,0.109678563534005,4.90094817578941,0.450909957686652,4.4015931010221,0.95026503245397,4.4015931010221,0.950265032453969,5.27179550997838,0.0800626234976871,FALSE
10063,5.72322556020081,5.33019012262438,0.393035437576425,5.40835246933372,0.314873090867088,4.83500208055245,0.888223479648353,4.90375699199391,0.819468568206901,3.89605805920968,1.82716750099112,3.77730008719737,1.94592547300344,2.33347878401747,3.38974677618334,4.89418826068845,0.829037299512356,5.19511064778313,0.52811491241768,1.70751982269647,4.01570573750434,5.24217956994206,0.481045990258752,5.24217956994205,0.481045990258754,5.24217956994206,0.481045990258746,4.90094817578941,0.822277384411393,1.59451200567589,4.12871355452491,1.59451200567589,4.12871355452492,5.44486771607192,0.278357844128883,FALSE
10065,5.27811465923052,5.10292475797752,0.175189901253002,5.13606854798976,0.142046111240755,5.01248081184158,0.265633847388933,5.11322804731122,0.164886611919297,4.93168007474116,0.346434584489355,4.84017303180338,0.437941627427141,5.33079810903386,0.0526834498033457,4.89418826068845,0.383926398542065,5.19511064778313,0.0830040114473887,5.38011280988427,0.101998150653754,5.24217956994206,0.0359350892884613,5.24217956994205,0.0359350892884631,5.24217956994206,0.0359350892884551,4.90094817578941,0.377166483441102,5.38963550020809,0.111520840977575,5.38963550020809,0.111520840977578,5.21686694601313,0.0612477132173863,FALSE
10066,5.76832099579377,5.15188715156987,0.616433844223902,5.09584913430182,0.672471861491952,5.65916536524836,0.10915563054541,5.47276468928068,0.295556306513093,5.90429674062937,0.135975744835602,5.90301566888915,0.134694673095375,6.00257500893243,0.234254013138663,5.8165748635294,0.0482538677356246,5.31987164627667,0.448449349517101,6.00902754727498,0.240706551481203,5.24217956994206,0.526141425851717,5.24217956994205,0.526141425851718,5.24217956994206,0.52614142585171,5.80541693137475,0.0370959355809797,6.002410953601,0.234089957807224,6.00241095360094,0.234089957807166,5.25410470385473,0.514216291939044,FALSE
10067,5.96868198421074,5.98839865749849,0.0197166732877498,5.98432554114409,0.0156435569333473,6.62690999638065,0.658228012169917,5.93335264680374,0.0353293374069947,6.49120851611464,0.522526531903904,6.6183998949696,0.649717910758858,7.62666701923768,1.65798503502695,5.8165748635294,0.152107120681341,5.31987164627667,0.648810337934067,7.70991889768109,1.74123691347035,5.24217956994206,0.726502414268682,5.24217956994205,0.726502414268684,5.24217956994206,0.726502414268676,5.80541693137475,0.163265052835986,7.70161732102682,1.73293533681609,7.70161732102682,1.73293533681609,6.01084970600179,0.042167721791051,FALSE
10069,5.5451383812166,5.43241429556661,0.112724085649994,5.41123284109996,0.133905540116648,5.13909763708532,0.406040744131287,4.91894576652724,0.626192614689361,4.8532362678878,0.691902113328802,4.83929687657333,0.705841504643268,5.05781010543447,0.487328275782136,4.89418826068845,0.650950120528151,5.19511064778313,0.350027733433475,5.22058226158928,0.324556119627319,5.24217956994206,0.302958811274547,5.24217956994205,0.302958811274549,5.24217956994206,0.302958811274541,4.90094817578941,0.644190205427188,5.23285078857701,0.312287592639588,5.23285078857701,0.312287592639589,5.49928181726948,0.0458565639471233,FALSE
10071,5.08109375774482,5.21595609706382,0.134862339319002,5.25975859837599,0.178664840631176,4.94123202787551,0.139861729869311,5.31330302846737,0.232209270722548,5.66425058162982,0.583156823885,5.65622357018251,0.575129812437692,5.74678051435676,0.66568675661194,5.8165748635294,0.735481105784579,5.31987164627667,0.238777888531854,5.4675397988789,0.38644604113408,5.24217956994206,0.161085812197238,5.24217956994205,0.161085812197236,5.24217956994206,0.161085812197244,5.80541693137475,0.724323173629934,5.46058800465533,0.379494246910517,5.46058800465533,0.379494246910516,5.2862056846012,0.205111926856383,FALSE
10072,5.6383190815119,5.61466303364749,0.0236560478644039,5.66161230302125,0.0232932215093582,5.51001611782645,0.128302963685444,5.23767855841578,0.400640523096111,5.78684782156042,0.148528740048526,5.40421474471171,0.234104336800181,5.97867828707331,0.340359205561414,5.8165748635294,0.178255782017501,5.31987164627667,0.318447435235224,6.16846989606669,0.530150814554792,5.24217956994206,0.39613951156984,5.24217956994205,0.396139511569841,5.24217956994206,0.396139511569833,5.80541693137475,0.167097849862857,6.23327439732914,0.594955315817245,6.23327439732914,0.59495531581724,5.74724967242297,0.108930590911073,FALSE
10077,4.79537723705604,5.19678362145349,0.401406384397449,5.21881661709383,0.423439380037789,4.98811745867364,0.192740221617605,5.31330302846737,0.517925791411329,5.66278592629635,0.867408689240314,5.65490933733745,0.85953210028141,5.9157873789763,1.12041014192026,5.8165748635294,1.02119762647336,5.31987164627667,0.524494409220635,5.69586661747065,0.900489380414614,5.24217956994206,0.446802332886019,5.24217956994205,0.446802332886017,5.24217956994206,0.446802332886025,5.80541693137475,1.01003969431872,5.68637880285263,0.891001565796593,5.68637880285263,0.891001565796592,5.27320780984395,0.477830572787911,FALSE
