UniqueID,Probability1
12309,0.0784309523913952
12310,0.998420000058635
12311,4.2600469352853e-07
12312,0.223484631713861
12313,0.127720965024788
12314,0.131049860231024
12315,0.350889903261077
12316,0.302783445921109
12317,0.104471228590791
12318,0.264495745736919
12319,1.84909159774852e-07
12320,0.185513946799493
12321,0.151996372477017
12322,0.998816455849417
12323,0.282921136855796
12324,0.84550079663524
12325,0.157950278344023
12326,0.0210336237174783
12327,0.454655880084168
12328,0.178263910385653
12329,0.0981523110629816
12330,0.193838493089195
12331,0.732920138278763
12332,0.998036433126053
12333,0.136122503990101
12334,0.190954036139782
12335,0.217033485845331
12336,0.114019545808863
12337,0.0549952223207216
12338,0.0868412523705322
12339,0.587353254012407
12340,0.999475106485418
12341,0.104321810167759
12342,0.12636581720109
12343,0.123264832471915
12344,0.61076093055023
12345,0.19868344136412
12346,0.631511346236701
12347,0.382744472385583
12348,0.999987501289287
12349,0.187476391176678
12350,0.0811983282615066
12351,0.17445335337038
12352,0.624635425556585
12353,0.997795216924034
12354,0.998627652971304
12355,0.441101839829683
12356,0.344272256000436
12357,0.627739593791881
12358,0.233843684340575
12359,0.174502659828411
12360,0.147839996192574
12361,0.55588689528042
12362,0.100897540147962
12363,0.0832374748698897
12364,0.409200943671399
12365,0.227331233515738
12366,0.541695063536303
12367,0.611683374317836
12368,0.250247952893628
12369,0.387543195564797
12370,0.199485325990193
12371,0.215966127523693
12372,0.136196378227846
12373,0.252658647357225
12374,0.997808949418971
12375,0.0368028112215041
12376,0.0804080619917921
12377,0.201986138408481
12378,0.364762792588391
12379,0.0111481459959749
12380,0.241309078466714
12381,0.350836583226569
12382,0.124177897852478
12383,0.141808166188564
12384,0.0970785793242166
12385,0.315220879519246
12386,0.0729276107282382
12387,0.0626799381751865
12388,0.385137421530023
12389,0.247762307255494
12390,0.0990607074503922
12391,0.738853469881975
12392,0.999917271735179
12393,0.188485314232914
12394,7.539953701533e-07
12395,0.053803627140591
12396,0.311821794572143
12397,0.236463812677811
12398,0.159669941242715
12399,0.261899059756262
12400,0.189272055958712
12401,0.135972287046755
12402,0.0825198614362774
12403,0.839030061181154
12404,0.0782463869020407
12405,0.217649238985639
12406,0.99643492502586
12407,0.173760353109432
12408,0.37167244776184
12409,0.288516608778648
12410,0.0385788042269661
12411,0.187695739366818
12412,0.0933186949711656
12413,0.735405087380267
12414,0.137549795521946
12415,0.740488622066298
12416,0.44681040598274
12417,0.0598983918335067
12418,0.0327468861545661
12419,0.0621682222506341
12420,0.134245150875062
12421,0.108557476390201
12422,0.163328430461163
12423,0.0841776639736983
12424,0.118644748428479
12425,0.0747755531024254
12426,0.199401167820457
12427,0.0931618682271636
12428,0.210203548909144
12429,0.457663147386663
12430,0.271918063334625
12431,0.253566147124836
12432,0.99902456347445
12433,0.0284377957785995
12434,0.390164195932319
12435,1.19690603824504e-08
12436,0.141260488068716
12437,0.321168585962076
12438,0.167427274451079
12439,0.148200769521343
12440,0.151358177739339
12441,0.0941579256967625
12442,0.0461850452991064
12443,0.263854554840049
12444,0.161689778076065
12445,0.141870845145643
12446,0.185738200072353
12447,0.828726729232895
12448,0.971838199520287
12449,0.0849429665497193
12450,0.0652665446560457
12451,0.134804359676646
12452,0.00503358216217267
12453,0.099692102505359
12454,0.203005653862784
12455,0.0330800197954395
12456,0.999257435745323
12457,0.109317072282896
12458,0.0553479673441126
12459,0.0455272305529334
12460,0.0513686606684407
12461,0.998462546021738
12462,5.12462797361582e-08
12463,0.41376027990215
12464,0.0818878074259294
12465,0.0551179181927464
12466,0.697806567837575
12467,0.999335664177214
12468,0.182760022639314
12469,0.0640873391143548
12470,0.608145383080536
12471,0.963817925357322
12472,0.172782234075966
12473,0.0978207284734197
12474,0.308380524488011
12475,0.4037535716147
12476,0.0589518721030258
12477,0.177979163969735
12478,0.209264988752919
12479,0.869521395582235
12480,0.690384402816989
12481,0.81863318569719
12482,0.154432499415054
12483,0.253489660441148
12484,0.227930705682935
12485,0.181872661766955
12486,0.756763182862073
12487,0.516313244000349
12488,0.195815535556775
12489,0.128311680635375
12490,0.635662437050046
12491,0.692144476676864
12492,0.591024529512361
12493,0.796365307223987
12494,0.178817339805091
12495,0.0815635823818672
12496,0.541128856298282
12497,0.656986873111471
12498,0.997932429415834
12499,0.455435915227891
12500,0.172126614705236
12501,0.465199537412617
12502,0.454272686449173
12503,0.304174920230137
12504,0.610110898999606
12505,0.292066596916537
12506,0.436311203680959
12507,0.914620041772289
12508,0.326972067996862
12509,0.192319583207247
12510,0.229068037081705
12511,0.115899837859857
12512,0.672101712125817
12513,0.20219322859623
12514,0.17308455277871
12515,0.206986404257905
12516,0.196749215461618
12517,0.201989730867049
12518,0.188878739039178
12519,0.350951353583619
12520,0.116098062386056
12521,0.102717967877707
12522,0.269940310748428
12523,0.244487063374995
12524,0.106142192562661
12525,0.208622744087969
12526,0.135264397471231
12527,0.271609418659809
12528,0.0944802194986611
12529,0.239511615280504
12530,0.216681260847398
12531,0.231486427062362
12532,0.14430271464362
12533,0.225081465359297
12534,0.185457500100537
12535,0.0778081904450605
12536,0.126567534312996
12537,0.196657680853605
12538,0.120033956268249
12539,0.28355847410995
12540,0.245783767054963
12541,0.184270561524617
12542,0.129228161983488
12543,0.257796047805126
12544,0.0926181085667429
12545,0.1221771942977
12546,0.05471367453276
12547,0.130941751939173
12548,0.113354942150005
12549,0.247494591136052
12550,0.328037506530973
12551,0.691033472425432
12552,0.388203067698473
12553,0.27321057319829
12554,0.285850031345545
12555,0.738715385941037
12556,0.764345853648572
12557,5.45284338629616e-10
12558,0.732134766547526
12559,0.998704313959615
12560,0.125959835982996
12561,0.105488313302915
12562,0.255614834001138
12563,0.81480779789452
12564,0.961591414237317
12565,0.251019797786142
12566,0.951542006952758
12567,0.992278411392434
12568,0.996956477481657
12569,0.999098800248957
12570,0.906402819991575
12571,0.655596046086224
12572,0.662911526277873
12573,0.951949440260447
12574,0.126280897251225
12575,0.828545885492956
12576,0.19025181830931
12577,0.98622735214773
12578,0.244555390867791
12579,0.888682339022524
12580,0.148000082820735
12581,0.996199041398766
12582,0.727393234801116
12583,0.406548392558716
12584,0.859401685417607
12585,0.611582342334795
12586,0.995770031210609
12587,0.700994670433654
12588,0.949402904203925
12589,0.393512811064702
12590,0.683580030287494
12591,0.650694663502573
12592,0.796909096708481
12593,0.275667934662989
12594,0.787282318536109
12595,0.949391287194296
12596,0.993744965587633
12597,0.999988454050536
12598,0.289147468375247
12599,0.629827251659677
12600,0.135048162292007
12601,0.731882649872412
12602,0.395197597212008
12603,0.137497239968918
12604,0.232250847200941
12605,0.995831239766951
12606,0.999978141220001
12607,0.1380826831624
12608,0.992101223437128
12609,0.405457344805517
12610,0.141624181244923
12611,0.972893381587436
12612,0.955350844484462
12613,0.191491048056573
12614,0.197369047225796
12615,0.0534834476621734
12616,0.32799703588413
12617,0.139022019519419
12618,0.20660426721354
12619,0.857218209251604
12620,0.222067173380433
12621,0.985755882138158
12622,0.114745316353644
12623,0.943020818364661
12624,0.145106108127564
12625,0.011213963531266
12626,0.276608789362514
12627,0.17557531799962
12628,0.0736408766997175
12629,0.129539763826841
12630,0.673028407545743
12631,0.399549526063383
12632,0.0369603114215189
12633,0.128100753475149
12634,0.100322806196441
12635,0.998260701456676
12636,0.252877223401306
12637,0.19547469947221
12638,0.135585253898028
12639,0.76953939658632
12640,0.304755948905728
12641,0.114873166472232
12642,0.358343877674208
12643,0.784912261120256
12644,0.107691116046125
12645,0.0491855488374359
12646,0.25813396162132
12647,0.0493963064940478
12648,0.790548812349815
12649,0.715743734742401
12650,0.190335069299127
12651,0.056305815144794
12652,0.129852517052859
12653,0.823992993909681
12654,0.263114830489974
12655,0.370391824229388
12656,0.653883331325395
12657,0.26222056679892
12658,0.895473901238671
12659,0.249552091628112
