"UniqueID","startprice","startprice.log","startprice.unit9","startprice.predict.All.X.glmnet","startprice.predict.All.X.glmnet.err","startprice.predict.All.Interact.X.glmnet","startprice.predict.All.Interact.X.glmnet.err","startprice.predict.All.X.gbm","startprice.predict.All.X.gbm.err","startprice.predict.Max.cor.Y.cv.0.cp.0.rpart","startprice.predict.Max.cor.Y.cv.0.cp.0.rpart.err","startprice.predict.Low.cor.X.lm","startprice.predict.Low.cor.X.lm.err","startprice.predict.All.Interact.X.gbm","startprice.predict.All.Interact.X.gbm.err","startprice.predict.All.X.no.rnorm.rf","startprice.predict.All.X.no.rnorm.rf.err","startprice.predict.All.Interact.X.no.rnorm.rf","startprice.predict.All.Interact.X.no.rnorm.rf.err","startprice.predict.All.X.bayesglm","startprice.predict.All.X.bayesglm.err","startprice.predict.Max.cor.Y.lm","startprice.predict.Max.cor.Y.lm.err","startprice.predict.All.X.glm","startprice.predict.All.X.glm.err","startprice.predict.All.X.lm","startprice.predict.All.X.lm.err","startprice.predict.Interact.High.cor.Y.lm","startprice.predict.Interact.High.cor.Y.lm.err","startprice.predict.Max.cor.Y.rpart","startprice.predict.Max.cor.Y.rpart.err","startprice.predict.All.X.no.rnorm.rpart","startprice.predict.All.X.no.rnorm.rpart.err","startprice.predict.All.Interact.X.no.rnorm.rpart","startprice.predict.All.Interact.X.no.rnorm.rpart.err","startprice.predict.All.Interact.X.bayesglm","startprice.predict.All.Interact.X.bayesglm.err","startprice.predict.Ensemble.glmnet","startprice.predict.Ensemble.glmnet.err","startprice.predict.Ensemble.glmnet.accurate"
10029,309.99,5.73654003889437,1,250.85976700319,59.1302329968104,192.675414199425,117.314585800575,264.736073975471,45.253926024529,200.699545454545,109.290454545455,261.685269674287,48.3047303257134,265.383565318888,44.6064346811125,241.342858,68.6471419999999,226.509237666667,83.4807623333331,216.344946705401,93.6450532945987,203.229109966524,106.760890033476,208.799615040596,101.190384959404,208.799615040595,101.190384959405,201.789174809229,108.200825190771,234.491681818182,75.4983181818182,234.491681818182,75.4983181818183,234.491681818182,75.4983181818183,144.377951655276,165.612048344724,226.043690867354,83.946309132646,FALSE
10033,299.98,5.70371580576721,1,264.719375338942,35.2606246610581,161.457560944923,138.522439055077,290.485996277936,9.49400372206355,358.543,58.563,271.463549292223,28.5164507077772,275.400231927443,24.5797680725569,294.273633000001,5.70636699999949,266.954331333334,33.0256686666665,270.842461275503,29.1375387244973,282.43096313769,17.5490368623096,270.478650766894,29.5013492331058,270.478650766887,29.5013492331133,274.621627970815,25.3583720291854,234.491681818182,65.4883181818182,234.491681818182,65.4883181818183,234.491681818182,65.4883181818183,45.0451311668551,254.934868833145,258.738525976706,41.2414740232937,FALSE
10035,444.99,6.09805181000363,0,312.62929384695,132.36070615305,321.913251110474,123.076748889526,305.633334375694,139.356665624306,415.646666666667,29.3433333333334,315.611362274926,129.378637725074,301.293774027846,143.696225972154,367.936254857143,77.0537451428574,352.397061666666,92.5929383333337,317.794664039041,127.195335960959,376.972903423384,68.0170965766163,318.535514656558,126.454485343442,318.535514656551,126.454485343449,380.844275830218,64.1457241697818,234.491681818182,210.498318181818,234.491681818182,210.498318181818,234.491681818182,210.498318181818,367.233927009248,77.7560729907515,369.301556990805,75.6884430091951,FALSE
10036,480,6.17378610390194,0,280.116698954969,199.883301045031,366.839722721403,113.160277278597,296.77913486214,183.22086513786,358.543,121.457,245.639339971554,234.360660028446,245.013864828882,234.986135171118,359.246566666667,120.753433333333,375.580309333333,104.419690666667,244.142779822158,235.857220177842,282.43096313769,197.56903686231,239.731915799804,240.268084200196,239.731915799797,240.268084200203,274.621627970815,205.378372029185,234.491681818182,245.508318181818,234.491681818182,245.508318181818,234.491681818182,245.508318181818,527.766970781331,47.7669707813305,408.86954029006,71.1304597099401,FALSE
10038,79,4.36944785246702,1,174.637268890725,95.6372688907253,153.313539859831,74.3135398598309,180.467012581218,101.467012581218,106.355,27.355,179.754439102696,100.754439102696,194.820178184929,115.820178184929,104.277859285714,25.2778592857141,113.177673,34.1776729999999,178.121449730585,99.1214497305848,165.695221736397,86.6952217363973,177.798327403552,98.7983274035515,177.798327403541,98.7983274035406,170.006372807522,91.0063728075224,234.491681818182,155.491681818182,234.491681818182,155.491681818182,234.491681818182,155.491681818182,88.6787634897508,9.67876348975082,76.0700454201665,2.92995457983349,FALSE
10039,189.85,5.24623428667781,1,202.218571486658,12.368571486658,196.332675258725,6.48267525872467,221.073779033651,31.2237790336505,161.917692307692,27.9323076923077,213.642292552858,23.7922925528584,207.127377756911,17.2773777569111,195.013625,5.16362500000008,199.123943333333,9.27394333333342,213.87931533579,24.0293153357899,192.15703865622,2.3070386562199,213.097291068409,23.2472910684087,213.097291068401,23.2472910684014,196.686686702084,6.83668670208377,234.491681818182,44.6416818181818,234.491681818182,44.6416818181818,234.491681818182,44.6416818181818,226.57479119018,36.7247911901799,201.239977891864,11.3899778918637,FALSE
10040,159.99,5.07511131328062,1,205.545952936772,45.5559529367724,192.843741147141,32.8537411471408,167.983081278994,7.99308127899448,200.699545454545,40.7095454545455,233.454770828404,73.4647708284043,177.106247572285,17.1162475722847,199.779210666667,39.7892106666667,202.065770666667,42.075770666667,213.150627815816,53.1606278158157,203.229109966524,43.2391099665243,221.306694193035,61.3166941930351,221.306694193035,61.316694193035,201.789174809229,41.7991748092289,234.491681818182,74.5016818181818,234.491681818182,74.5016818181817,234.491681818182,74.5016818181817,260.548438564656,100.558438564656,217.137714633901,57.1477146339008,FALSE
10042,115,4.74493212836325,0,140.676014655345,25.6760146553447,136.186153279984,21.1861532799837,141.375184157188,26.3751841571875,64.5406666666667,50.4593333333333,139.737954222028,24.7379542220285,136.719782345732,21.7197823457318,116.787005666667,1.78700566666652,103.79001,11.20999,140.111490610678,25.1114906106782,146.965750744243,31.9657507442433,146.889182910789,31.8891829107892,146.889182910785,31.8891829107854,139.58760681828,24.58760681828,234.491681818182,119.491681818182,234.491681818182,119.491681818182,234.491681818182,119.491681818182,78.2193859738843,36.7806140261157,104.345681430138,10.6543185698623,FALSE
10043,289.95,5.66970849432245,1,285.998332632613,3.95166736738736,221.930339127982,68.019660872018,343.85715397662,53.9071539766197,106.355,183.595,299.97026532236,10.0202653223597,300.606204519547,10.6562045195469,341.801311666666,51.8513116666664,276.64644,13.30356,298.640525287547,8.69052528754662,165.695221736397,124.254778263603,298.438305102341,8.48830510234149,298.438305102334,8.48830510233421,170.006372807522,119.943627192478,234.491681818182,55.4583181818182,234.491681818182,55.4583181818182,234.491681818182,55.4583181818182,183.211877694587,106.738122305413,344.694135221465,54.7441352214647,FALSE
10044,499.95,6.21450809342186,1,394.274990115208,105.675009884792,502.168410778029,2.21841077802935,385.804111177411,114.145888822589,358.543,141.407,408.56968263585,91.3803173641502,299.698014413343,200.251985586657,368.805236333333,131.144763666667,376.731068333333,123.218931666667,458.493404100994,41.4565958990059,282.43096313769,217.51903686231,462.4059269151,37.5440730848995,462.405926915093,37.544073084907,274.621627970815,225.328372029185,234.491681818182,265.458318181818,234.491681818182,265.458318181818,234.491681818182,265.458318181818,600.83935338838,100.88935338838,380.712213450333,119.237786549667,FALSE
10046,550,6.30991827822652,0,437.496478966038,112.503521033962,410.753561724153,139.246438275847,494.200872438266,55.7991275617338,415.646666666667,134.353333333333,436.544236924699,113.455763075301,425.449743745575,124.550256254425,496.128508031745,53.8714919682548,497.138777999999,52.8612220000009,435.477957528872,114.522042471128,376.972903423384,173.027096576616,435.84715517271,114.15284482729,435.847155172702,114.152844827298,380.844275830218,169.155724169782,234.491681818182,315.508318181818,234.491681818182,315.508318181818,234.491681818182,315.508318181818,372.143945609949,177.856054390051,530.219044895366,19.780955104634,FALSE
10047,209.99,5.34705991053603,1,241.053434584049,31.063434584049,217.448372510112,7.45837251011162,233.558616834141,23.568616834141,200.699545454545,9.29045454545454,262.110731641189,52.1207316411892,236.368566298836,26.3785662988358,228.248331333334,18.2583313333335,224.88349,14.89349,255.62329129748,45.63329129748,203.229109966524,6.76089003347573,254.123075930837,44.133075930837,254.123075930822,44.1330759308222,201.789174809229,8.2008251907711,234.491681818182,24.5016818181818,234.491681818182,24.5016818181817,234.491681818182,24.5016818181817,249.146500027861,39.1565000278606,231.55752003732,21.5675200373199,FALSE
10052,259,5.55682806169954,1,215.816347025691,43.1836529743093,162.092500975498,96.9074990245021,223.093037890121,35.9069621098792,200.699545454545,58.3004545454545,213.668178148955,45.331821851045,239.197029518253,19.8029704817467,211.027929,47.9720709999998,205.180123333334,53.8198766666665,209.561443220447,49.4385567795526,203.229109966524,55.7708900334757,209.221725227729,49.7782747722709,209.221725227729,49.7782747722713,201.789174809229,57.2108251907711,234.491681818182,24.5083181818182,234.491681818182,24.5083181818183,234.491681818182,24.5083181818183,146.463401190645,112.536598809355,202.664095317663,56.3359046823375,FALSE
10053,240,5.48063892334199,0,227.370000342271,12.6299996577292,201.903925086092,38.0960749139078,199.321151514336,40.6788484856635,240.497142857143,0.497142857142848,223.260422869625,16.7395771303746,194.288480548604,45.7115194513964,207.129449666667,32.8705503333333,206.255366666667,33.7446333333334,226.464488539837,13.5355114601633,240.158844699318,0.158844699317513,226.994014518328,13.005985481672,226.994014518321,13.0059854816793,244.697040717134,4.69704071713386,234.491681818182,5.50831818181823,234.491681818182,5.50831818181825,234.491681818182,5.50831818181825,199.453986884316,40.5460131156835,203.398495989944,36.6015040100565,FALSE
10054,69.99,4.24835237470145,1,161.289348141138,91.2993481411377,142.093110214124,72.1031102141244,150.527247553309,80.5372475533086,106.355,36.365,169.431922459011,99.4419224590109,172.874471045674,102.884471045674,87.3873915901874,17.3973915901875,91.3996744891774,21.4096744891774,169.440949782288,99.4509497822883,165.695221736397,95.7052217363973,169.294791494126,99.3047914941258,169.294791494115,99.3047914941149,170.006372807522,100.016372807522,234.491681818182,164.501681818182,234.491681818182,164.501681818182,234.491681818182,164.501681818182,83.6787634498086,13.6887634498086,54.3441484920724,15.6458515079276,FALSE
10055,398.99,5.98893635391915,0,257.937422959884,141.052577040116,185.683387928018,213.306612071982,262.951052876084,136.038947123916,358.543,40.447,299.151359179673,99.8386408203266,295.972270648555,103.017729351445,311.118530333334,87.8714696666664,284.762486666667,114.227513333333,306.176970185921,92.8130298140786,282.43096313769,116.55903686231,310.307605541603,88.6823944583973,310.307605541592,88.6823944584085,274.621627970815,124.368372029185,234.491681818182,164.498318181818,234.491681818182,164.498318181818,234.491681818182,164.498318181818,287.885915012609,111.104084987391,300.322079338221,98.6679206617786,FALSE
10057,84.99,4.44253360251053,0,208.328950265487,123.338950265487,187.3187284017,102.3287284017,174.243106101539,89.2531061015387,188.936,103.946,216.880357439941,131.890357439941,176.588054764762,91.5980547647617,153.362657333333,68.3726573333333,150.012892,65.022892,220.163285251742,135.173285251742,210.071661148188,125.081661148188,220.139310935188,135.149310935188,220.139310935184,135.149310935184,214.110946766264,129.120946766264,234.491681818182,149.501681818182,234.491681818182,149.501681818182,234.491681818182,149.501681818182,159.930498863351,74.9404988633509,131.507995290402,46.5179952904016,FALSE
10058,269.99,5.59838492127545,1,231.246481280141,38.7435187198587,195.508320360158,74.4816796398415,251.55748403184,18.4325159681597,106.355,163.635,236.028255000315,33.9617449996853,239.687585339434,30.3024146605664,248.75067982684,21.23932017316,200.452735727273,69.5372642727271,235.367474377075,34.6225256229246,165.695221736397,104.294778263603,235.340630593976,34.6493694060242,235.340630593965,34.6493694060351,170.006372807522,99.9836271924776,234.491681818182,35.4983181818182,234.491681818182,35.4983181818183,234.491681818182,35.4983181818183,157.375010300604,112.614989699396,236.583089682092,33.4069103179076,FALSE
10059,295,5.68697535633982,0,144.839981897408,150.160018102592,132.506333783665,162.493666216335,170.448823948184,124.551176051816,200.699545454545,94.3004545454545,137.541372073544,157.458627926456,176.08708108227,118.91291891773,200.986234333334,94.0137656666665,204.272725666667,90.7272743333332,102.91944412628,192.08055587372,203.229109966524,91.7708900334757,100.443807074009,194.556192925991,100.443807074009,194.556192925991,201.789174809229,93.2108251907711,234.491681818182,60.5083181818182,234.491681818182,60.5083181818183,234.491681818182,60.5083181818183,140.219147546318,154.780852453682,217.307362893742,77.6926371062584,FALSE
10060,210,5.34710753071747,0,177.004301439265,32.9956985607346,151.428497265806,58.5715027341936,192.597965251187,17.4020347488132,188.422857142857,21.5771428571429,170.422772273506,39.577227726494,178.299853297264,31.7001467027364,196.630805,13.369195,189.071532333334,20.9284676666664,153.845555278062,56.1544447219383,191.632394610255,18.3676053897446,152.37137115362,57.6286288463802,152.371371153612,57.6286288463877,182.676397462564,27.3236025374356,234.491681818182,24.4916818181818,234.491681818182,24.4916818181817,234.491681818182,24.4916818181817,96.5394464824022,113.460553517598,193.812445442329,16.1875545576714,FALSE
10063,304.89,5.71995105581779,0,158.748552427389,146.141447572611,144.891782772949,159.998217227051,213.155320970608,91.734679029392,200.699545454545,104.190454545455,123.532831945411,181.357168054589,208.124266345848,96.7657336541517,243.112148,61.7778519999998,220.139421,84.7505789999996,99.9919816555742,204.898018344426,203.229109966524,101.660890033476,93.7892413355491,211.100758664451,93.7892413355489,211.100758664451,201.789174809229,103.100825190771,234.491681818182,70.3983181818182,234.491681818182,70.3983181818182,234.491681818182,70.3983181818182,142.576664923411,162.313335076589,243.903633009144,60.9863669908564,FALSE
10065,195,5.27299955856375,0,193.131440108551,1.86855989144925,174.375765494424,20.624234505576,162.163694847117,32.8363051528833,188.936,6.06400000000002,199.815110454927,4.81511045492741,158.994306783637,36.0056932163625,164.142307,30.8576930000001,171.198615333333,23.8013846666666,202.191694899882,7.19169489988153,210.071661148188,15.0716611481879,202.884177884603,7.88417788460313,202.884177884599,7.8841778845995,214.110946766264,19.1109467662643,234.491681818182,39.4916818181818,234.491681818182,39.4916818181817,234.491681818182,39.4916818181817,159.343192594354,35.6568074056463,167.356565392091,27.6434346079086,FALSE
10066,319,5.76519110278484,1,300.469382109979,18.5306178900209,268.049194282183,50.950805717817,354.210464185011,35.2104641850115,224.569047619048,94.4309523809524,296.602706859464,22.3972931405362,326.035756158916,7.03575615891555,339.974490476191,20.9744904761906,307.898836174603,11.101163825397,293.677508659056,25.3224913409439,198.882498875809,120.117501124191,293.344628182953,25.6553718170467,293.34462818295,25.6553718170503,202.564905670795,116.435094329205,234.491681818182,84.5083181818182,234.491681818182,84.5083181818183,234.491681818182,84.5083181818183,230.195498373862,88.8045016261377,334.018663968424,15.0186639684239,FALSE
10067,389.99,5.96612109776931,1,397.755563040882,7.76556304088194,407.675591983061,17.6855919830608,436.185018001856,46.1950180018557,415.646666666667,25.6566666666666,404.078761909387,14.0887619093867,388.947156440719,1.04284355928081,430.652136412698,40.6621364126976,429.159202999999,39.169202999999,403.396401758202,13.4064017582018,376.972903423384,13.0170965766163,402.702778818484,12.7127788184837,402.702778818476,12.7127788184764,380.844275830218,9.14572416978177,234.491681818182,155.498318181818,234.491681818182,155.498318181818,234.491681818182,155.498318181818,477.933548059987,87.9435480599868,440.896056475189,50.906056475189,FALSE
10069,254.99,5.5412243287032,0,223.138543219736,31.8514567802638,202.538397749956,52.4516022500438,219.194133049684,35.7958669503161,240.497142857143,14.4928571428572,222.567413750997,32.422586249003,204.186153281437,50.8038467185631,240.337144666667,14.6528553333332,225.470456333334,29.5195436666665,223.289633058963,31.7003669410374,240.158844699318,14.8311553006825,224.197056468568,30.7929435314316,224.197056468561,30.7929435314389,244.697040717134,10.2929592828661,234.491681818182,20.4983181818182,234.491681818182,20.4983181818183,234.491681818182,20.4983181818183,226.71129270565,28.2787072943504,239.752238684544,15.2377613154562,FALSE
10071,159.95,5.07486126639553,1,205.700260581085,45.7502605810848,212.194223351292,52.2442233512917,236.196888723792,76.2468887237918,160.077368421053,0.127368421052665,209.020597050907,49.0705970509065,220.62491376708,60.6749137670805,205.018740333334,45.0687403333336,211.768551333333,51.8185513333333,203.096998710937,43.1469987109368,179.192853294695,19.2428532946954,201.356674998403,41.4066749984034,201.356674998403,41.4066749984031,172.195029931814,12.2450299318141,234.491681818182,74.5416818181818,234.491681818182,74.5416818181818,234.491681818182,74.5416818181818,210.830018131408,50.8800181314081,211.048371780628,51.0983717806277,FALSE
10072,279.99,5.63475388824576,1,287.983854421975,7.99385442197479,210.666091317731,69.3239086822695,287.892130783497,7.9021307834966,358.543,78.553,299.202939410047,19.2129394100469,240.074530991152,39.9154690088481,304.961733,24.9717330000005,277.040894333333,2.94910566666664,328.041783455485,48.0517834554845,282.43096313769,2.4409631376904,328.05256650678,48.0625665067797,328.052566506779,48.0625665067794,274.621627970815,5.36837202918542,234.491681818182,45.4983181818182,234.491681818182,45.4983181818183,234.491681818182,45.4983181818183,202.012687546402,77.9773124535976,286.531994043957,6.54199404395655,FALSE
10077,119.95,4.7870749892857,1,203.280719069364,83.3307190693638,200.548410096868,80.5984100968682,216.574714350879,96.6247143508787,160.077368421053,40.1273684210527,195.619320167407,75.6693201674074,208.823609069981,88.8736090699809,200.015723333334,80.0657233333337,196.831124333333,76.8811243333334,188.660867153113,68.7108671531128,179.192853294695,59.2428532946954,186.922330606155,66.9723306061554,186.922330606155,66.9723306061551,172.195029931814,52.2450299318141,234.491681818182,114.541681818182,234.491681818182,114.541681818182,234.491681818182,114.541681818182,191.816186743253,71.8661867432525,199.064034633875,79.1140346338749,FALSE
10079,269.94,5.59819971208114,1,307.085863612143,37.1458636121425,192.713493552837,77.2265064471629,299.691628877652,29.7516288776519,161.917692307692,108.022307692308,317.729907548219,47.7899075482188,283.753927333222,13.8139273332221,227.583483666667,42.3565163333333,224.216386,45.7236140000001,318.739706963712,48.7997069637124,192.15703865622,77.7829613437801,319.57696054657,49.6369605465695,319.576960546559,49.6369605465586,196.686686702084,73.2533132979162,234.491681818182,35.4483181818182,234.491681818182,35.4483181818183,234.491681818182,35.4483181818183,158.50475747789,111.43524252211,219.209355968039,50.7306440319605,FALSE
