"UniqueID","startprice","startprice.log","startprice.predict.All.X.no.rnorm.rf","startprice.predict.All.X.no.rnorm.rf.err","startprice.predict.All.X.no.rnorm.rf.accurate"
10182,100,4.60517018598809,48.094669510545,51.905330489455,FALSE
10184,15,2.70805020110221,158.681948888889,143.681948888889,FALSE
10188,299,5.70044357339069,249.123736333333,49.8762636666665,FALSE
10191,215,5.37063802812766,209.12036,5.87963999999997,FALSE
10193,250,5.52146091786225,146.766771280812,103.233228719188,FALSE
10195,200,5.29831736654804,60.3836021666667,139.616397833333,FALSE
10197,404.99,6.00386237544368,393.403877333333,11.5861226666672,FALSE
10199,50,3.91202300542815,61.0801212063114,11.0801212063114,FALSE
10200,89.99,4.49969855304586,148.318510809524,58.3285108095237,FALSE
10204,309.99,5.73654003889437,223.830689666667,86.1593103333333,FALSE
10206,200,5.29831736654804,170.303354,29.6966460000001,FALSE
10207,269,5.59471137960184,315.114329333333,46.1143293333331,FALSE
10212,299,5.70044357339069,249.618343333333,49.3816566666665,FALSE
10215,374.95,5.9267926837474,430.076844294372,55.1268442943719,FALSE
10216,189,5.24174701505964,203.654173666667,14.6541736666669,FALSE
10217,75,4.31748811353631,79.0827283672438,4.08272836724382,FALSE
10219,480,6.17378610390194,425.043406666667,54.9565933333334,FALSE
10221,465.99,6.14416417466793,392.485580666666,73.5044193333341,FALSE
10222,399.99,5.99143954679548,206.745681666667,193.244318333333,FALSE
10229,187.99,5.23638876992587,263.456448666667,75.4664486666668,FALSE
10232,425,6.05208916892442,446.516735714286,21.5167357142857,FALSE
10235,164.99,5.10588486600335,172.507838333333,7.51783833333349,FALSE
10236,319.95,5.76816473358547,336.1611,16.2110999999999,FALSE
10239,398.99,5.98893635391915,394.708123818181,4.28187618181875,FALSE
10241,99.99,4.60507018098776,52.9934415555557,46.9965584444443,FALSE
10244,155,5.04342511691925,236.350819333334,81.3508193333335,FALSE
10246,400,5.99146454710798,218.884063421356,181.115936578644,FALSE
10249,114.94,4.7444102530796,93.484289,21.455711,FALSE
10252,159.99,5.07511131328062,186.804534666667,26.8145346666668,FALSE
10254,229.97,5.43794886563323,45.3248714153069,184.645128584693,FALSE
10257,499.99,6.21458809822219,372.346584,127.643416,FALSE
10260,334.99,5.81410068063326,299.531608095238,35.458391904762,FALSE
10261,250,5.52146091786225,188.65742,61.3425799999998,FALSE
10264,225,5.41610040220442,116.215557715257,108.784442284743,FALSE
10266,320,5.76832099579377,338.178611333333,18.1786113333332,FALSE
10267,335,5.81413053182507,343.217150011905,8.21715001190455,FALSE
10274,144.99,4.9766647745251,159.390518555556,14.4005185555556,FALSE
10279,399,5.98896141688986,354.357268,44.6427320000003,FALSE
10282,199.99,5.298267365298,216.901554333334,16.9115543333335,FALSE
10283,20,2.99573227355399,41.6065230634921,21.6065230634921,FALSE
10287,439.99,6.08675199938131,394.138610935897,45.8513890641029,FALSE
10296,89.99,4.49969855304586,60.9423310603185,29.0476689396815,FALSE
10299,200,5.29831736654804,69.8823827528791,130.117617247121,FALSE
10302,225,5.41610040220442,77.6644033333335,147.335596666667,FALSE
10308,325,5.78382518232974,300.824563540043,24.1754364599566,FALSE
10314,500,6.21460809842219,257.321600126984,242.678399873016,FALSE
10315,350,5.85793315448346,343.217150011905,6.78284998809545,FALSE
10316,187.99,5.23638876992587,264.226090666667,76.2360906666668,FALSE
10317,109.98,4.70029853107967,95.5971793333333,14.3828206666667,FALSE
10320,350,5.85793315448346,451.769678484848,101.769678484848,FALSE
10325,124,4.82028156560504,160.628408222222,36.6284082222223,FALSE
10335,250,5.52146091786225,182.307797333333,67.6922026666667,FALSE
10347,150,5.01063529409626,96.1184049892885,53.8815950107115,FALSE
10351,140,4.9416424226093,78.8588363423827,61.1411636576173,FALSE
10359,275,5.61677109766657,220.288628666667,54.7113713333335,FALSE
10362,189.99,5.24697143919645,192.236594666667,2.24659466666654,FALSE
10366,99.99,4.60507018098776,96.3515673333333,3.63843266666666,FALSE
10369,339,5.82600010738045,261.894269666667,77.1057303333333,FALSE
10374,185.49,5.22300097223859,163.086856666667,22.4031433333334,FALSE
10377,179.96,5.19273460397297,149.53005047619,30.4299495238096,FALSE
10382,95,4.55387689160054,93.7529596666666,1.24704033333337,FALSE
10383,264.95,5.57954112893877,90.4614101190477,174.488589880952,FALSE
10385,15,2.70805020110221,178.244490166667,163.244490166667,FALSE
10386,165,5.10594547390058,189.944171,24.9441710000001,FALSE
10390,15,2.70805020110221,178.244490166667,163.244490166667,FALSE
10404,179,5.18738580584075,75.7311745000001,103.2688255,FALSE
10409,175,5.16478597392351,180.991632333333,5.99163233333331,FALSE
10413,120,4.78749174278205,154.031003834277,34.0310038342768,FALSE
10414,280,5.63478960316925,228.751536333333,51.2484636666666,FALSE
10416,89.99,4.49969855304586,93.3692659965343,3.37926599653431,FALSE
10423,350,5.85793315448346,26.3091266666666,323.690873333333,FALSE
10424,249.99,5.52142091706223,233.341778,16.6482219999999,FALSE
10426,310,5.73657229747919,256.509207666667,53.4907923333332,FALSE
10428,458,6.12686918411419,473.895917761905,15.895917761905,FALSE
10429,265,5.57972982598622,240.939094666667,24.0609053333333,FALSE
10432,228.59,5.43193000587196,209.970650333334,18.6193496666665,FALSE
10433,249.97,5.52134091066167,200.906007285714,49.0639927142856,FALSE
10434,249.99,5.52142091706223,211.466680333333,38.5233196666667,FALSE
10440,340,5.82894561761021,189.968391333333,150.031608666667,FALSE
10451,185,5.22035582507832,212.296217666667,27.2962176666667,FALSE
10455,190,5.24702407216049,47.6951409318183,142.304859068182,FALSE
10461,400,5.99146454710798,418.981695333333,18.9816953333328,FALSE
10465,188.99,5.24169410360695,213.602881,24.612881,FALSE
10466,99.94,4.60457000591606,97.405933,2.53406700000001,FALSE
10469,225,5.41610040220442,229.342472333334,4.34247233333363,FALSE
10471,110,4.70048036579242,100.993217354978,9.00678264502164,FALSE
10472,200,5.29831736654804,121.373220377487,78.6267796225134,FALSE
10473,249,5.51745289646471,147.010161432901,101.989838567099,FALSE
10483,249,5.51745289646471,231.419536666667,17.580463333333,FALSE
10485,252.99,5.53334996225466,187.855347333333,65.1346526666668,FALSE
10488,40,3.68887945411394,88.2443606381219,48.2443606381219,FALSE
10489,100,4.60517018598809,75.8327963333333,24.1672036666667,FALSE
10491,5,1.6094379124341,56.6741256996338,51.6741256996338,FALSE
10494,124.95,4.82791365728096,96.8869219660894,28.0630780339106,FALSE
10495,159.99,5.07511131328062,92.1274324158997,67.8625675841003,FALSE
10498,89.99,4.49969855304586,164.995033119047,75.0050331190475,FALSE
10500,315,5.75257263882563,213.967427,101.032573,FALSE
10503,184.99,5.2203017695633,210.766421,25.7764210000003,FALSE
10504,150,5.01063529409626,104.348301952381,45.651698047619,FALSE
10506,200,5.29831736654804,281.974427666666,81.9744276666664,FALSE
10508,199.99,5.298267365298,211.315601333333,11.3256013333333,FALSE
10512,79,4.36944785246702,89.8423250281385,10.8423250281385,FALSE
10513,399.99,5.99143954679548,347.838970265873,52.1510297341272,FALSE
10518,154,5.03695260241363,214.353447,60.3534470000001,FALSE
10520,169.99,5.13573961179068,188.735922666667,18.7459226666667,FALSE
10522,195,5.27299955856375,217.846805666667,22.846805666667,FALSE
10523,425,6.05208916892442,404.142541182539,20.8574588174611,FALSE
10526,69,4.23410650459726,34.2595578571428,34.7404421428572,FALSE
10527,300,5.7037824746562,114.94827349582,185.05172650418,FALSE
10528,149,5.00394630594546,89.0402583333333,59.9597416666667,FALSE
10529,150,5.01063529409626,67.0684603504274,82.9315396495726,FALSE
10532,224.98,5.41601150936468,92.1757264523809,132.804273547619,FALSE
10537,14,2.63905732961526,183.394230833333,169.394230833333,FALSE
10539,149,5.00394630594546,223.490294,74.4902940000001,FALSE
10541,400,5.99146454710798,136.527880690476,263.472119309524,FALSE
10546,394.99,5.97886044812496,313.317595333333,81.6724046666669,FALSE
10547,175,5.16478597392351,171.452498452381,3.54750154761916,FALSE
10550,399.99,5.99143954679548,362.348086666667,37.6419133333332,FALSE
10554,234,5.4553211153577,210.462275,23.5377249999999,FALSE
10555,349.99,5.85790458264672,337.127914456349,12.8620855436512,FALSE
10559,325,5.78382518232974,210.757697,114.242303,FALSE
10560,140,4.9416424226093,236.748938666667,96.7489386666667,FALSE
10563,399.99,5.99143954679548,329.291316333333,70.6986836666669,FALSE
10564,95,4.55387689160054,32.0304388962704,62.9695611037296,FALSE
10565,499,6.21260609575152,459.933695666666,39.0663043333338,FALSE
10567,125,4.8283137373023,98.7241232330447,26.2758767669553,FALSE
10568,82.95,4.41823801663645,88.7340190281385,5.78401902813846,FALSE
10569,150,5.01063529409626,87.4690843659951,62.5309156340049,FALSE
10574,289.99,5.66984643962735,212.533761666667,77.4562383333332,FALSE
10575,219.99,5.39358209077382,200.014530333333,19.9754696666666,FALSE
10581,75,4.31748811353631,46.7301916666668,28.2698083333332,FALSE
10583,275,5.61677109766657,229.272884,45.7271159999997,FALSE
10586,198,5.28826703069454,137.130325206349,60.8696747936508,FALSE
10587,300,5.7037824746562,419.462541666666,119.462541666666,FALSE
10590,410,6.01615715969835,357.267848507936,52.7321514920641,FALSE
10591,150,5.01063529409626,165.779476222222,15.7794762222223,FALSE
10594,60,4.0943445622221,446.960417666666,386.960417666666,FALSE
10595,113,4.72738781871234,59.9000192584084,53.0999807415916,FALSE
10596,155,5.04342511691925,229.932991,74.9329910000001,FALSE
10597,90,4.49980967033027,238.754278,148.754278,FALSE
10601,699.95,6.55100890392083,216.277586666667,483.672413333333,FALSE
10602,275,5.61677109766657,31.5540513809523,243.445948619048,FALSE
10603,94.99,4.55377162290209,55.1578506900321,39.8321493099679,FALSE
10605,550,6.30991827822652,376.846355666666,173.153644333334,FALSE
10607,210,5.34710753071747,109.666849108225,100.333150891775,FALSE
10609,80,4.38202663467388,235.319346666667,155.319346666667,FALSE
10613,439.99,6.08675199938131,422.789130729548,17.2008692704521,FALSE
10614,349.99,5.85790458264672,345.270365333333,4.71963466666682,FALSE
10619,395,5.97888576490112,241.846528761905,153.153471238095,FALSE
10622,208.99,5.34228640393016,210.364467666667,1.37446766666693,FALSE
10628,175,5.16478597392351,79.9788405714288,95.0211594285712,FALSE
10629,229.98,5.43799234862052,220.422500333333,9.55749966666667,FALSE
10632,120,4.78749174278205,187.951536,67.9515360000001,FALSE
10637,560,6.32793678372919,473.882266246031,86.1177337539689,FALSE
10638,159.95,5.07486126639553,101.971233904762,57.9787660952381,FALSE
10643,560,6.32793678372919,465.542476198412,94.4575238015879,FALSE
10644,549.9,6.30973644351377,448.239407229548,101.660592770452,FALSE
10645,80,4.38202663467388,109.555381370851,29.5553813708514,FALSE
10647,449.99,6.10922536029523,401.605297666666,48.3847023333338,FALSE
10648,79.99,4.38190162686073,31.9162978225108,48.0737021774892,FALSE
10649,227.95,5.42912630665945,182.222183222222,45.7278167777776,FALSE
10650,785,6.66568371778241,512.814936309523,272.185063690477,FALSE
10651,186,5.2257466737132,240.647250666667,54.6472506666668,FALSE
10655,349.95,5.85779028713555,330.515142,19.4348580000002,FALSE
10658,100,4.60517018598809,42.8776642352092,57.1223357647908,FALSE
10660,329.99,5.79906235097108,294.502535587662,35.4874644123377,FALSE
10663,250,5.52146091786225,187.408233666667,62.5917663333333,FALSE
10665,127.99,4.8519521358677,210.703175,82.7131750000001,FALSE
10667,89.99,4.49969855304586,173.724960785714,83.7349607857141,FALSE
10668,469.99,6.15271141788201,329.464671666666,140.525328333334,FALSE
10671,400,5.99146454710798,45.9873161507937,354.012683849206,FALSE
10673,179.99,5.19290129379139,71.0473385791747,108.942661420825,FALSE
10674,222.72,5.40591537714606,284.589708666667,61.8697086666668,FALSE
10676,285,5.65248918026865,190.134705333333,94.8652946666666,FALSE
10679,387.45,5.95958680820996,208.910400333334,178.539599666666,FALSE
10680,239.99,5.48059725580725,175.120712611111,64.8692873888888,FALSE
10681,175,5.16478597392351,182.283021666667,7.28302166666666,FALSE
10682,438,6.08221891037645,443.576557031746,5.57655703174561,FALSE
10683,140,4.9416424226093,51.6791233333334,88.3208766666666,FALSE
10687,80,4.38202663467388,48.428506909091,31.571493090909,FALSE
10690,185,5.22035582507832,180.417555,4.58244499999984,FALSE
10691,449.99,6.10922536029523,186.712819,263.277181,FALSE
10695,175,5.16478597392351,70.5487453333334,104.451254666667,FALSE
10700,319.99,5.76828974530548,248.567191666666,71.4228083333336,FALSE
10705,210,5.34710753071747,105.93096,104.06904,FALSE
10706,150,5.01063529409626,38.9097912133423,111.090208786658,FALSE
10707,429,6.06145691892802,179.20212,249.79788,FALSE
10709,215.99,5.37523211031616,179.988092888889,36.001907111111,FALSE
10710,219.99,5.39358209077382,266.713507892857,46.7235078928573,FALSE
10711,199.99,5.298267365298,209.045571111111,9.05557111111113,FALSE
10718,159.95,5.07486126639553,179.529332,19.5793319999999,FALSE
10719,319,5.76519110278484,357.517309841269,38.5173098412692,FALSE
10722,244.96,5.50109493190937,84.4864068333333,160.473593166667,FALSE
10724,340,5.82894561761021,293.799484254329,46.2005157456709,FALSE
10731,459,6.12905021006055,213.088626119047,245.911373880953,FALSE
10733,209.99,5.34705991053603,231.645164666667,21.6551646666668,FALSE
10735,80,4.38202663467388,93.3632947041847,13.3632947041847,FALSE
10737,220,5.39362754635236,205.462101,14.5378989999999,FALSE
10738,350,5.85793315448346,248.391929738095,101.608070261905,FALSE
10739,169.99,5.13573961179068,169.318939666667,0.671060333333202,FALSE
10741,199.97,5.29816735529691,71.7504576666668,128.219542333333,FALSE
10742,559.99,6.3279189264269,351.309058503968,208.680941496032,FALSE
10743,90,4.49980967033027,29.9466376074568,60.0533623925432,FALSE
10744,320,5.76832099579377,308.119748666666,11.8802513333335,FALSE
10746,400,5.99146454710798,397.19566,2.80434000000008,FALSE
10747,209,5.34233425196481,209.646766285714,0.646766285714165,FALSE
10748,350,5.85793315448346,177.095901587302,172.904098412698,FALSE
10751,200,5.29831736654804,172.346068,27.6539320000001,FALSE
10752,265,5.57972982598622,166.917664047619,98.0823359523811,FALSE
10760,150,5.01063529409626,51.4082618682678,98.5917381317322,FALSE
10762,449.99,6.10922536029523,161.953409142857,288.036590857143,FALSE
10764,400,5.99146454710798,238.654226285714,161.345773714286,FALSE
10765,249.99,5.52142091706223,248.398144333333,1.59185566666653,FALSE
10766,199,5.29330482472449,95.9323333789688,103.067666621031,FALSE
10767,614.99,6.42160600751172,348.188594333333,266.801405666667,FALSE
10770,260,5.56068163101553,188.133826,71.8661739999999,FALSE
10771,265,5.57972982598622,212.074415333333,52.9255846666669,FALSE
10772,129.99,4.86745752441993,98.6808521010101,31.3091478989899,FALSE
10774,266.05,5.58368426104238,147.806482404762,118.243517595238,FALSE
10776,171,5.14166355650266,192.137407666667,21.1374076666667,FALSE
10777,76,4.33073334028633,228.150168666667,152.150168666667,FALSE
10783,350,5.85793315448346,339.504577059524,10.4954229404764,FALSE
10785,164,5.0998664278242,45.5189140427351,118.481085957265,FALSE
10786,249.95,5.52126089785958,67.0205546361604,182.92944536384,FALSE
10787,339,5.82600010738045,292.766353428571,46.2336465714286,FALSE
10788,200,5.29831736654804,237.282171333333,37.2821713333333,FALSE
10789,160,5.07517381523383,174.795361452381,14.7953614523808,FALSE
10791,395,5.97888576490112,200.203094761905,194.796905238095,FALSE
10793,800,6.68461172766793,371.123643666667,428.876356333333,FALSE
10800,565.95,6.33850573507843,387.868228888888,178.081771111112,FALSE
10801,180,5.19295685089021,31.4755016454101,148.52449835459,FALSE
10804,89,4.48863636973214,245.472760333333,156.472760333333,FALSE
10806,232.99,5.45099553418974,293.080816761905,60.0908167619048,FALSE
10807,167.38,5.12026667660473,168.071178,0.691178000000093,FALSE
10809,299,5.70044357339069,242.467317,56.5326829999999,FALSE
10815,299,5.70044357339069,264.439634047619,34.5603659523808,FALSE
10818,249.99,5.52142091706223,267.851374226191,17.8613742261907,FALSE
10819,175,5.16478597392351,176.38485134127,1.38485134126964,FALSE
10821,129.99,4.86745752441993,184.677838,54.687838,FALSE
10828,249.97,5.52134091066167,69.2883549523811,180.681645047619,FALSE
10829,188,5.23644196282995,243.673527,55.6735270000002,FALSE
10831,199.99,5.298267365298,209.003338666667,9.0133386666667,FALSE
10833,182,5.2040066870768,212.865390666667,30.865390666667,FALSE
10836,125,4.8283137373023,15.1390357725607,109.860964227439,FALSE
10839,529.99,6.27285813844364,453.418311095238,76.5716889047618,FALSE
10841,79.99,4.38190162686073,27.7871301581196,52.2028698418804,FALSE
10842,119.99,4.7874084059763,92.0231660295815,27.9668339704185,FALSE
10845,649.99,6.47695697815595,253.697231333333,396.292768666667,FALSE
10847,299,5.70044357339069,254.944211333333,44.0557886666666,FALSE
10849,258.98,5.55675083864069,274.066915953463,15.0869159534635,FALSE
10850,279.99,5.63475388824576,209.437893,70.5521070000001,FALSE
10851,150,5.01063529409626,203.107967,53.1079670000001,FALSE
10852,350,5.85793315448346,342.711467590548,7.28853240945205,FALSE
10856,249.99,5.52142091706223,219.178954,30.8110460000001,FALSE
10857,200,5.29831736654804,104.608914888889,95.3910851111112,FALSE
10862,250,5.52146091786225,207.419110952381,42.5808890476191,FALSE
10865,579.99,6.36301086201252,412.931422999999,167.058577000001,FALSE
10867,500,6.21460809842219,277.796040285714,222.203959714286,FALSE
10873,279.99,5.63475388824576,211.111704333333,68.8782956666667,FALSE
10874,276.99,5.62398140445265,207.560689666667,69.4293103333334,FALSE
10877,379.99,5.94014493658469,294.25934,85.73066,FALSE
10878,275,5.61677109766657,179.627384722222,95.3726152777777,FALSE
10879,145,4.97673374242057,100.986717805195,44.0132821948052,FALSE
10883,439,6.08449941307517,396.798664666666,42.2013353333341,FALSE
10884,379,5.93753620508243,360.702179515873,18.2978204841275,FALSE
10886,350,5.85793315448346,306.228616666667,43.7713833333333,FALSE
10888,194.85,5.27223003178472,182.304903666667,12.5450963333333,FALSE
10889,360,5.88610403145016,432.281512666666,72.2815126666661,FALSE
10890,500,6.21460809842219,221.234959,278.765041,FALSE
10891,463.26,6.13828845154878,232.732734666667,230.527265333333,FALSE
10893,99,4.59511985013459,192.253475333333,93.2534753333333,FALSE
10894,795.99,6.6795866229514,432.345670833333,363.644329166667,FALSE
10895,259.95,5.56048930482972,150.782743333333,109.167256666667,FALSE
10900,300,5.7037824746562,80.8216710476191,219.178328952381,FALSE
10903,244.97,5.50113575406765,273.05764762013,28.0876476201302,FALSE
10904,249.97,5.52134091066167,54.5199762703964,195.450023729604,FALSE
10906,199.99,5.298267365298,177.424653119047,22.5653468809525,FALSE
10908,500,6.21460809842219,385.232626619048,114.767373380952,FALSE
10909,660,6.49223983502047,434.779709571428,225.220290428572,FALSE
10910,359.99,5.88607625328657,287.007294254329,72.9827057456709,FALSE
10911,525,6.26339826259162,410.694273999999,114.305726000001,FALSE
10914,209.85,5.3463929897796,208.897086333333,0.952913666666717,FALSE
10915,299.99,5.7037491407673,211.266444,88.723556,FALSE
10916,149.97,5.01043527409359,167.090232888889,17.120232888889,FALSE
10917,179.99,5.19290129379139,11.4099950887762,168.580004911224,FALSE
10921,349.99,5.85790458264672,298.240196761905,51.7498032380954,FALSE
10922,200,5.29831736654804,33.6842662956663,166.315733704334,FALSE
10924,449.95,6.10913646547996,343.137169666666,106.812830333334,FALSE
10925,350.25,5.85864718521712,304.48892,45.76108,FALSE
10927,479.99,6.17376527035159,218.979975952381,261.010024047619,FALSE
10928,154,5.03695260241363,236.661195333333,82.6611953333334,FALSE
10929,239,5.47646355193151,70.0705206666669,168.929479333333,FALSE
10930,376,5.92958914338989,339.448771666666,36.5512283333336,FALSE
10932,385,5.95324333428778,287.676040635282,97.3239593647185,FALSE
10933,322.99,5.77762136299107,385.073924666666,62.0839246666663,FALSE
10934,162,5.08759633523238,192.790633,30.7906330000001,FALSE
10938,229,5.43372200355424,105.784163666667,123.215836333333,FALSE
10939,459.99,6.13120475011641,185.036411809524,274.953588190476,FALSE
10940,350,5.85793315448346,241.101339666667,108.898660333333,FALSE
10941,149.98,5.01050195187324,38.8524217777778,111.127578222222,FALSE
10945,449.99,6.10922536029523,362.551389333333,87.438610666667,FALSE
10946,318,5.76205138278018,382.391307,64.3913069999996,FALSE
10947,400,5.99146454710798,301.701625333333,98.2983746666669,FALSE
10948,110,4.70048036579242,99.794714021645,10.205285978355,FALSE
10949,200.29,5.29976631631314,220.476145,20.1861450000001,FALSE
10951,829.99,6.72141365252529,549.440964499999,280.549035500001,FALSE
10952,150,5.01063529409626,38.3513533333333,111.648646666667,FALSE
10953,529.99,6.27285813844364,349.392532285714,180.597467714286,FALSE
10954,300,5.7037824746562,320.387924333333,20.3879243333332,FALSE
10955,70,4.24849524204936,53.8985812034633,16.1014187965367,FALSE
10956,279.99,5.63475388824576,337.419033261904,57.4290332619042,FALSE
10959,115,4.74493212836325,105.467189222222,9.53281077777783,FALSE
10960,499,6.21260609575152,186.842324040404,312.157675959596,FALSE
10964,193,5.26269018890489,221.197514333334,28.1975143333336,FALSE
10967,399.99,5.99143954679548,85.7737348571428,314.216265142857,FALSE
10968,174.99,5.16472882943366,209.665401666667,34.6754016666668,FALSE
10969,159.99,5.07511131328062,161.049714,1.05971399999979,FALSE
10970,259.99,5.5606431687374,84.559272472549,175.430727527451,FALSE
10972,199.99,5.298267365298,69.0836652557999,130.9063347442,FALSE
10973,180,5.19295685089021,107.676204862637,72.3237951373628,FALSE
10975,359,5.88332238848828,287.680237492424,71.3197625075755,FALSE
10977,279.99,5.63475388824576,233.370445333333,46.6195546666665,FALSE
10978,139.5,4.93806460126142,171.022686722222,31.5226867222224,FALSE
10979,549.99,6.30990009624304,321.635816571429,228.354183428572,FALSE
