"UniqueID","startprice","startprice.log","startprice.unit9","startprice.predict.All.X.glmnet","startprice.predict.All.X.glmnet.err","startprice.predict.All.Interact.X.glmnet","startprice.predict.All.Interact.X.glmnet.err","startprice.predict.All.Interact.X.gbm","startprice.predict.All.Interact.X.gbm.err","startprice.predict.All.X.gbm","startprice.predict.All.X.gbm.err","startprice.predict.Max.cor.Y.cv.0.cp.0.rpart","startprice.predict.Max.cor.Y.cv.0.cp.0.rpart.err","startprice.predict.All.X.no.rnorm.rf","startprice.predict.All.X.no.rnorm.rf.err","startprice.predict.Low.cor.X.lm","startprice.predict.Low.cor.X.lm.err","startprice.predict.All.Interact.X.no.rnorm.rf","startprice.predict.All.Interact.X.no.rnorm.rf.err","startprice.predict.All.X.bayesglm","startprice.predict.All.X.bayesglm.err","startprice.predict.Max.cor.Y.lm","startprice.predict.Max.cor.Y.lm.err","startprice.predict.All.X.glm","startprice.predict.All.X.glm.err","startprice.predict.All.X.lm","startprice.predict.All.X.lm.err","startprice.predict.Interact.High.cor.Y.lm","startprice.predict.Interact.High.cor.Y.lm.err","startprice.predict.Max.cor.Y.rpart","startprice.predict.Max.cor.Y.rpart.err","startprice.predict.All.X.no.rnorm.rpart","startprice.predict.All.X.no.rnorm.rpart.err","startprice.predict.All.Interact.X.no.rnorm.rpart","startprice.predict.All.Interact.X.no.rnorm.rpart.err","startprice.predict.All.Interact.X.bayesglm","startprice.predict.All.Interact.X.bayesglm.err","startprice.predict.Ensemble.glmnet","startprice.predict.Ensemble.glmnet.err","startprice.predict.Ensemble.glmnet.accurate"
10039,189.85,5.24623428667781,1,202.218571486658,12.368571486658,196.332675258725,6.48267525872467,192.97965635117,3.12965635116967,205.222797311244,15.3727973112435,161.917692307692,27.9323076923077,195.013625,5.16362500000008,213.642292552858,23.7922925528584,199.123943333333,9.27394333333342,213.87931533579,24.0293153357899,192.15703865622,2.3070386562199,213.097291068409,23.2472910684087,213.097291068401,23.2472910684014,196.686686702084,6.83668670208377,234.491681818182,44.6416818181818,234.491681818182,44.6416818181818,234.491681818182,44.6416818181818,226.57479119018,36.7247911901799,211.845226764253,21.9952267642528,FALSE
10040,159.99,5.07511131328062,1,205.545952936772,45.5559529367724,192.843741147141,32.8537411471408,193.658146923662,33.6681469236619,180.990459290712,21.0004592907119,200.699545454545,40.7095454545455,199.779210666667,39.7892106666667,233.454770828404,73.4647708284043,202.065770666667,42.075770666667,213.150627815816,53.1606278158157,203.229109966524,43.2391099665243,221.306694193035,61.3166941930351,221.306694193035,61.316694193035,201.789174809229,41.7991748092289,234.491681818182,74.5016818181818,234.491681818182,74.5016818181817,234.491681818182,74.5016818181817,260.548438564656,100.558438564656,213.355443498936,53.3654434989365,FALSE
10042,115,4.74493212836325,0,140.676014655345,25.6760146553447,136.186153279984,21.1861532799837,148.434962212296,33.4349622122964,142.96031845888,27.9603184588797,64.5406666666667,50.4593333333333,116.787005666667,1.78700566666652,139.737954222028,24.7379542220285,103.79001,11.20999,140.111490610678,25.1114906106782,146.965750744243,31.9657507442433,146.889182910789,31.8891829107892,146.889182910785,31.8891829107854,139.58760681828,24.58760681828,234.491681818182,119.491681818182,234.491681818182,119.491681818182,234.491681818182,119.491681818182,78.2193859738843,36.7806140261157,106.423874791605,8.57612520839471,FALSE
10043,289.95,5.66970849432245,1,285.998332632613,3.95166736738736,221.930339127982,68.019660872018,287.328820004844,2.6211799951555,321.363606893265,31.4136068932653,106.355,183.595,341.801311666666,51.8513116666664,299.97026532236,10.0202653223597,276.64644,13.30356,298.640525287547,8.69052528754662,165.695221736397,124.254778263603,298.438305102341,8.48830510234149,298.438305102334,8.48830510233421,170.006372807522,119.943627192478,234.491681818182,55.4583181818182,234.491681818182,55.4583181818182,234.491681818182,55.4583181818182,183.211877694587,106.738122305413,357.620140961314,67.6701409613137,FALSE
10044,499.95,6.21450809342186,1,394.274990115208,105.675009884792,502.168410778029,2.21841077802935,324.151336347572,175.798663652428,354.139504904627,145.810495095373,358.543,141.407,368.805236333333,131.144763666667,408.56968263585,91.3803173641502,376.731068333333,123.218931666667,458.493404100994,41.4565958990059,282.43096313769,217.51903686231,462.4059269151,37.5440730848995,462.405926915093,37.544073084907,274.621627970815,225.328372029185,234.491681818182,265.458318181818,234.491681818182,265.458318181818,234.491681818182,265.458318181818,600.83935338838,100.88935338838,378.656486444047,121.293513555953,FALSE
10046,550,6.30991827822652,0,437.496478966038,112.503521033962,410.753561724153,139.246438275847,413.456639816135,136.543360183865,470.999019471137,79.0009805288633,415.646666666667,134.353333333333,496.128508031745,53.8714919682548,436.544236924699,113.455763075301,497.138777999999,52.8612220000009,435.477957528872,114.522042471128,376.972903423384,173.027096576616,435.84715517271,114.15284482729,435.847155172702,114.152844827298,380.844275830218,169.155724169782,234.491681818182,315.508318181818,234.491681818182,315.508318181818,234.491681818182,315.508318181818,372.143945609949,177.856054390051,536.440154754417,13.5598452455835,FALSE
10047,209.99,5.34705991053603,1,241.053434584049,31.063434584049,217.448372510112,7.45837251011162,236.742645723414,26.7526457234144,235.261580671463,25.2715806714628,200.699545454545,9.29045454545454,228.248331333334,18.2583313333335,262.110731641189,52.1207316411892,224.88349,14.89349,255.62329129748,45.63329129748,203.229109966524,6.76089003347573,254.123075930837,44.133075930837,254.123075930822,44.1330759308222,201.789174809229,8.2008251907711,234.491681818182,24.5016818181818,234.491681818182,24.5016818181817,234.491681818182,24.5016818181817,249.146500027861,39.1565000278606,232.880426253037,22.8904262530367,FALSE
10052,259,5.55682806169954,1,215.816347025691,43.1836529743093,162.092500975498,96.9074990245021,238.013145295639,20.9868547043609,225.959298765603,33.0407012343968,200.699545454545,58.3004545454545,211.027929,47.9720709999998,213.668178148955,45.331821851045,205.180123333334,53.8198766666665,209.561443220447,49.4385567795526,203.229109966524,55.7708900334757,209.221725227729,49.7782747722709,209.221725227729,49.7782747722713,201.789174809229,57.2108251907711,234.491681818182,24.5083181818182,234.491681818182,24.5083181818183,234.491681818182,24.5083181818183,146.463401190645,112.536598809355,202.837402785057,56.1625972149425,FALSE
10053,240,5.48063892334199,0,227.370000342271,12.6299996577292,201.903925086092,38.0960749139078,185.69581543038,54.3041845696201,201.509285662569,38.4907143374313,240.497142857143,0.497142857142848,207.129449666667,32.8705503333333,223.260422869625,16.7395771303746,206.255366666667,33.7446333333334,226.464488539837,13.5355114601633,240.158844699318,0.158844699317513,226.994014518328,13.005985481672,226.994014518321,13.0059854816793,244.697040717134,4.69704071713386,234.491681818182,5.50831818181823,234.491681818182,5.50831818181825,234.491681818182,5.50831818181825,199.453986884316,40.5460131156835,206.424952985299,33.575047014701,FALSE
10054,69.99,4.24835237470145,1,161.289348141138,91.2993481411377,142.093110214124,72.1031102141244,173.792534238273,103.802534238273,162.954575622405,92.9645756224051,106.355,36.365,87.3873915901874,17.3973915901875,169.431922459011,99.4419224590109,91.3996744891774,21.4096744891774,169.440949782288,99.4509497822883,165.695221736397,95.7052217363973,169.294791494126,99.3047914941258,169.294791494115,99.3047914941149,170.006372807522,100.016372807522,234.491681818182,164.501681818182,234.491681818182,164.501681818182,234.491681818182,164.501681818182,83.6787634498086,13.6887634498086,55.3293612470088,14.6606387529912,FALSE
10055,398.99,5.98893635391915,0,257.937422959884,141.052577040116,185.683387928018,213.306612071982,288.998795905533,109.991204094467,253.220600807072,145.769399192928,358.543,40.447,311.118530333334,87.8714696666664,299.151359179673,99.8386408203266,284.762486666667,114.227513333333,306.176970185921,92.8130298140786,282.43096313769,116.55903686231,310.307605541603,88.6823944583973,310.307605541592,88.6823944584085,274.621627970815,124.368372029185,234.491681818182,164.498318181818,234.491681818182,164.498318181818,234.491681818182,164.498318181818,287.885915012609,111.104084987391,301.930595890465,97.0594041095352,FALSE
10057,84.99,4.44253360251053,0,208.328950265487,123.338950265487,187.3187284017,102.3287284017,188.022368021045,103.032368021045,181.044867651005,96.0548676510049,188.936,103.946,153.362657333333,68.3726573333333,216.880357439941,131.890357439941,150.012892,65.022892,220.163285251742,135.173285251742,210.071661148188,125.081661148188,220.139310935188,135.149310935188,220.139310935184,135.149310935184,214.110946766264,129.120946766264,234.491681818182,149.501681818182,234.491681818182,149.501681818182,234.491681818182,149.501681818182,159.930498863351,74.9404988633509,129.615253302167,44.6252533021667,FALSE
10058,269.99,5.59838492127545,1,231.246481280141,38.7435187198587,195.508320360158,74.4816796398415,238.439375317073,31.5506246829272,257.185040395205,12.8049596047953,106.355,163.635,248.75067982684,21.23932017316,236.028255000315,33.9617449996853,200.452735727273,69.5372642727271,235.367474377075,34.6225256229246,165.695221736397,104.294778263603,235.340630593976,34.6493694060242,235.340630593965,34.6493694060351,170.006372807522,99.9836271924776,234.491681818182,35.4983181818182,234.491681818182,35.4983181818183,234.491681818182,35.4983181818183,157.375010300604,112.614989699396,240.576695590132,29.4133044098677,FALSE
10059,295,5.68697535633982,0,144.839981897408,150.160018102592,132.506333783665,162.493666216335,190.222579114522,104.777420885478,170.661880230415,124.338119769585,200.699545454545,94.3004545454545,200.986234333334,94.0137656666665,137.541372073544,157.458627926456,204.272725666667,90.7272743333332,102.91944412628,192.08055587372,203.229109966524,91.7708900334757,100.443807074009,194.556192925991,100.443807074009,194.556192925991,201.789174809229,93.2108251907711,234.491681818182,60.5083181818182,234.491681818182,60.5083181818183,234.491681818182,60.5083181818183,140.219147546318,154.780852453682,215.20012343778,79.7998765622204,FALSE
10060,210,5.34710753071747,0,177.004301439265,32.9956985607346,151.428497265806,58.5715027341936,172.609586880536,37.3904131194637,183.640242201159,26.3597577988414,188.422857142857,21.5771428571429,196.630805,13.369195,170.422772273506,39.577227726494,189.071532333334,20.9284676666664,153.845555278062,56.1544447219383,191.632394610255,18.3676053897446,152.37137115362,57.6286288463802,152.371371153612,57.6286288463877,182.676397462564,27.3236025374356,234.491681818182,24.4916818181818,234.491681818182,24.4916818181817,234.491681818182,24.4916818181817,96.5394464824022,113.460553517598,197.368752855663,12.6312471443366,FALSE
10063,304.89,5.71995105581779,0,158.748552427389,146.141447572611,144.891782772949,159.998217227051,197.282360975594,107.607639024406,225.365270113124,79.5247298868761,200.699545454545,104.190454545455,243.112148,61.7778519999998,123.532831945411,181.357168054589,220.139421,84.7505789999996,99.9919816555742,204.898018344426,203.229109966524,101.660890033476,93.7892413355491,211.100758664451,93.7892413355489,211.100758664451,201.789174809229,103.100825190771,234.491681818182,70.3983181818182,234.491681818182,70.3983181818182,234.491681818182,70.3983181818182,142.576664923411,162.313335076589,246.347975132401,58.5420248675986,FALSE
10065,195,5.27299955856375,0,193.131440108551,1.86855989144925,174.375765494424,20.624234505576,170.029480322387,24.970519677613,164.522828225887,30.4771717741133,188.936,6.06400000000002,164.142307,30.8576930000001,199.815110454927,4.81511045492741,171.198615333333,23.8013846666666,202.191694899882,7.19169489988153,210.071661148188,15.0716611481879,202.884177884603,7.88417788460313,202.884177884599,7.8841778845995,214.110946766264,19.1109467662643,234.491681818182,39.4916818181818,234.491681818182,39.4916818181817,234.491681818182,39.4916818181817,159.343192594354,35.6568074056463,166.577193166689,28.4228068333113,FALSE
10066,319,5.76519110278484,1,300.469382109979,18.5306178900209,268.049194282183,50.950805717817,315.12064455171,3.87935544828952,325.080206039445,6.08020603944516,224.569047619048,94.4309523809524,339.974490476191,20.9744904761906,296.602706859464,22.3972931405362,307.898836174603,11.101163825397,293.677508659056,25.3224913409439,198.882498875809,120.117501124191,293.344628182953,25.6553718170467,293.34462818295,25.6553718170503,202.564905670795,116.435094329205,234.491681818182,84.5083181818182,234.491681818182,84.5083181818183,234.491681818182,84.5083181818183,230.195498373862,88.8045016261377,340.140894011904,21.1408940119039,FALSE
10067,389.99,5.96612109776931,1,397.755563040882,7.76556304088194,407.675591983061,17.6855919830608,377.277301195311,12.7126988046888,406.473562285684,16.4835622856838,415.646666666667,25.6566666666666,430.652136412698,40.6621364126976,404.078761909387,14.0887619093867,429.159202999999,39.169202999999,403.396401758202,13.4064017582018,376.972903423384,13.0170965766163,402.702778818484,12.7127788184837,402.702778818476,12.7127788184764,380.844275830218,9.14572416978177,234.491681818182,155.498318181818,234.491681818182,155.498318181818,234.491681818182,155.498318181818,477.933548059987,87.9435480599868,450.036716646972,60.0467166469719,FALSE
10069,254.99,5.5412243287032,0,223.138543219736,31.8514567802638,202.538397749956,52.4516022500438,203.191830770496,51.7981692295042,218.406000168758,36.583999831242,240.497142857143,14.4928571428572,240.337144666667,14.6528553333332,222.567413750997,32.422586249003,225.470456333334,29.5195436666665,223.289633058963,31.7003669410374,240.158844699318,14.8311553006825,224.197056468568,30.7929435314316,224.197056468561,30.7929435314389,244.697040717134,10.2929592828661,234.491681818182,20.4983181818182,234.491681818182,20.4983181818183,234.491681818182,20.4983181818183,226.71129270565,28.2787072943504,242.800536707958,12.1894632920424,FALSE
10071,159.95,5.07486126639553,1,205.700260581085,45.7502605810848,212.194223351292,52.2442233512917,215.609305255744,55.6593052557436,231.152088867591,71.2020888675906,160.077368421053,0.127368421052665,205.018740333334,45.0687403333336,209.020597050907,49.0705970509065,211.768551333333,51.8185513333333,203.096998710937,43.1469987109368,179.192853294695,19.2428532946954,201.356674998403,41.4066749984034,201.356674998403,41.4066749984031,172.195029931814,12.2450299318141,234.491681818182,74.5416818181818,234.491681818182,74.5416818181818,234.491681818182,74.5416818181818,210.830018131408,50.8800181314081,215.56610927434,55.6161092743399,FALSE
10072,279.99,5.63475388824576,1,287.983854421975,7.99385442197479,210.666091317731,69.3239086822695,241.91554579242,38.0744542075801,282.516978626414,2.52697862641412,358.543,78.553,304.961733,24.9717330000005,299.202939410047,19.2129394100469,277.040894333333,2.94910566666664,328.041783455485,48.0517834554845,282.43096313769,2.4409631376904,328.05256650678,48.0625665067797,328.052566506779,48.0625665067794,274.621627970815,5.36837202918542,234.491681818182,45.4983181818182,234.491681818182,45.4983181818183,234.491681818182,45.4983181818183,202.012687546402,77.9773124535976,286.654132429034,6.66413242903377,FALSE
10077,119.95,4.7870749892857,1,203.280719069364,83.3307190693638,200.548410096868,80.5984100968682,211.788987051498,91.8389870514984,217.868871039672,97.9188710396717,160.077368421053,40.1273684210527,200.015723333334,80.0657233333337,195.619320167407,75.6693201674074,196.831124333333,76.8811243333334,188.660867153113,68.7108671531128,179.192853294695,59.2428532946954,186.922330606155,66.9723306061554,186.922330606155,66.9723306061551,172.195029931814,52.2450299318141,234.491681818182,114.541681818182,234.491681818182,114.541681818182,234.491681818182,114.541681818182,191.816186743253,71.8661867432525,199.89473611385,79.9447361138503,FALSE
10079,269.94,5.59819971208114,1,307.085863612143,37.1458636121425,192.713493552837,77.2265064471629,277.431680546951,7.49168054695116,293.121472847008,23.1814728470083,161.917692307692,108.022307692308,227.583483666667,42.3565163333333,317.729907548219,47.7899075482188,224.216386,45.7236140000001,318.739706963712,48.7997069637124,192.15703865622,77.7829613437801,319.57696054657,49.6369605465695,319.576960546559,49.6369605465586,196.686686702084,73.2533132979162,234.491681818182,35.4483181818182,234.491681818182,35.4483181818183,234.491681818182,35.4483181818183,158.50475747789,111.43524252211,225.556399103631,44.3836008963694,FALSE
