"UniqueID","sold.fctr","sold.fctr.predict.Low.cor.X.glm.prob","sold.fctr.predict.Low.cor.X.glm","sold.fctr.predict.Low.cor.X.glm.accurate"
11380,"N",0.415308699012454,"N",TRUE
11390,"N",0.300376882536686,"N",TRUE
11410,"N",0.304689578666163,"N",TRUE
11415,"N",0.343156733792623,"N",TRUE
11432,"N",0.0877804703470998,"N",TRUE
11451,"N",0.67521978107851,"Y",FALSE
11468,"N",0.271723978977014,"N",TRUE
11471,"N",0.999458961009331,"Y",FALSE
11502,"N",0.342288220727375,"N",TRUE
11551,"N",0.224181074729481,"N",TRUE
11559,"N",0.0047901653992627,"N",TRUE
11614,"N",0.412077129557408,"N",TRUE
11640,"N",0.147830318618639,"N",TRUE
11644,"N",0.793072700640988,"Y",FALSE
11659,"N",0.301279354015586,"N",TRUE
11673,"N",0.442118525717321,"N",TRUE
11675,"N",0.124452433621095,"N",TRUE
11698,"N",0.390716517473228,"N",TRUE
11747,"N",0.294491168361783,"N",TRUE
11749,"N",0.410278102508718,"N",TRUE
11751,"N",0.287166416168814,"N",TRUE
11756,"N",0.299941990276333,"N",TRUE
11770,"N",0.240956848855383,"N",TRUE
11780,"N",0.126583090762495,"N",TRUE
11788,"N",0.185295292090728,"N",TRUE
11847,"N",0.0222970210419966,"N",TRUE
11849,"N",0.0445659194100546,"N",TRUE
10047,"N",0.323309430841485,"N",TRUE
10111,"N",0.170032705845338,"N",TRUE
10133,"N",0.294370504691412,"N",TRUE
10164,"N",0.243471667372586,"N",TRUE
10195,"N",0.694963097762489,"Y",FALSE
10204,"N",0.336701391466783,"N",TRUE
10241,"N",0.0498187609237883,"N",TRUE
10299,"N",0.691329249357293,"Y",FALSE
10369,"N",0.0824011524558137,"N",TRUE
10423,"N",0.535145726672039,"Y",FALSE
10424,"N",0.113120779688728,"N",TRUE
10426,"N",0.245843529960727,"N",TRUE
10429,"N",0.357603238302645,"N",TRUE
10455,"N",0.745375961212134,"Y",FALSE
10472,"N",0.691235915678978,"Y",FALSE
10489,"N",0.156631022606453,"N",TRUE
10527,"N",0.285491483151904,"N",TRUE
10554,"N",0.130704487848451,"N",TRUE
10559,"N",0.137517052316584,"N",TRUE
10574,"N",0.209668834544043,"N",TRUE
10583,"N",0.0593305679217315,"N",TRUE
10700,"N",0.249168400438037,"N",TRUE
10722,"N",0.34889594494073,"N",TRUE
10733,"N",0.376465778986996,"N",TRUE
10747,"N",0.362978903712829,"N",TRUE
10765,"N",0.158548364345286,"N",TRUE
10766,"N",0.689569620567367,"Y",FALSE
10771,"N",0.00685568120947581,"N",TRUE
10788,"N",0.326176402406329,"N",TRUE
10809,"N",0.24195429402207,"N",TRUE
10850,"N",0.792238694415456,"Y",FALSE
10862,"N",0.266301483532671,"N",TRUE
10873,"N",0.455147420603404,"N",TRUE
10874,"N",0.337074732631279,"N",TRUE
10891,"N",0.189466296233242,"N",TRUE
10940,"N",0.364291935816832,"N",TRUE
10981,"N",0.383158300413995,"N",TRUE
11018,"N",0.296791626627676,"N",TRUE
11063,"N",0.399529974479323,"N",TRUE
11079,"N",0.230604983591637,"N",TRUE
11133,"N",0.0839977757484647,"N",TRUE
11137,"N",0.282782229219178,"N",TRUE
11148,"N",0.0386493063064871,"N",TRUE
11149,"N",0.287324448110781,"N",TRUE
11160,"N",0.115350212355293,"N",TRUE
11191,"N",0.111411577630648,"N",TRUE
11208,"N",0.000905180382263583,"N",TRUE
11229,"N",0.163826778406996,"N",TRUE
11273,"N",0.304600742987576,"N",TRUE
11287,"N",5.54495343577704e-11,"N",TRUE
11298,"N",0.19788783134047,"N",TRUE
11301,"N",0.102449489193275,"N",TRUE
11304,"N",0.398057563169831,"N",TRUE
11318,"N",0.319425696719511,"N",TRUE
11333,"N",0.231021708798551,"N",TRUE
11358,"N",0.120989246537593,"N",TRUE
11360,"N",0.604430253271275,"Y",FALSE
11381,"N",0.000887717853155281,"N",TRUE
11391,"N",0.9806869478054,"Y",FALSE
11402,"N",0.155288467186544,"N",TRUE
11495,"N",0.243601973086832,"N",TRUE
11572,"N",0.210590473060099,"N",TRUE
11643,"N",0.150936531851153,"N",TRUE
11692,"N",0.202737998090175,"N",TRUE
11693,"N",0.507507230117684,"Y",FALSE
11713,"N",0.610889099225696,"Y",FALSE
11739,"N",0.151286670126719,"N",TRUE
11745,"N",0.399672415421114,"N",TRUE
11746,"N",0.639116810675983,"Y",FALSE
11774,"N",0.354964807257112,"N",TRUE
11813,"N",0.151626393805691,"N",TRUE
11825,"N",0.118904672356924,"N",TRUE
11851,"N",0.430478910220443,"N",TRUE
10016,"N",0.335766019104061,"N",TRUE
10035,"N",0.270731573662758,"N",TRUE
10055,"N",0.0068580192573951,"N",TRUE
10067,"N",0.319667485791146,"N",TRUE
10072,"N",0.583804325400298,"Y",FALSE
10083,"N",0.114784054105554,"N",TRUE
10087,"N",0.171857171935445,"N",TRUE
10096,"N",0.0633923946451831,"N",TRUE
10160,"N",0.180797842353249,"N",TRUE
10219,"N",0.143576980057666,"N",TRUE
10239,"N",0.0068444831393705,"N",TRUE
10266,"N",0.382103171121975,"N",TRUE
10279,"N",0.00977952987382966,"N",TRUE
10523,"N",0.244971840449357,"N",TRUE
10541,"N",0.683581716977025,"Y",FALSE
10563,"N",0.319191998552399,"N",TRUE
10594,"N",0.771470157609523,"Y",FALSE
10605,"N",0.165355620677263,"N",TRUE
10643,"N",0.167946386433747,"N",TRUE
10655,"N",0.0873602624378922,"N",TRUE
10682,"N",0.18579687901805,"N",TRUE
10731,"N",0.600548938048176,"Y",FALSE
10738,"N",0.693329811650778,"Y",FALSE
10884,"N",0.313514942612621,"N",TRUE
10889,"N",0.251176489520901,"N",TRUE
10908,"N",0.319603147262866,"N",TRUE
10938,"N",0.800464721875347,"Y",FALSE
10953,"N",0.24835985819846,"N",TRUE
10956,"N",0.407953398212736,"N",TRUE
10982,"N",0.0629256904365061,"N",TRUE
11035,"N",0.236943305408021,"N",TRUE
11040,"N",0.309646379151432,"N",TRUE
11058,"N",0.291493946008928,"N",TRUE
11065,"N",0.570513849886085,"Y",FALSE
11073,"N",0.163959363671192,"N",TRUE
11094,"N",0.214077558422637,"N",TRUE
11095,"N",0.387640626383885,"N",TRUE
11110,"N",0.225331670727422,"N",TRUE
11118,"N",0.057623184575969,"N",TRUE
11140,"N",0.146077178631721,"N",TRUE
11141,"N",0.196497602380575,"N",TRUE
11143,"N",0.00835823670680299,"N",TRUE
11154,"N",0.347830882619788,"N",TRUE
11156,"N",0.667696502333675,"Y",FALSE
11182,"N",0.0835708517078993,"N",TRUE
11183,"N",6.98792969326473e-08,"N",TRUE
11192,"N",0.213165426555045,"N",TRUE
11197,"N",0.0327420499720558,"N",TRUE
11205,"N",0.219081083098768,"N",TRUE
11214,"N",0.0709088029870997,"N",TRUE
11221,"N",0.56894518410222,"Y",FALSE
11224,"N",0.0780570626184301,"N",TRUE
11252,"N",0.129873260554825,"N",TRUE
11253,"N",0.130059459777889,"N",TRUE
11255,"N",0.15633634181214,"N",TRUE
11268,"N",0.217630666505366,"N",TRUE
11270,"N",0.0450145568165337,"N",TRUE
11299,"N",0.239045337732593,"N",TRUE
11321,"N",0.542298168029654,"Y",FALSE
11334,"N",0.19896458722573,"N",TRUE
11338,"N",0.21040879921037,"N",TRUE
11355,"N",0.106701969435424,"N",TRUE
11373,"N",0.244250644917752,"N",TRUE
11399,"N",0.243731694796213,"N",TRUE
11409,"N",0.441758581374096,"N",TRUE
11428,"N",0.363194705489031,"N",TRUE
11486,"N",0.405061829741471,"N",TRUE
11487,"N",0.0584974219841074,"N",TRUE
11506,"N",0.877322362027112,"Y",FALSE
11563,"N",0.398046076602283,"N",TRUE
11566,"N",0.36136644998871,"N",TRUE
11571,"N",0.246454918206293,"N",TRUE
11573,"N",0.26521986673743,"N",TRUE
11633,"N",0.297121186093043,"N",TRUE
11642,"N",0.0408693237904452,"N",TRUE
11651,"N",0.72033432636168,"Y",FALSE
11682,"N",0.15830327247893,"N",TRUE
11760,"N",0.52011944318597,"Y",FALSE
11771,"N",0.229640813633137,"N",TRUE
11786,"N",0.248958513767429,"N",TRUE
11799,"N",0.371756464281458,"N",TRUE
11858,"N",0.306668098809916,"N",TRUE
10060,"N",0.170871140922028,"N",TRUE
10112,"N",0.225385683961647,"N",TRUE
10257,"N",0.0390236266179069,"N",TRUE
10362,"N",0.317699279467851,"N",TRUE
10374,"N",0.135608359081821,"N",TRUE
10404,"N",0.615693676500292,"Y",FALSE
10473,"N",0.510648317313753,"Y",FALSE
10488,"N",0.904963412397568,"Y",FALSE
10498,"N",0.380576257499743,"N",TRUE
10520,"N",0.120558793680966,"N",TRUE
10528,"N",0.409835828425484,"N",TRUE
10547,"N",0.254781559666354,"N",TRUE
10595,"N",0.686247413399914,"Y",FALSE
10622,"N",0.00940151426431361,"N",TRUE
10663,"N",0.234717883574915,"N",TRUE
10679,"N",0.107632935986859,"N",TRUE
10707,"N",0.022364865237573,"N",TRUE
10710,"N",0.205673770864736,"N",TRUE
10711,"N",0.190757394254045,"N",TRUE
10718,"N",0.117272132398607,"N",TRUE
10764,"N",0.0888760156403475,"N",TRUE
10818,"N",0.181069981381233,"N",TRUE
10831,"N",0.121466857525711,"N",TRUE
10849,"N",0.135201385578438,"N",TRUE
10903,"N",0.14339833652234,"N",TRUE
10906,"N",0.224874178470448,"N",TRUE
10969,"N",0.365920255350185,"N",TRUE
11010,"N",0.113488540577532,"N",TRUE
11023,"N",0.190632447063758,"N",TRUE
11071,"N",0.0788695280813026,"N",TRUE
11087,"N",0.111670201113755,"N",TRUE
11089,"N",0.371457427950715,"N",TRUE
11124,"N",0.168837833341479,"N",TRUE
11169,"N",0.283336107631497,"N",TRUE
11174,"N",0.0689237635033186,"N",TRUE
11175,"N",0.124204949181513,"N",TRUE
11188,"N",0.119671315498125,"N",TRUE
11193,"N",0.283548865184422,"N",TRUE
11269,"N",0.104094565190302,"N",TRUE
11278,"N",0.348742823040754,"N",TRUE
11312,"N",0.235663284761061,"N",TRUE
11328,"N",0.124603712774697,"N",TRUE
11341,"N",0.00102104795816177,"N",TRUE
11346,"N",0.500740667866479,"Y",FALSE
11347,"N",0.208846642264902,"N",TRUE
11348,"N",0.117600934478111,"N",TRUE
11364,"N",0.120999133010576,"N",TRUE
11397,"N",0.0323030740215303,"N",TRUE
11424,"N",0.2251429354537,"N",TRUE
11429,"N",0.219939504753955,"N",TRUE
11438,"N",0.331577005949582,"N",TRUE
11452,"N",0.314583314580503,"N",TRUE
11482,"N",0.639010995945995,"Y",FALSE
11512,"N",0.192756468555878,"N",TRUE
11534,"N",0.185382299352531,"N",TRUE
11541,"N",0.180999462447346,"N",TRUE
11562,"N",0.151786215385541,"N",TRUE
11565,"N",0.0732740033413835,"N",TRUE
11568,"N",0.0668729381096888,"N",TRUE
11639,"N",0.543731642855758,"Y",FALSE
11668,"N",0.204140178162986,"N",TRUE
11691,"N",0.99661578197487,"Y",FALSE
11750,"N",0.1407128224423,"N",TRUE
11752,"N",0.160970876667907,"N",TRUE
11779,"N",0.0977242221533177,"N",TRUE
11800,"N",0.26259890080423,"N",TRUE
11801,"N",0.0451954407658531,"N",TRUE
11824,"N",0.101784571076529,"N",TRUE
10018,"N",0.0520116842272792,"N",TRUE
10155,"N",0.211623163681325,"N",TRUE
10172,"N",0.213889871510382,"N",TRUE
10207,"N",0.214135232342616,"N",TRUE
10229,"N",0.155906711638509,"N",TRUE
10232,"N",0.149449185229813,"N",TRUE
10308,"N",0.16359961998577,"N",TRUE
10413,"N",0.770741704911479,"Y",FALSE
10506,"N",0.467790405626738,"N",TRUE
10555,"N",0.152249582722449,"N",TRUE
10614,"N",0.140025347477801,"N",TRUE
10660,"N",0.161213635535422,"N",TRUE
10668,"N",0.0492439145693038,"N",TRUE
10680,"N",0.640269061021694,"Y",FALSE
10724,"N",0.156325256416198,"N",TRUE
10742,"N",0.0409538562807611,"N",TRUE
10748,"N",0.641735092640831,"Y",FALSE
10839,"N",0.126546322087237,"N",TRUE
10910,"N",0.147352749562356,"N",TRUE
10925,"N",0.0520583416860784,"N",TRUE
10930,"N",0.00360336793432364,"N",TRUE
10947,"N",0.0753205727646886,"N",TRUE
10989,"N",0.209414351530675,"N",TRUE
10995,"N",0.179911895045015,"N",TRUE
11014,"N",0.0661212854022986,"N",TRUE
11084,"N",0.0501151330098221,"N",TRUE
11088,"N",0.188344279235018,"N",TRUE
11090,"N",0.438835745703862,"N",TRUE
11105,"N",0.07665068469592,"N",TRUE
11135,"N",0.179225661228054,"N",TRUE
11171,"N",0.264193754869992,"N",TRUE
11203,"N",0.337858151812841,"N",TRUE
11247,"N",0.198342247265602,"N",TRUE
11291,"N",0.107455803945993,"N",TRUE
11292,"N",0.0270926364648814,"N",TRUE
11325,"N",0.0146277211618356,"N",TRUE
11339,"N",0.171825647172917,"N",TRUE
11340,"N",0.0500101595277587,"N",TRUE
11363,"N",0.105625051669707,"N",TRUE
11377,"N",0.534891900298616,"Y",FALSE
11426,"N",0.130351675771742,"N",TRUE
11436,"N",0.127589202300684,"N",TRUE
11463,"N",0.367146423848669,"N",TRUE
11475,"N",0.11266295016852,"N",TRUE
11484,"N",0.465890216387391,"N",TRUE
11489,"N",0.350221290818125,"N",TRUE
11492,"N",0.295767813579052,"N",TRUE
11493,"N",0.124812257240026,"N",TRUE
11494,"N",0.635126883848783,"Y",FALSE
11548,"N",0.382701437664584,"N",TRUE
11569,"N",0.150620481162643,"N",TRUE
11578,"N",0.124391148414657,"N",TRUE
11592,"N",0.146158960244135,"N",TRUE
11793,"N",0.166245367780711,"N",TRUE
11795,"N",0.324289290975618,"N",TRUE
11843,"N",0.191024996349733,"N",TRUE
10244,"N",0.238059146533084,"N",TRUE
10260,"N",0.0572768256404346,"N",TRUE
10451,"N",0.144768597591454,"N",TRUE
10537,"N",0.737776562457948,"Y",FALSE
10602,"N",0.148315460039326,"N",TRUE
10632,"N",0.223093716557138,"N",TRUE
10651,"N",0.125730416858725,"N",TRUE
10676,"N",0.0650547694937105,"N",TRUE
10741,"N",0.560540674413968,"Y",FALSE
10760,"N",0.420957167580157,"N",TRUE
10806,"N",0.113392754633065,"N",TRUE
10879,"N",0.447803623148849,"N",TRUE
10921,"N",0.0545160332492611,"N",TRUE
11001,"N",0.00284098188393252,"N",TRUE
11031,"N",0.0509846240626004,"N",TRUE
11127,"N",0.769832055554117,"Y",FALSE
11138,"N",0.198517169404524,"N",TRUE
11159,"N",0.0741667367709898,"N",TRUE
11244,"N",0.0873625965619275,"N",TRUE
11246,"N",0.100571406421341,"N",TRUE
11282,"N",0.0312793662361698,"N",TRUE
11311,"N",0.307059163228763,"N",TRUE
11315,"N",0.0383510390267576,"N",TRUE
11383,"N",0.0630657883716747,"N",TRUE
11386,"N",0.502730998964096,"Y",FALSE
11403,"N",0.0377028628605342,"N",TRUE
11404,"N",0.0341739066332183,"N",TRUE
11417,"N",0.466210357124886,"N",TRUE
11423,"N",0.0450249017100642,"N",TRUE
11425,"N",0.0354389355943933,"N",TRUE
11437,"N",0.44767945041967,"N",TRUE
11440,"N",0.419088353484416,"N",TRUE
11445,"N",0.859104939566875,"Y",FALSE
11446,"N",0.19380066409375,"N",TRUE
11450,"N",0.147275305060408,"N",TRUE
11457,"N",0.214025019019413,"N",TRUE
11458,"N",0.0260408163986503,"N",TRUE
11459,"N",0.597423647833064,"Y",FALSE
11465,"N",0.160440917528742,"N",TRUE
11466,"N",0.0693223744899103,"N",TRUE
11574,"N",0.100812683898961,"N",TRUE
11591,"N",0.9588153451841,"Y",FALSE
11602,"N",0.387012551005362,"N",TRUE
11629,"N",0.226931700213824,"N",TRUE
11700,"N",0.840486398599603,"Y",FALSE
11719,"N",0.0694029576120255,"N",TRUE
11748,"N",0.525616638715788,"Y",FALSE
11761,"N",0.0866738905492886,"N",TRUE
11765,"N",0.0999367040185735,"N",TRUE
11796,"N",0.650594134839095,"Y",FALSE
11838,"N",0.274640107013505,"N",TRUE
11853,"N",0.0850972720275342,"N",TRUE
10009,"Y",0.998525202614613,"Y",TRUE
10068,"Y",0.323583471952792,"N",FALSE
10078,"Y",0.850718057020203,"Y",TRUE
10134,"Y",0.854362331995826,"Y",TRUE
10157,"Y",0.852215662060286,"Y",TRUE
10162,"Y",0.850646785863073,"Y",TRUE
10175,"Y",0.805554199079106,"Y",TRUE
10240,"Y",0.805462679518596,"Y",TRUE
10270,"Y",0.897530156712164,"Y",TRUE
10285,"Y",0.999996054824113,"Y",TRUE
10294,"Y",0.945579445778973,"Y",TRUE
10300,"Y",0.869935819198372,"Y",TRUE
10321,"Y",0.944579309770198,"Y",TRUE
10324,"Y",0.790878173064037,"Y",TRUE
10328,"Y",0.412096738802435,"N",FALSE
10339,"Y",0.856901721029601,"Y",TRUE
10350,"Y",0.422992883127493,"N",FALSE
10387,"Y",0.714799568398189,"Y",TRUE
10400,"Y",0.928939711877905,"Y",TRUE
10415,"Y",0.92178372004262,"Y",TRUE
10556,"Y",0.833998275582069,"Y",TRUE
10661,"Y",0.823618763834877,"Y",TRUE
10699,"Y",0.979825040382193,"Y",TRUE
10726,"Y",0.998187994780431,"Y",TRUE
10732,"Y",0.349577078708226,"N",FALSE
10763,"Y",0.160603894042137,"N",FALSE
10769,"Y",0.998521783354633,"Y",TRUE
10798,"Y",0.847794581937701,"Y",TRUE
10808,"Y",0.803679682832916,"Y",TRUE
10859,"Y",0.00990321791562974,"N",FALSE
10866,"Y",0.998521661524851,"Y",TRUE
10871,"Y",0.868337504364441,"Y",TRUE
10963,"Y",0.76257167630902,"Y",TRUE
11296,"Y",0.826422978965217,"Y",TRUE
11462,"Y",0.998544443131008,"Y",TRUE
11535,"Y",0.282242556850903,"N",FALSE
11598,"Y",0.740822412095221,"Y",TRUE
11611,"Y",0.748356607831749,"Y",TRUE
11617,"Y",0.920721495910544,"Y",TRUE
11621,"Y",0.992997549243306,"Y",TRUE
11707,"Y",0.492382231811501,"N",FALSE
11727,"Y",0.284214763555683,"N",FALSE
11753,"Y",0.440394674580111,"N",FALSE
11776,"Y",0.0961210966277064,"N",FALSE
11809,"Y",0.890153420438004,"Y",TRUE
11830,"Y",0.395931666591965,"N",FALSE
10021,"Y",0.513169832488977,"Y",TRUE
10045,"Y",0.121903913784921,"N",FALSE
10062,"Y",0.999693490178346,"Y",TRUE
10064,"Y",0.999703976709796,"Y",TRUE
10073,"Y",0.641445205860423,"Y",TRUE
10081,"Y",0.999275253797711,"Y",TRUE
10099,"Y",0.523396739009674,"Y",TRUE
10131,"Y",0.44729971257113,"N",FALSE
10150,"Y",0.820612476651277,"Y",TRUE
10151,"Y",0.662001547558539,"Y",TRUE
10220,"Y",0.999226072370371,"Y",TRUE
10250,"Y",0.913935737419578,"Y",TRUE
10255,"Y",0.999409612976982,"Y",TRUE
10258,"Y",0.999274579417062,"Y",TRUE
10290,"Y",0.89653899573975,"Y",TRUE
10318,"Y",0.989743492013142,"Y",TRUE
10323,"Y",0.825344270152428,"Y",TRUE
10330,"Y",0.999972531972572,"Y",TRUE
10336,"Y",0.883793598631201,"Y",TRUE
10358,"Y",0.792153230852648,"Y",TRUE
10371,"Y",0.999411555554234,"Y",TRUE
10372,"Y",0.874835560576826,"Y",TRUE
10380,"Y",0.919619046070206,"Y",TRUE
10391,"Y",0.946279231245522,"Y",TRUE
10395,"Y",0.851833874084999,"Y",TRUE
10408,"Y",0.831353716041822,"Y",TRUE
10444,"Y",0.970103481906774,"Y",TRUE
10457,"Y",0.79192507911987,"Y",TRUE
10463,"Y",0.938470716542829,"Y",TRUE
10475,"Y",0.99941058337215,"Y",TRUE
10479,"Y",0.850392415237968,"Y",TRUE
10487,"Y",0.866072458745696,"Y",TRUE
10496,"Y",0.784788789928337,"Y",TRUE
10505,"Y",0.874891608332126,"Y",TRUE
10515,"Y",0.216564559834575,"N",FALSE
10516,"Y",0.87114406344719,"Y",TRUE
10521,"Y",0.798107763615295,"Y",TRUE
10536,"Y",0.611189440549254,"Y",TRUE
10540,"Y",0.814783070566423,"Y",TRUE
10588,"Y",0.814595226165761,"Y",TRUE
10589,"Y",0.831248983841595,"Y",TRUE
10610,"Y",0.116437803798538,"N",FALSE
10617,"Y",0.999019726819309,"Y",TRUE
10623,"Y",0.989293490342061,"Y",TRUE
10630,"Y",0.297810922473288,"N",FALSE
10646,"Y",0.801950626259744,"Y",TRUE
10664,"Y",0.110919503405364,"N",FALSE
10701,"Y",0.318130873209461,"N",FALSE
10753,"Y",0.998134593293267,"Y",TRUE
10758,"Y",0.999410652968589,"Y",TRUE
10781,"Y",0.999995421482329,"Y",TRUE
10782,"Y",0.998555434651796,"Y",TRUE
10802,"Y",0.999409454788752,"Y",TRUE
10844,"Y",0.99927662377405,"Y",TRUE
10863,"Y",0.999288849920027,"Y",TRUE
10899,"Y",0.999282136091767,"Y",TRUE
10902,"Y",0.151732546477371,"N",FALSE
10913,"Y",0.9994097933648,"Y",TRUE
10937,"Y",0.800027265046347,"Y",TRUE
10971,"Y",0.308098861271463,"N",FALSE
11015,"Y",0.0114205350542949,"N",FALSE
11036,"Y",0.302319969811166,"N",FALSE
11196,"Y",0.545882994067321,"Y",TRUE
11241,"Y",0.522074040840634,"Y",TRUE
11289,"Y",0.999262117422146,"Y",TRUE
11313,"Y",0.998137702531993,"Y",TRUE
11467,"Y",0.810311156583502,"Y",TRUE
11607,"Y",0.8465741041162,"Y",TRUE
11620,"Y",0.998578648508381,"Y",TRUE
11630,"Y",0.92676859237848,"Y",TRUE
11646,"Y",0.924778786991724,"Y",TRUE
11648,"Y",0.429930025636878,"N",FALSE
11650,"Y",0.86806822206642,"Y",TRUE
11666,"Y",0.989168490430443,"Y",TRUE
11670,"Y",0.910409218309467,"Y",TRUE
11681,"Y",0.998596525884737,"Y",TRUE
11737,"Y",0.67030185814341,"Y",TRUE
11785,"Y",0.949333160857976,"Y",TRUE
11810,"Y",0.836534518464454,"Y",TRUE
10011,"Y",0.221303869909889,"N",FALSE
10031,"Y",0.393432670649944,"N",FALSE
10048,"Y",0.393621396143374,"N",FALSE
10049,"Y",0.143329389881205,"N",FALSE
10097,"Y",0.840424929224336,"Y",TRUE
10105,"Y",0.148418115819356,"N",FALSE
10152,"Y",0.997336030027732,"Y",TRUE
10194,"Y",0.937616195520061,"Y",TRUE
10228,"Y",0.756186914945551,"Y",TRUE
