"UniqueID","startprice","startprice.log","startprice.predict.All.X.glmnet","startprice.predict.All.X.glmnet.err","startprice.predict.All.Interact.X.glmnet","startprice.predict.All.Interact.X.glmnet.err","startprice.predict.Max.cor.Y.cv.0.cp.0.rpart","startprice.predict.Max.cor.Y.cv.0.cp.0.rpart.err","startprice.predict.All.X.no.rnorm.rf","startprice.predict.All.X.no.rnorm.rf.err","startprice.predict.Low.cor.X.lm","startprice.predict.Low.cor.X.lm.err","startprice.predict.All.Interact.X.no.rnorm.rf","startprice.predict.All.Interact.X.no.rnorm.rf.err","startprice.predict.All.X.bayesglm","startprice.predict.All.X.bayesglm.err","startprice.predict.Max.cor.Y.lm","startprice.predict.Max.cor.Y.lm.err","startprice.predict.Interact.High.cor.Y.lm","startprice.predict.Interact.High.cor.Y.lm.err","startprice.predict.All.X.glm","startprice.predict.All.X.glm.err","startprice.predict.All.X.lm","startprice.predict.All.X.lm.err","startprice.predict.Max.cor.Y.rpart","startprice.predict.Max.cor.Y.rpart.err","startprice.predict.All.X.no.rnorm.rpart","startprice.predict.All.X.no.rnorm.rpart.err","startprice.predict.All.Interact.X.no.rnorm.rpart","startprice.predict.All.Interact.X.no.rnorm.rpart.err","startprice.predict.All.Interact.X.bayesglm","startprice.predict.All.Interact.X.bayesglm.err","startprice.predict.Ensemble.glmnet","startprice.predict.Ensemble.glmnet.err","startprice.predict.Ensemble.glmnet.accurate"
10024,329.99,5.79906235097108,301.624046505157,28.3659534948432,266.620962399915,63.3690376000853,224.569047619048,105.420952380952,318.347334087302,11.6426659126982,298.604233764566,31.3857662354344,297.333189357143,32.656810642857,298.86488354984,31.1251164501595,198.882498875809,131.107501124191,202.564905670795,127.425094329205,298.88362377498,31.1063762250205,298.883623774972,31.1063762250278,234.491681818182,95.4983181818182,234.491681818182,95.4983181818183,234.491681818182,95.4983181818183,243.003379598861,86.9866204011392,333.030939343405,3.040939343405,FALSE
10025,149,5.00394630594546,396.132524330839,247.132524330839,417.30584034834,268.30584034834,415.646666666667,266.646666666667,489.315823999999,340.315823999999,396.864732012407,247.864732012407,440.906041666666,291.906041666666,406.163159381437,257.163159381437,376.972903423384,227.972903423384,380.844275830218,231.844275830218,407.589736066395,258.589736066395,407.589736066387,258.589736066387,234.491681818182,85.4916818181818,234.491681818182,85.4916818181817,234.491681818182,85.4916818181817,459.223849489252,310.223849489252,491.013965866195,342.013965866195,FALSE
10026,238.8,5.47562638151845,290.659257228076,51.8592572280759,217.269303166838,21.5306968331625,224.569047619048,14.2309523809524,211.369779,27.4302209999999,330.836820434213,92.0368204342128,220.667973333333,18.1320266666665,341.19538365222,102.39538365222,284.317666231318,45.5176662313177,278.365118701964,39.5651187019638,342.720495922301,103.920495922301,342.720495922301,103.920495922301,234.491681818182,4.30831818181824,234.491681818182,4.30831818181827,234.491681818182,4.30831818181827,177.715143244168,61.0848567558317,204.085825277608,34.7141747223922,FALSE
10028,249.99,5.52142091706223,203.262952395863,46.7270476041366,184.28414177242,65.7058582275799,200.699545454545,49.2904545454545,199.988929333333,50.0010706666669,202.875154136322,47.1148458636783,210.605673666667,39.3843263333333,199.986165732932,50.0038342670682,203.229109966524,46.7608900334757,201.789174809229,48.2008251907711,202.308724176397,47.6812758236034,202.308724176397,47.6812758236032,234.491681818182,15.4983181818182,234.491681818182,15.4983181818183,234.491681818182,15.4983181818183,206.7414308984,43.2485691016004,212.993856877041,36.9961431229593,FALSE
10029,309.99,5.73654003889437,236.177626263213,73.8123737367866,191.231265245118,118.758734754882,200.699545454545,109.290454545455,252.043742,57.9462579999999,246.336760748954,63.6532392510459,226.242381,83.7476189999999,198.834069777889,111.155930222111,203.229109966524,106.760890033476,201.789174809229,108.200825190771,189.592016418217,120.397983581783,189.592016418187,120.397983581813,234.491681818182,75.4983181818182,234.491681818182,75.4983181818183,234.491681818182,75.4983181818183,154.60577288544,155.38422711456,252.654393787479,57.3356062125209,FALSE
10033,299.98,5.70371580576721,255.032441083274,44.9475589167265,119.267585505931,180.712414494069,358.543,58.563,303.718826333334,3.73882633333352,259.536525713362,40.4434742866385,267.254284666667,32.725715333333,261.630509455189,38.3494905448111,282.43096313769,17.5490368623096,274.621627970815,25.3583720291854,262.350699834362,37.6293001656381,262.350699834391,37.6293001656086,234.491681818182,65.4883181818182,234.491681818182,65.4883181818183,234.491681818182,65.4883181818183,78.4286385626842,221.551361437316,288.521335348115,11.4586646518851,FALSE
10035,444.99,6.09805181000363,319.739321145933,125.250678854067,329.239199960892,115.750800039108,415.646666666667,29.3433333333334,371.389786128333,73.600213871667,324.243472209869,120.746527790131,351.330439261904,93.6595607380958,325.596702746756,119.393297253244,376.972903423384,68.0170965766163,380.844275830218,64.1457241697818,326.252069930946,118.737930069054,326.252069930938,118.737930069062,234.491681818182,210.498318181818,234.491681818182,210.498318181818,234.491681818182,210.498318181818,382.454963632103,62.535036367897,356.796835190399,88.1931648096008,FALSE
10036,480,6.17378610390194,286.693275646591,193.306724353409,370.335067482592,109.664932517408,358.543,121.457,360.710149666667,119.289850333333,254.592714977998,225.407285022002,363.757060666667,116.242939333333,251.840527438094,228.159472561906,282.43096313769,197.56903686231,274.621627970815,205.378372029185,247.176114082171,232.823885917829,247.17611408223,232.82388591777,234.491681818182,245.508318181818,234.491681818182,245.508318181818,234.491681818182,245.508318181818,511.877771292749,31.8777712927495,377.546131135018,102.453868864982,FALSE
10038,79,4.36944785246702,162.683633176145,83.6836331761452,161.03150945603,82.0315094560297,106.355,27.355,100.547976489177,21.5479764891774,165.5032242478,86.5032242478002,114.134826460317,35.1348264603174,165.359944552149,86.3599445521487,165.695221736397,86.6952217363973,170.006372807522,91.0063728075224,165.422947573944,86.4229475739437,165.422947573929,86.4229475739291,234.491681818182,155.491681818182,234.491681818182,155.491681818182,234.491681818182,155.491681818182,94.0274112037482,15.0274112037482,89.8946668888112,10.8946668888112,FALSE
10039,189.85,5.24623428667781,193.806277279841,3.95627727984106,190.396941559711,0.546941559711001,161.917692307692,27.9323076923077,181.155408627451,8.69459137254913,203.100814059193,13.250814059193,188.754185761905,1.09581423809519,204.679146619652,14.8291466196519,192.15703865622,2.3070386562199,196.686686702084,6.83668670208377,204.651763039206,14.8017630392055,204.651763039198,14.8017630391983,234.491681818182,44.6416818181818,234.491681818182,44.6416818181818,234.491681818182,44.6416818181818,216.401196094694,26.5511960946945,192.393288867273,2.54328886727251,FALSE
10040,159.99,5.07511131328062,196.421192725303,36.431192725303,184.597787886531,24.6077878865313,200.699545454545,40.7095454545455,200.154336333333,40.1643363333332,220.656805084481,60.6668050844811,196.735258333333,36.7452583333333,199.854403721998,39.8644037219977,203.229109966524,43.2391099665243,201.789174809229,41.7991748092289,216.380956007554,56.3909560075539,216.380956007554,56.3909560075541,234.491681818182,74.5016818181818,234.491681818182,74.5016818181817,234.491681818182,74.5016818181817,233.285311575923,73.2953115759231,203.066270168578,43.0762701685784,FALSE
10042,115,4.74493212836325,143.429148513277,28.4291485132768,139.192440451852,24.1924404518519,64.5406666666667,50.4593333333333,115.776061666667,0.776061666666592,146.391913134508,31.3919131345082,107.786388,7.21361200000017,146.18850182363,31.1885018236304,146.965750744243,31.9657507442433,139.58760681828,24.58760681828,153.544224645242,38.5442246452417,153.544224645256,38.5442246452565,234.491681818182,119.491681818182,234.491681818182,119.491681818182,234.491681818182,119.491681818182,80.4163273383147,34.5836726616853,113.191487159034,1.80851284096583,FALSE
10043,289.95,5.66970849432245,271.797961025346,18.1520389746544,227.587844846728,62.3621551532721,106.355,183.595,341.359424492063,51.4094244920634,282.236081362811,7.71391863718856,264.691806333333,25.2581936666665,282.654338442285,7.29566155771482,165.695221736397,124.254778263603,170.006372807522,119.943627192478,283.0180900703,6.93190992969954,283.018090070286,6.93190992971404,234.491681818182,55.4583181818182,234.491681818182,55.4583181818182,234.491681818182,55.4583181818182,193.827679595646,96.1223204043541,363.415573917565,73.4655739175649,FALSE
10044,499.95,6.21450809342186,384.16756283156,115.78243716844,468.633097629452,31.3169023705478,358.543,141.407,372.188106,127.761894,395.0409305741,104.9090694259,368.768434,131.181566,446.896620966748,53.0533790332519,282.43096313769,217.51903686231,274.621627970815,225.328372029185,451.18961393293,48.7603860670699,451.18961393296,48.7603860670404,234.491681818182,265.458318181818,234.491681818182,265.458318181818,234.491681818182,265.458318181818,617.917929246656,117.967929246656,359.263897629925,140.686102370075,FALSE
10046,550,6.30991827822652,443.168960083764,106.831039916236,415.350677188375,134.649322811625,415.646666666667,134.353333333333,498.259375166665,51.7406248333346,444.468052056459,105.531947943541,499.880809666666,50.1191903333341,442.497120538632,107.502879461368,376.972903423384,173.027096576616,380.844275830218,169.155724169782,442.841882856699,107.158117143301,442.841882856692,107.158117143308,234.491681818182,315.508318181818,234.491681818182,315.508318181818,234.491681818182,315.508318181818,395.427805158423,154.572194841577,543.023906246732,6.97609375326772,FALSE
10047,209.99,5.34705991053603,232.429702864364,22.4397028643636,211.297600918955,1.30760091895476,200.699545454545,9.29045454545454,230.405093,20.4150930000003,249.318213658768,39.3282136587677,220.100697666667,10.1106976666669,243.418009790818,33.428009790818,203.229109966524,6.76089003347573,201.789174809229,8.2008251907711,241.883548270459,31.8935482704588,241.88354827043,31.8935482704302,234.491681818182,24.5016818181818,234.491681818182,24.5016818181817,234.491681818182,24.5016818181817,240.10657953891,30.1165795389104,233.456760438853,23.4667604388532,FALSE
10052,259,5.55682806169954,198.51674395366,60.4832560463398,157.955442082722,101.044557917278,200.699545454545,58.3004545454545,207.610809,51.3891909999999,195.689101033937,63.3108989660631,205.665891,53.3341090000001,191.092598780483,67.9074012195167,203.229109966524,55.7708900334757,201.789174809229,57.2108251907711,188.698342877652,70.3016571223483,188.698342877652,70.3016571223481,234.491681818182,24.5083181818182,234.491681818182,24.5083181818183,234.491681818182,24.5083181818183,140.998273560934,118.001726439066,216.402572430028,42.5974275699717,FALSE
10053,240,5.48063892334199,236.257808371765,3.74219162823513,204.731620006416,35.2683799935836,240.497142857143,0.497142857142848,204.621055421102,35.3789445788981,236.412142941648,3.587857058352,203.343904952381,36.656095047619,238.20341009797,1.79658990202952,240.158844699318,0.158844699317513,244.697040717134,4.69704071713386,238.358904366013,1.64109563398731,238.358904366005,1.64109563399455,234.491681818182,5.50831818181823,234.491681818182,5.50831818181825,234.491681818182,5.50831818181825,197.971424769674,42.0285752303257,187.783915389491,52.2160846105087,FALSE
10054,69.99,4.24835237470145,149.635587411116,79.645587411116,149.688617130931,79.6986171309314,106.355,36.365,81.3172680032189,11.3272680032189,155.182199023909,85.1921990239087,90.3382614365079,20.3482614365079,156.709658133192,86.7196581331924,165.695221736397,95.7052217363973,170.006372807522,100.016372807522,156.878320399985,86.8883203999855,156.878320399971,86.888320399971,234.491681818182,164.501681818182,234.491681818182,164.501681818182,234.491681818182,164.501681818182,90.5238043603482,20.5338043603482,59.1608721987776,10.8291278012224,FALSE
10055,398.99,5.98893635391915,264.734349443387,134.255650556613,190.930997998066,208.059002001934,358.543,40.447,318.327155666667,80.6628443333333,310.242981272949,88.747018727051,286.617002666667,112.372997333333,317.153175754746,81.8368242452536,282.43096313769,116.55903686231,274.621627970815,124.368372029185,322.26276626171,76.72723373829,322.262766261725,76.7272337382753,234.491681818182,164.498318181818,234.491681818182,164.498318181818,234.491681818182,164.498318181818,287.221672093838,111.768327906162,311.097327964889,87.8926720351113,FALSE
10057,84.99,4.44253360251053,215.810686585244,130.820686585244,194.106836685807,109.116836685807,188.936,103.946,152.116927294117,67.1269272941175,227.160205002359,142.170205002359,154.750404666667,69.7604046666666,229.637356960188,144.647356960188,210.071661148188,125.081661148188,214.110946766264,129.120946766264,229.231547499523,144.241547499523,229.231547499516,144.241547499516,234.491681818182,149.501681818182,234.491681818182,149.501681818182,234.491681818182,149.501681818182,175.070323885847,90.080323885847,126.911451207382,41.9214512073821,FALSE
10058,269.99,5.59838492127545,217.415860312658,52.5741396873417,201.050421305928,68.9395786940719,106.355,163.635,244.160484277778,25.829515722222,219.45633970994,50.53366029006,194.491275960318,75.4987240396823,220.601448821963,49.3885511780374,165.695221736397,104.294778263603,170.006372807522,99.9836271924776,221.041303935958,48.9486960640423,221.041303935943,48.9486960640568,234.491681818182,35.4983181818182,234.491681818182,35.4983181818183,234.491681818182,35.4983181818183,168.7123597305,101.2776402695,246.136634884001,23.8533651159995,FALSE
10059,295,5.68697535633982,143.686359722901,151.313640277099,143.494371014698,151.505628985302,200.699545454545,94.3004545454545,205.050863333333,89.9491366666667,139.884025508734,155.115974491266,204.317164666667,90.6828353333332,98.9083801144203,196.09161988558,203.229109966524,91.7708900334757,201.789174809229,93.2108251907711,94.5444613412834,200.455538658717,94.5444613412543,200.455538658746,234.491681818182,60.5083181818182,234.491681818182,60.5083181818183,234.491681818182,60.5083181818183,156.457930962231,138.542069037769,226.147080475186,68.8529195248135,FALSE
10060,210,5.34710753071747,191.98588985136,18.0141101486396,165.707127308006,44.2928726919939,188.422857142857,21.5771428571429,204.602552666667,5.39744733333328,182.823043908906,27.1769560910943,186.783057666667,23.2169423333332,164.699459224848,45.3005407751523,191.632394610255,18.3676053897446,182.676397462564,27.3236025374356,162.750198152881,47.2498018471186,162.750198152882,47.2498018471184,234.491681818182,24.4916818181818,234.491681818182,24.4916818181817,234.491681818182,24.4916818181817,148.356415389925,61.6435846100747,199.209876053153,10.7901239468465,FALSE
10063,304.89,5.71995105581779,158.432872922614,146.457127077386,131.898998992854,172.991001007146,200.699545454545,104.190454545455,243.882971333333,61.0070286666666,127.056065063919,177.833934936081,226.293265333334,78.5967346666663,98.9999530756389,205.890046924361,203.229109966524,101.660890033476,201.789174809229,103.100825190771,92.6111833810921,212.278816618908,92.6111833810632,212.278816618937,234.491681818182,70.3983181818182,234.491681818182,70.3983181818182,234.491681818182,70.3983181818182,129.74070597769,175.14929402231,270.286000891877,34.6039991081232,FALSE
10065,195,5.27299955856375,198.213969974116,3.21396997411631,178.760731438564,16.2392685614359,188.936,6.06400000000002,167.024884979099,27.9751150209008,207.312905247629,12.3129052476287,176.603794666667,18.3962053333335,209.039270053263,14.0392700532631,210.071661148188,15.0716611481879,214.110946766264,19.1109467662643,209.648116538882,14.6481165388824,209.648116538875,14.6481165388752,234.491681818182,39.4916818181818,234.491681818182,39.4916818181817,234.491681818182,39.4916818181817,170.473562853619,24.5264371463809,163.422816093945,31.5771839060551,FALSE
10066,319,5.76519110278484,287.683571010091,31.316428989909,257.244347149925,61.7556528500746,224.569047619048,94.4309523809524,336.337567420635,17.3375674206348,278.830264718993,40.1697352810074,299.192610357143,19.8073896428571,277.450390048159,41.5496099518408,198.882498875809,120.117501124191,202.564905670795,116.435094329205,277.822726192358,41.1772738076419,277.822726192344,41.1772738076565,234.491681818182,84.5083181818182,234.491681818182,84.5083181818183,234.491681818182,84.5083181818183,196.398078131646,122.601921868354,348.197504344657,29.1975043446572,FALSE
10067,389.99,5.96612109776931,388.638188108816,1.3518118911839,396.799620279071,6.8096202790714,415.646666666667,25.6566666666666,436.565446571428,46.5754465714281,393.074108678459,3.08410867845856,438.976759999999,48.9867599999993,393.370882839926,3.38088283992556,376.972903423384,13.0170965766163,380.844275830218,9.14572416978177,392.902856939345,2.91285693934486,392.902856939338,2.91285693933764,234.491681818182,155.498318181818,234.491681818182,155.498318181818,234.491681818182,155.498318181818,464.442746156131,74.4527461561307,461.137378762689,71.1473787626889,FALSE
10069,254.99,5.5412243287032,229.512156037965,25.4778439620351,205.916479092697,49.0735209073028,240.497142857143,14.4928571428572,241.554928857143,13.4350711428571,231.142473682078,23.8475263179216,224.502315,30.4876849999999,230.758771623783,24.231228376217,240.158844699318,14.8311553006825,244.697040717134,10.2929592828661,231.565786208754,23.4242137912456,231.565786208747,23.4242137912529,234.491681818182,20.4983181818182,234.491681818182,20.4983181818183,234.491681818182,20.4983181818183,224.96274642893,30.0272535710697,234.239223882952,20.7507761170479,FALSE
10071,159.95,5.07486126639553,206.929643185818,46.9796431858184,210.785349133199,50.8353491331989,160.077368421053,0.127368421052665,213.779039333333,53.8290393333335,210.406537835324,50.4565378353245,207.091095,47.1410950000003,206.098279790848,46.1482797908476,179.192853294695,19.2428532946954,172.195029931814,12.2450299318141,204.138067036336,44.1880670363359,204.138067036307,44.188067036307,234.491681818182,74.5416818181818,234.491681818182,74.5416818181818,234.491681818182,74.5416818181818,216.530138887924,56.580138887924,224.394512086821,64.4445120868214,FALSE
10072,279.99,5.63475388824576,278.32439020188,1.66560979811993,172.340778324266,107.649221675734,358.543,78.553,309.563232,29.5732320000002,285.831135259889,5.84113525988937,275.368131,4.62186899999989,320.830105265671,40.8401052656712,282.43096313769,2.4409631376904,274.621627970815,5.36837202918542,321.078202251718,41.0882022517181,321.078202251718,41.0882022517184,234.491681818182,45.4983181818182,234.491681818182,45.4983181818183,234.491681818182,45.4983181818183,234.835612029194,45.1543879708055,292.61455655426,12.6245565542599,FALSE
10077,119.95,4.7870749892857,204.355032434664,84.405032434664,198.474220914544,78.5242209145445,160.077368421053,40.1273684210527,203.722678,83.7726780000001,197.729869864003,77.7798698640027,195.567859666667,75.6178596666668,192.346878888712,72.3968788887117,179.192853294695,59.2428532946954,172.195029931814,52.2450299318141,190.385728523943,70.4357285239427,190.385728523943,70.4357285239429,234.491681818182,114.541681818182,234.491681818182,114.541681818182,234.491681818182,114.541681818182,197.759874102843,77.8098741028428,208.682263117526,88.7322631175263,FALSE
10079,269.94,5.59819971208114,295.036226902374,25.0962269023743,180.254631430233,89.6853685697668,161.917692307692,108.022307692308,226.249351666667,43.6906483333333,302.869362890599,32.9293628905988,224.455850666667,45.4841493333333,306.336042709943,36.3960427099429,192.15703865622,77.7829613437801,196.686686702084,73.2533132979162,307.530517727777,37.5905177277774,307.53051772777,37.5905177277702,234.491681818182,35.4483181818182,234.491681818182,35.4483181818183,234.491681818182,35.4483181818183,142.894321872288,127.045678127712,238.221363841071,31.7186361589289,FALSE
10082,169.95,5.13550427614213,217.1683470344,47.2183470343999,204.495894592251,34.5458945922515,106.355,63.595,230.851591944445,60.9015919444446,217.951110798424,48.001110798424,190.793359960318,20.8433599603177,219.045471367079,49.095471367079,165.695221736397,4.25477826360273,170.006372807522,0.0563728075223935,219.455188383526,49.5051883835263,219.455188383512,49.5051883835118,234.491681818182,64.5416818181818,234.491681818182,64.5416818181818,234.491681818182,64.5416818181818,177.645787151607,7.69578715160739,233.644461259288,63.6944612592877,FALSE
10083,319.85,5.76785213589615,319.251174067178,0.598825932822081,256.69089785311,63.1591021468896,415.646666666667,95.7966666666666,430.78757068461,110.93757068461,315.62915329711,4.22084670289019,456.965196999999,137.115196999999,312.239731117198,7.6102688828019,376.972903423384,57.1229034233837,380.844275830218,60.9942758302182,312.171583965808,7.67841603419174,312.171583965801,7.67841603419896,234.491681818182,85.3583181818182,234.491681818182,85.3583181818183,234.491681818182,85.3583181818183,282.711681732172,37.138318267828,507.415404546592,187.565404546592,FALSE
10084,329.99,5.79906235097108,334.629750880602,4.63975088060221,335.808227670218,5.81822767021805,415.646666666667,85.6566666666666,446.143721875085,116.153721875085,330.968022184743,0.978022184742827,458.264930333333,128.274930333333,329.801066123951,0.188933876049475,376.972903423384,46.9829034233837,380.844275830218,50.8542758302182,330.594662206168,0.604662206167859,330.594662206161,0.60466220616064,234.491681818182,95.4983181818182,234.491681818182,95.4983181818183,234.491681818182,95.4983181818183,405.60476196837,75.61476196837,504.750966620809,174.760966620809,FALSE
10085,249.95,5.52126089785958,263.74193643136,13.7919364313599,161.444924052569,88.5050759474306,161.917692307692,88.0323076923077,181.967572960784,67.9824270392157,276.489210734935,26.5392107349355,172.483873428571,77.4661265714286,280.623865198845,30.673865198845,192.15703865622,57.7929613437801,196.686686702084,53.2633132979162,282.25978634136,32.3097863413602,282.259786341353,32.3097863413529,234.491681818182,15.4583181818182,234.491681818182,15.4583181818182,234.491681818182,15.4583181818182,126.484699160845,123.465300839155,168.241921738841,81.708078261159,FALSE
10087,550,6.30991827822652,442.746124900073,107.253875099927,422.575058978586,127.424941021414,415.646666666667,134.353333333333,473.398295357142,76.601704642858,437.658610882632,112.341389117368,475.598590619047,74.4014093809529,435.909948950289,114.090051049711,376.972903423384,173.027096576616,380.844275830218,169.155724169782,436.075743440025,113.924256559975,436.075743440011,113.924256559989,234.491681818182,315.508318181818,234.491681818182,315.508318181818,234.491681818182,315.508318181818,428.078558019193,121.921441980807,503.539193794793,46.4608062052067,FALSE
10088,169.98,5.13568078307048,223.873336157319,53.8933361573194,197.513491504711,27.5334915047108,160.077368421053,9.90263157894734,210.530415333333,40.5504153333333,219.404816236449,49.4248162364493,202.862706,32.8827060000001,223.407476341238,53.427476341238,179.192853294695,9.21285329469538,172.195029931814,2.21502993181409,223.528135311655,53.5481353116554,223.528135311685,53.5481353116849,234.491681818182,64.5116818181818,234.491681818182,64.5116818181818,234.491681818182,64.5116818181818,151.81359506882,18.1664049311795,214.925957568782,44.9459575687822,FALSE
