UniqueID,startprice.predict.Final.rf
10933,385.073924666666
10934,192.790633
10938,105.784163666667
10939,185.036411809524
10940,241.101339666667
10941,38.8524217777778
10945,362.551389333333
10946,382.391307
10947,301.701625333333
10948,99.794714021645
10949,220.476145
10951,549.440964499999
10952,38.3513533333333
10953,349.392532285714
10954,320.387924333333
10955,53.8985812034633
10956,337.419033261904
10959,105.467189222222
10960,186.842324040404
10964,221.197514333334
10967,85.7737348571428
10968,209.665401666667
10969,161.049714
10970,84.559272472549
10972,69.0836652557999
10973,107.676204862637
10975,287.680237492424
10977,233.370445333333
10978,171.022686722222
10979,321.635816571429
10980,312.619331333333
10981,206.818416333333
10982,460.800876587301
10983,452.532685936507
10984,215.923898333333
10985,387.361533333333
10987,436.82300863492
10989,335.945704964285
10990,213.953900952381
10992,85.6667093333334
10994,159.545006666667
10995,337.10455949531
10996,104.914725579365
10999,273.978120190476
11000,182.497724566302
11001,183.445253190476
11002,204.515530333333
11003,508.689670365079
11004,55.2460459047621
11006,130.272850227287
11007,90.7751451666665
11008,91.4014524999998
11009,51.055895
11010,224.423703333333
11011,175.3832035
11012,453.137093333333
11013,453.760299238095
11014,293.200685666667
11016,62.8662876666669
11018,275.434904666667
11019,224.279643333333
11020,221.189391333333
11021,304.729228857143
11022,219.800514333334
11023,215.837393111111
11024,100.713237666667
11029,238.703505
11031,229.161332
11032,178.213780555556
11033,73.2694089112705
11034,401.478228999999
11035,394.210926531135
11037,97.5772039047618
11038,89.9632403614718
11040,343.245669992063
11041,282.177280571429
11044,191.153332666667
11045,486.810983412697
11046,110.162365206349
11047,164.758306666667
11048,212.423227
11050,89.9632403614718
11051,178.358180555556
11052,43.8560147606283
11058,479.643976999999
11060,208.934329333333
11063,215.723884
11065,197.630124428572
11067,230.281807571429
11068,203.585648666667
11069,210.612481666667
11070,274.14323862013
11071,374.536675666667
11072,67.1489073333336
11073,444.440338365079
11074,230.090216666667
11075,208.225089333333
11076,110.139999873016
11077,241.025315
11078,56.6093936666669
11079,209.972708333333
11080,89.9030603614718
11081,199.291545
11082,115.226254
11083,359.897843706349
11084,330.034808167749
11087,175.596656785714
11088,413.389092054834
11089,169.240920666667
11090,237.819020761905
11091,212.722294
11092,61.5165793333336
11093,159.370844190476
11094,411.425625412088
11095,116.025575904762
11097,54.1961775546221
11098,308.605627190476
11103,163.969561388889
11104,317.827162571429
11105,273.581662761905
11106,264.373293607143
11108,242.889007333333
11109,98.6559794999999
11110,439.794689935897
11111,89.9030603614718
11112,428.647166904761
11113,227.023364
11114,106.306477888889
11116,101.419447944444
11118,406.774780333333
11120,207.568327
11121,191.305179
11123,421.537331666666
11124,193.416243809524
11126,382.953394428572
11127,53.524687714286
11130,380.220685689865
11133,252.081603333334
11135,299.678279523809
11136,445.949531333333
11137,254.272663333334
11138,66.6667663333336
11139,52.7722355128207
11140,523.28918947619
11141,468.470631079364
11143,328.027828
11145,284.882878
11146,395.99959315812
11147,238.065716333334
11148,228.023213666667
11149,204.881204333333
11150,443.364493840659
11151,455.557908443834
11152,108.012558206349
11153,220.226710333333
11154,353.347577515873
11155,103.281444
11156,228.149248904762
11157,57.7881589768012
11159,173.637004738095
11160,258.150687
11161,157.197828555555
11162,371.413735333333
11163,95.7870281868686
11164,288.154965666667
11166,130.269368904762
11168,351.805607
11169,159.706301833333
11170,203.057668
11171,272.113700571429
11172,206.867033666667
11174,186.420961333333
11175,39.5137190000001
11176,522.256943484126
11177,243.108623666667
11178,234.280547
11179,264.43567527381
11181,25.3617386643531
11182,489.750918007935
11183,397.303999
11184,356.697238742064
11185,370.512193769841
11187,284.119700477273
11188,276.478647953464
11189,391.897581999389
11191,323.51631006746
11192,422.541122769231
11193,159.574147833333
11194,236.088512
11195,58.3453463333335
11197,451.319954920634
11198,220.491829333334
11201,101.077290333333
11202,102.344095021645
11203,281.605084523809
11204,171.299546404762
11205,470.749251079364
11206,392.342171999389
11207,106.28377134127
11208,263.734248
11209,189.466384333333
11210,341.865126
11211,393.677934189865
11214,524.730018404761
11215,346.327820666666
11216,69.4255896428572
11219,353.830231666667
11220,312.65526652381
11221,114.202267
11222,216.563694666667
11223,69.6273160000002
11224,488.082987674602
11226,316.955729857143
11227,303.147117619048
11228,218.354015833334
11229,244.057999333333
11230,244.110047333334
11232,57.3564683333336
11237,79.8659308412699
11238,417.544910873015
11239,38.0084534761905
11240,94.7509412720057
11242,220.665428166667
11243,102.750847650794
11244,213.529145666667
11246,190.010317666667
11247,372.636427523809
11248,167.924522333333
11250,62.0715978333337
11251,213.531672333334
11252,422.575188571428
11253,431.208048063491
11254,444.210913610389
11255,515.411885809523
11257,154.874200722222
11258,37.0723604761905
11259,291.888165619048
11261,236.175405
11262,145.402707904762
11263,209.628931666667
11264,434.565967253967
11265,261.519832
11266,179.776854079365
11267,243.041616666667
11268,421.79666081685
11269,202.897007555555
11270,535.601190595237
11271,245.724167095238
11272,461.453641047618
11273,215.900724333333
11274,152.1798775
11275,198.145075
11276,240.618955952381
11278,45.9202556581198
11280,111.819242799423
11282,337.437139428571
11283,478.946181761905
11285,59.9094616153131
11287,232.438254
11288,270.905233571429
11290,173.456952166667
11291,259.402913952381
11292,478.318762761905
11294,248.677318333334
11297,334.071340027778
11298,232.730553333333
11299,419.709374047618
11301,225.767939
11303,234.266276666667
11304,211.624744
11305,103.450244266234
11306,477.441525857142
11307,80.7958086031747
11308,240.391698666667
11309,84.8174738333333
11310,288.297811115079
11311,65.0383730000001
11312,164.6082535
11314,281.80483375
11315,235.639439
11316,95.6078049999998
11317,333.729521834416
11318,221.091003333333
11320,174.408268
11321,343.543032
11322,169.982224166667
11325,103.841973333333
11327,216.865141166667
11328,238.745226333334
11329,56.8724920000003
11331,437.039341587301
11333,238.365399666667
11334,474.328873412698
11335,53.4991673333335
11336,478.605574761905
11337,221.4431945
11338,407.398120666666
11339,340.896772
11340,476.905528761905
11341,163.460930857143
11342,165.864428166666
11343,267.445457666667
11345,94.7554284660895
11346,65.1538351816911
11347,215.090881666667
11348,280.484844286797
11349,66.9739469523811
11352,208.055126166667
11355,400.311347666666
11356,474.973513761905
11357,225.791836
11358,233.128814666667
11360,55.7662226666669
11362,275.174487607143
11363,440.885036523809
11364,206.340948285714
11365,221.6051985
11367,251.176581333334
11370,418.747743261294
11371,386.139826697802
11372,198.502459333333
11373,408.483722078755
11374,456.674570666666
11375,228.367910666667
11376,331.903396400794
11377,68.3621296666667
11378,251.176581333334
11379,417.926233261294
11380,196.396078333333
11381,226.599774
11383,311.367365761905
11384,417.464233261294
11385,214.598023095238
11386,77.8525208095239
11387,236.545888
11388,201.361883
11389,167.813669666667
11390,174.172901785714
11391,63.9654511031747
11392,462.105306746031
11393,403.77704
11394,440.192659380952
11395,217.614550666667
11396,279.712597333333
11397,199.005586888889
11398,159.924357214286
11399,382.139899221611
11401,100.624057888889
11402,282.154366333333
11403,285.443798428571
11404,275.969974095238
11405,357.295777333333
11407,422.315313865079
11408,422.315313865079
11409,56.9284656428572
11410,196.468381
11411,99.0398393333333
11412,197.696533333333
11413,269.091503666666
11415,181.213779166667
11417,239.798339333334
11418,185.27989
11419,75.5371318095239
11423,257.570885333333
11424,250.336749402015
11425,214.465225761905
11426,427.523385515151
11428,390.261992142857
11429,226.972755333333
11431,362.817285666667
11432,57.5197252857144
11433,177.558286666667
11434,176.58494
11436,380.720141587301
11437,77.0388734761905
11438,240.063991428571
11439,80.8892394148629
11440,178.765363095238
11443,220.752915666667
11444,178.875363095238
11445,178.855913095238
11446,178.571080095238
11447,101.446267
11449,162.625322
11450,185.846213095238
11451,182.460460333333
11452,182.360876761905
11454,178.571080095238
11455,188.270733761905
11456,178.571080095238
11457,203.94291
11458,135.842652333333
11459,178.571080095238
11460,312.693542013126
11461,494.604080595237
11463,263.910874857143
11464,274.229021430153
11465,257.625076224526
11466,251.306168333334
11468,174.217443388889
11471,98.3706409999999
11472,60.6147203333335
11475,451.454285428571
11478,101.436690833333
11479,205.032054833333
11480,254.728571380953
11481,457.471140580586
11482,57.8894126666668
11484,57.7079192857144
11485,104.747883523809
11486,195.208305095238
11487,507.610841928571
11488,129.553262666667
11489,60.8035460000001
11490,165.671645333333
11491,77.7132518571429
11492,156.234725
11493,132.812037333333
11494,142.224726333333
11495,275.374570734127
11496,113.100329547619
11498,232.386178973443
11502,152.040276674603
11506,174.182388619048
11510,256.511550142857
11512,236.173752402015
11515,277.323905380953
11517,246.288597666667
11519,367.804588333333
11523,98.8439272041847
11526,275.568004034049
11527,103.118698333333
11528,336.273386333333
11529,511.789329928571
11531,270.013636666667
11532,294.261308666667
11533,486.618075484127
11534,244.475565556777
11537,98.4015973333333
11538,157.926523547619
11539,382.581111
11541,158.202526880952
11542,105.469816767677
11543,188.621324333333
11545,87.7923215735931
11546,337.195276786935
11547,337.80292552381
11548,280.055864714286
11549,324.883292666667
11550,191.179604666667
11551,158.26265134127
11552,451.197691920634
11553,162.120493452381
11554,160.649009333333
11556,337.54087957265
11557,193.411220652015
11558,157.440910333333
11559,159.403694833333
11560,90.0224062619048
11562,239.839704556777
11563,310.068621484127
11564,340.825259666666
11565,161.923676126984
11566,343.983333333333
11568,147.703108333333
11569,358.356819666667
11571,408.456885555555
11572,212.924628
11573,355.3312353663
11574,217.043070587302
11575,97.5115406666666
11576,339.633618666667
11577,215.25983
11578,335.465123858364
11579,97.4436285137084
11580,233.974732
11584,269.869508985348
11585,193.199584
11586,291.983373
11587,169.081543666667
11588,188.587737666667
11591,159.053825428571
11592,400.533176023088
11593,48.0750110952381
11594,184.844736333333
11595,192.393559333333
11597,176.792162
11599,102.891501333333
11600,208.28114252381
11602,47.3701300476191
11604,108.868361666667
11606,133.517805333333
11610,111.916703
11612,219.524468222222
11614,100.911901666667
11622,12.7104667099567
11626,20.6342763874459
11629,91.140528
11631,118.287366
11633,226.8503245
11639,19.7429117207792
11640,130.618001
11642,248.861197
11643,141.178839333333
11644,21.8068195887446
11649,220.804378833333
11651,28.3485013333332
11658,143.737799
11659,216.488824
11668,97.4659130476191
11673,111.422551
11674,43.1483162395383
11675,122.156178666667
11677,230.739901833333
11682,251.862364666667
11683,22.5436979999999
11684,99.7077666666666
11685,36.7227046666667
11687,127.687387380952
11691,3.400538
11692,147.773385666667
11693,29.0754006666666
11696,83.3641648333333
11698,124.580703333333
11699,24.8038236666667
11700,53.1091475714285
11703,127.740369047619
11704,32.0971390952381
11712,20.2847083376623
11713,16.9667763333332
11718,28.648644
11719,120.605772880952
11724,64.3451654920636
11728,114.657809047619
11733,78.2853766666667
11739,148.588342666667
11741,27.193821049062
11742,130.8613165
11743,114.777183380952
11745,107.701159
11746,13.0361887186147
11747,127.694469
11748,29.9845186666666
11749,141.520596333333
11750,101.310745666667
11751,134.827471
11752,112.034957333333
11754,104.456139
11755,127.223575833333
11756,111.408369666667
11760,229.5250085
11761,92.2430583333333
11763,113.817287214286
11765,24.5637388484849
11767,121.293608
11768,187.60355552381
11769,26.176013
11770,126.091797
11771,354.365605747253
11772,254.668137666667
11774,239.592671333333
11775,117.493229333333
11777,94.3093906666667
11779,219.563556555556
11780,143.595833666667
11781,253.872808333334
11782,456.518946142856
11786,355.279113080586
11788,219.851979333334
11789,306.088669333333
11790,238.713237
11792,356.809453
11793,342.688150921856
11794,322.346925468254
11795,274.283091190476
11796,56.4963363333334
11798,370.980523999999
11799,270.042015452381
11800,200.985332
11801,117.962426333333
11803,97.2299916666666
11806,92.978079520202
11811,235.424504
11813,243.515193666667
11815,210.666389666667
11818,249.161951666667
11819,268.894016666667
11822,263.743221
11824,128.58585
11825,235.847387333333
11826,239.382277
11827,247.499602000001
11828,229.632903333333
11832,429.236650826617
11833,355.578698080586
11834,422.603572031745
11835,337.682269587301
11836,66.3572446666668
11837,102.138684
11838,179.264529126984
11841,198.583413222222
11842,248.41417
11843,350.486958525031
11845,341.828130921856
11846,204.978558
11847,227.874931666667
11848,104.254771878788
11849,216.207147333333
11851,239.389572333333
11853,216.311618761905
11854,256.185887666667
11856,98.8425336111111
11858,276.732641222223
11859,351.617221858364
11861,104.142299666667
11862,93.6817956666667
11863,250.066653571429
11864,231.07233
11865,67.0749699664227
11866,235.579410666667
11867,406.446133999999
11868,90.6625015454545
11869,219.874637333333
11870,223.464898666667
11871,42.9007622655123
11872,196.709882
11873,295.574629666667
11874,188.324951333333
11875,76.3190189117648
11876,269.764334333333
11877,68.0300610000001
11878,116.200814333333
11879,176.353593722222
11880,234.052564666667
11881,55.8896650000001
11882,273.287741333334
11883,354.907439238095
11884,176.734209666667
11885,94.5194977835498
11886,351.617221858364
11887,228.170587333333
11888,279.507496801587
11889,333.950590985348
11890,229.180748666667
11891,66.667400198413
11892,205.652645333333
11893,104.537747809524
11894,194.57939
11895,431.633725333332
11896,255.857568000001
11897,258.040463238095
11898,232.826721
11899,114.900506333333
11900,210.425728
11901,58.3990950476193
11902,133.403263428571
11903,196.376770666667
11904,329.006148
11905,261.454101666667
11906,53.5719481955269
11907,284.475827071429
11908,238.522274666667
11909,216.311618761905
11910,235.333504333334
11911,88.989746472583
11912,301.929710904762
11913,60.0166937231104
11914,75.7132001666668
11915,230.571456666667
11916,419.930710159951
11917,389.403467
11918,54.4475747191699
11919,258.894683
11920,215.048215666667
11921,241.278494333333
11922,86.4140879999999
11923,241.345599285715
11924,69.1775350555558
11925,137.351179
11926,218.374686
11927,79.4675577205193
11928,277.387950095238
11929,338.765456666666
11930,60.2304516428573
11931,176.353593722222
11932,347.866645858364
11933,69.1173533333335
11934,231.633997
11935,194.007140333333
11936,341.828130921856
11937,55.7027421681098
11938,53.7814773333336
11939,203.652018666666
11940,62.4459610379852
11941,81.8067644999999
11942,75.3500572380953
11943,272.339344666667
11944,81.3628043333334
11945,53.3438713333335
11946,67.0749699664227
11947,120.464347666667
11948,266.492580666667
11949,84.4243563333333
11950,120.440450190476
11951,237.829288333334
11952,282.361376690476
11953,100.025284857143
11954,354.361566333333
11955,71.5610006666668
11956,60.2304516428573
11957,79.5556076666667
11958,233.418499
11959,47.4832000000002
11960,46.6139024444446
11961,43.4571565982907
11962,241.541358
11963,177.297298746032
11964,97.5841815714285
11965,237.829288333334
11966,53.8745480000001
11967,85.2526090567765
11968,143.344161214286
11969,54.7567654494951
11970,57.7334585238097
11971,92.886832
11972,85.2526090567765
11973,45.0681210000001
11974,209.733818238096
11975,48.382219820513
11976,80.8649219999999
11977,58.9812865454547
11978,92.007284
11979,65.5340963621936
11980,103.676114952381
11981,85.2568497063492
11982,52.1287270000002
11983,58.6325746190478
11984,118.282637142857
11985,60.2304516428573
11986,204.140458333333
11987,62.4459610379852
11988,272.114224
11989,86.0454917777778
11990,77.7142804761905
11991,65.5340963621936
11992,117.802982
11993,51.3641952222224
11994,364.784905652015
11995,84.7656730952381
11996,58.5014530000003
11997,155.174934
11998,199.133413222222
11999,175.394870936508
12000,85.2526090567765
12001,52.2971259494951
12002,101.7631855
12003,55.5297298461541
12004,66.4854146666669
12005,51.2021483333335
12006,47.7325853333336
12007,83.4460880950102
12008,83.3732120000001
12009,88.9309129999999
12010,62.983230666667
12011,79.4675577205193
12012,232.711521333333
12013,203.557083666667
12014,231.418865333333
12015,52.2971259494951
12016,189.384416936508
12017,65.5340963621936
12018,42.9007622655123
12019,96.419046
12020,55.7027421681098
12021,83.4460880950102
12022,62.1767868448775
12023,57.5803958030304
12024,189.828095
12025,58.0417273333335
12026,53.3445122481965
12027,58.8425094494951
12028,56.4873776666669
12029,72.7288602222224
12030,55.7027421681098
12031,137.329024666667
12032,118.282637142857
12033,93.7987636666666
12034,111.876038428571
12035,278.087990333334
12036,266.699130619048
12037,103.138327666667
12038,216.965962666667
12039,87.9214851111111
12040,221.586013666667
12041,85.2568497063492
12042,83.476373
12043,318.460791801587
12044,59.2764073333335
12045,257.3277
12046,60.2304516428573
12047,425.236285365079
12048,60.0166937231104
12049,84.4243563333333
12050,231.891715
12051,69.0675063333335
12052,211.820302333333
12053,40.9504747243869
12054,258.894683
12055,74.3978740288601
12056,151.756966952381
12057,247.416360904762
12058,91.0587599999999
12059,62.5351379413922
12060,177.297298746032
12061,66.8105212272729
12062,72.5978699523811
12063,57.2598913333336
12064,118.282637142857
12065,67.0749699664227
12066,64.1578952984469
12067,53.3445122481965
12068,50.9255443333335
12069,241.726083666667
12070,204.992049
12071,94.8943618333332
12072,60.2304516428573
12073,50.9255443333335
12074,107.609696
12075,86.3665791428571
12076,84.4243563333333
12077,184.037191333333
12078,199.649513666667
12079,77.4916973333333
12080,61.7248790555558
12081,95.4205731137423
12082,72.9249746111112
12083,61.0771036666668
12084,69.5982943333335
12085,282.954101271062
12086,94.8943618333332
12087,66.4026420000003
12088,273.960528333334
12089,86.2125363333333
12090,61.7189144761908
12091,56.8942663333336
12092,85.2526090567765
12093,55.6865060000002
12094,92.886832
12095,197.158224666667
12096,383.546567666666
12097,143.663440761905
12098,198.193928666667
12099,85.0220886190477
12100,237.610463
12101,199.649513666667
12102,174.708164
12103,231.947330333333
12104,352.271649111111
12105,87.2036580952381
12106,269.906498333333
12107,79.7346798095238
12108,88.279347
12109,262.539989
12110,367.406481333333
12111,77.4916973333333
12112,238.731441095239
12113,141.448120428571
12114,83.4460880950102
12115,87.6802459999999
12116,85.2526090567765
12117,69.0391995108227
12118,85.2526090567765
12119,177.297298746032
12120,212.945682666667
12121,63.5861170000002
12122,155.893364142857
12123,72.9249746111112
12124,58.7923790000003
12125,77.4226637306257
12126,46.5200444285716
12127,148.256139333333
12128,177.006939722222
12129,77.8204132777778
12130,62.0712455128208
12131,344.235400666666
12132,49.1078073333335
12133,189.887589666667
12134,80.4971242857143
12135,246.976813333333
12136,71.0147954285716
12137,100.217923039683
12138,85.2526090567765
12139,147.819676
12140,50.5844748333335
12141,63.6669188333337
12142,177.297298746032
12143,210.557046888889
12144,204.992049
12145,80.0356492063493
12146,94.7654498095237
12147,80.1480713333334
12148,181.451659
12149,78.026101
12150,247.591093666667
12151,79.9239493333333
12152,44.8928796666668
12153,190.610023333333
12154,127.071488333333
12155,66.0625098571431
12156,71.107737888889
12157,63.3639087450983
12158,171.446987166667
12159,261.196754888889
12160,50.9255443333335
12161,85.2526090567765
12162,79.7346798095238
12163,94.1363399999999
12164,242.328669666667
12165,269.080173285714
12166,62.5476716666668
12167,138.960668666667
12168,58.6325746190478
12169,77.9192920000001
12170,230.042186666667
12171,258.372126333334
12172,44.8928796666668
12173,64.5629280000004
12174,234.328285857143
12175,227.639782666667
12176,422.900373666666
12177,112.473311865546
12178,235.052013666667
12179,176.880127793651
12180,72.636846952381
12181,45.1909912222224
12182,86.8256322857143
12183,80.0356492063493
12184,242.328669666667
12185,61.3340416666669
12186,59.8793466666669
12187,94.2192050714285
12188,95.4168236666666
12189,66.229757761905
12190,79.4675577205193
12191,77.4226637306257
12192,81.2259148095238
12193,324.445121652015
12194,176.353593722222
12195,219.016588666667
12196,83.4460880950102
12197,223.352253
12198,91.7915665454544
12199,77.4226637306257
12200,82.015761
12201,55.7330475606062
12202,191.540767
12203,64.1578952984469
12204,46.9862168333336
12205,96.381536
12206,221.631373809524
12207,165.237607666667
12208,83.1275114999999
12209,76.5821294761907
12210,103.574376878788
12211,195.284346333333
12212,75.3446970000001
12213,44.8928796666668
12214,67.0749699664227
12215,62.5830513333336
12216,212.210705333333
12217,63.429950666667
12218,211.820302333333
12219,69.761718666667
12220,206.515718666667
12221,45.5570393333334
12222,247.591093666667
12223,209.305853333334
12224,118.288044333333
12225,211.824415
12226,93.8572813333333
12227,247.789308761905
12228,132.30105147619
12229,42.9007622655123
12230,68.2174250000001
12231,58.3988068888892
12232,74.1578053333335
12233,95.886493595238
12234,65.5340963621936
12235,94.5194977835498
12236,60.4927460000002
12237,109.226288333333
12238,352.271649111111
12239,209.733818238096
12240,36.9332533333334
12241,77.393409355662
12242,235.817502
12243,86.2441940180375
12244,75.2573576190477
12245,40.4546406666668
12246,315.281561333333
12247,207.965492
12248,81.9412594761905
12249,108.028783761904
12250,220.991631333333
12251,165.959573
12252,61.0285256666669
12253,99.6345339999999
12254,42.8225436666667
12255,414.567948333333
12256,372.780726333333
12257,40.9504747243869
12258,217.799276
12259,91.9050768535353
12260,82.1018516666667
