"UniqueID","sold.fctr","sold.fctr.predict.Max.cor.Y.rpart.prob","sold.fctr.predict.Max.cor.Y.rpart","sold.fctr.predict.Max.cor.Y.rpart.accurate"
11822,"N",0.225746268656716,"N",TRUE
11832,"N",0.225746268656716,"N",TRUE
11834,"N",0.225746268656716,"N",TRUE
11835,"N",0.225746268656716,"N",TRUE
10065,"N",0.225746268656716,"N",TRUE
10257,"N",0.225746268656716,"N",TRUE
10347,"N",0.528169014084507,"Y",FALSE
10359,"N",0.225746268656716,"N",TRUE
10374,"N",0.225746268656716,"N",TRUE
10404,"N",0.528169014084507,"Y",FALSE
10488,"N",0.909747292418773,"Y",FALSE
10491,"N",0.909747292418773,"Y",FALSE
10495,"N",0.528169014084507,"Y",FALSE
10520,"N",0.225746268656716,"N",TRUE
10528,"N",0.528169014084507,"Y",FALSE
10529,"N",0.528169014084507,"Y",FALSE
10547,"N",0.225746268656716,"N",TRUE
10550,"N",0.225746268656716,"N",TRUE
10575,"N",0.225746268656716,"N",TRUE
10663,"N",0.225746268656716,"N",TRUE
10667,"N",0.225746268656716,"N",TRUE
10711,"N",0.225746268656716,"N",TRUE
10718,"N",0.225746268656716,"N",TRUE
10786,"N",0.528169014084507,"Y",FALSE
10789,"N",0.225746268656716,"N",TRUE
10818,"N",0.225746268656716,"N",TRUE
10831,"N",0.225746268656716,"N",TRUE
10903,"N",0.225746268656716,"N",TRUE
10969,"N",0.225746268656716,"N",TRUE
10972,"N",0.528169014084507,"Y",FALSE
11010,"N",0.225746268656716,"N",TRUE
11019,"N",0.225746268656716,"N",TRUE
11070,"N",0.225746268656716,"N",TRUE
11071,"N",0.225746268656716,"N",TRUE
11072,"N",0.528169014084507,"Y",FALSE
11087,"N",0.225746268656716,"N",TRUE
11092,"N",0.528169014084507,"Y",FALSE
11106,"N",0.225746268656716,"N",TRUE
11169,"N",0.225746268656716,"N",TRUE
11175,"N",0.528169014084507,"Y",FALSE
11188,"N",0.225746268656716,"N",TRUE
11193,"N",0.225746268656716,"N",TRUE
11194,"N",0.225746268656716,"N",TRUE
11263,"N",0.225746268656716,"N",TRUE
11278,"N",0.528169014084507,"Y",FALSE
11310,"N",0.225746268656716,"N",TRUE
11312,"N",0.225746268656716,"N",TRUE
11346,"N",0.528169014084507,"Y",FALSE
11348,"N",0.225746268656716,"N",TRUE
11364,"N",0.225746268656716,"N",TRUE
11398,"N",0.225746268656716,"N",TRUE
11411,"N",0.528169014084507,"Y",FALSE
11424,"N",0.225746268656716,"N",TRUE
11429,"N",0.225746268656716,"N",TRUE
11496,"N",0.528169014084507,"Y",FALSE
11512,"N",0.225746268656716,"N",TRUE
11534,"N",0.225746268656716,"N",TRUE
11543,"N",0.225746268656716,"N",TRUE
11547,"N",0.225746268656716,"N",TRUE
11557,"N",0.225746268656716,"N",TRUE
11562,"N",0.225746268656716,"N",TRUE
11568,"N",0.225746268656716,"N",TRUE
11639,"N",0.909747292418773,"Y",FALSE
11668,"N",0.225746268656716,"N",TRUE
11703,"N",0.225746268656716,"N",TRUE
11704,"N",0.909747292418773,"Y",FALSE
11741,"N",0.909747292418773,"Y",FALSE
11743,"N",0.225746268656716,"N",TRUE
11779,"N",0.225746268656716,"N",TRUE
11800,"N",0.225746268656716,"N",TRUE
11815,"N",0.225746268656716,"N",TRUE
11824,"N",0.225746268656716,"N",TRUE
10120,"N",0.528169014084507,"Y",FALSE
10155,"N",0.225746268656716,"N",TRUE
10207,"N",0.225746268656716,"N",TRUE
10229,"N",0.225746268656716,"N",TRUE
10267,"N",0.225746268656716,"N",TRUE
10308,"N",0.225746268656716,"N",TRUE
10316,"N",0.225746268656716,"N",TRUE
10413,"N",0.909747292418773,"Y",FALSE
10428,"N",0.225746268656716,"N",TRUE
10555,"N",0.225746268656716,"N",TRUE
10614,"N",0.225746268656716,"N",TRUE
10680,"N",0.528169014084507,"Y",FALSE
10742,"N",0.225746268656716,"N",TRUE
10762,"N",0.142857142857143,"N",TRUE
10767,"N",0.225746268656716,"N",TRUE
10815,"N",0.225746268656716,"N",TRUE
10852,"N",0.225746268656716,"N",TRUE
10886,"N",0.225746268656716,"N",TRUE
10895,"N",0.528169014084507,"Y",FALSE
10910,"N",0.225746268656716,"N",TRUE
10945,"N",0.225746268656716,"N",TRUE
10954,"N",0.225746268656716,"N",TRUE
10975,"N",0.225746268656716,"N",TRUE
10999,"N",0.225746268656716,"N",TRUE
11013,"N",0.225746268656716,"N",TRUE
11014,"N",0.225746268656716,"N",TRUE
11098,"N",0.225746268656716,"N",TRUE
11105,"N",0.225746268656716,"N",TRUE
11145,"N",0.225746268656716,"N",TRUE
11164,"N",0.225746268656716,"N",TRUE
11184,"N",0.225746268656716,"N",TRUE
11203,"N",0.225746268656716,"N",TRUE
11215,"N",0.225746268656716,"N",TRUE
11226,"N",0.225746268656716,"N",TRUE
11247,"N",0.225746268656716,"N",TRUE
11271,"N",0.225746268656716,"N",TRUE
11292,"N",0.225746268656716,"N",TRUE
11297,"N",0.225746268656716,"N",TRUE
11325,"N",0.528169014084507,"Y",FALSE
11356,"N",0.225746268656716,"N",TRUE
11363,"N",0.225746268656716,"N",TRUE
11377,"N",0.528169014084507,"Y",FALSE
11394,"N",0.225746268656716,"N",TRUE
11426,"N",0.225746268656716,"N",TRUE
11489,"N",0.142857142857143,"N",TRUE
11492,"N",0.142857142857143,"N",TRUE
11493,"N",0.142857142857143,"N",TRUE
11515,"N",0.225746268656716,"N",TRUE
11531,"N",0.225746268656716,"N",TRUE
11546,"N",0.225746268656716,"N",TRUE
11556,"N",0.225746268656716,"N",TRUE
11569,"N",0.225746268656716,"N",TRUE
11600,"N",0.225746268656716,"N",TRUE
11777,"N",0.528169014084507,"Y",FALSE
11789,"N",0.225746268656716,"N",TRUE
11845,"N",0.225746268656716,"N",TRUE
10130,"Y",0.909747292418773,"Y",TRUE
10201,"Y",0.909747292418773,"Y",TRUE
10211,"Y",0.909747292418773,"Y",TRUE
10225,"Y",0.909747292418773,"Y",TRUE
10262,"Y",0.909747292418773,"Y",TRUE
10293,"Y",0.909747292418773,"Y",TRUE
10341,"Y",0.909747292418773,"Y",TRUE
10348,"Y",0.909747292418773,"Y",TRUE
10389,"Y",0.909747292418773,"Y",TRUE
10525,"Y",0.225746268656716,"N",FALSE
10553,"Y",0.909747292418773,"Y",TRUE
10557,"Y",0.225746268656716,"N",FALSE
10582,"Y",0.528169014084507,"Y",TRUE
10585,"Y",0.909747292418773,"Y",TRUE
10611,"Y",0.225746268656716,"N",FALSE
10639,"Y",0.909747292418773,"Y",TRUE
10688,"Y",0.909747292418773,"Y",TRUE
10759,"Y",0.909747292418773,"Y",TRUE
10837,"Y",0.225746268656716,"N",FALSE
10897,"Y",0.909747292418773,"Y",TRUE
10923,"Y",0.909747292418773,"Y",TRUE
11102,"Y",0.909747292418773,"Y",TRUE
11142,"Y",0.909747292418773,"Y",TRUE
11199,"Y",0.909747292418773,"Y",TRUE
11284,"Y",0.225746268656716,"N",FALSE
11332,"Y",0.909747292418773,"Y",TRUE
11351,"Y",0.528169014084507,"Y",TRUE
11359,"Y",0.225746268656716,"N",FALSE
11441,"Y",0.909747292418773,"Y",TRUE
11583,"Y",0.225746268656716,"N",FALSE
11589,"Y",0.225746268656716,"N",FALSE
11637,"Y",0.909747292418773,"Y",TRUE
11641,"Y",0.909747292418773,"Y",TRUE
11663,"Y",0.225746268656716,"N",FALSE
11664,"Y",0.909747292418773,"Y",TRUE
11665,"Y",0.909747292418773,"Y",TRUE
11695,"Y",0.909747292418773,"Y",TRUE
11705,"Y",0.225746268656716,"N",FALSE
11708,"Y",0.909747292418773,"Y",TRUE
11709,"Y",0.909747292418773,"Y",TRUE
11720,"Y",0.225746268656716,"N",FALSE
11722,"Y",0.909747292418773,"Y",TRUE
11814,"Y",0.225746268656716,"N",FALSE
11817,"Y",0.225746268656716,"N",FALSE
11823,"Y",0.225746268656716,"N",FALSE
10013,"Y",0.909747292418773,"Y",TRUE
10027,"Y",0.225746268656716,"N",FALSE
10032,"Y",0.225746268656716,"N",FALSE
10095,"Y",0.909747292418773,"Y",TRUE
10134,"Y",0.909747292418773,"Y",TRUE
10169,"Y",0.909747292418773,"Y",TRUE
10192,"Y",0.909747292418773,"Y",TRUE
10285,"Y",0.909747292418773,"Y",TRUE
10294,"Y",0.909747292418773,"Y",TRUE
10300,"Y",0.909747292418773,"Y",TRUE
10324,"Y",0.909747292418773,"Y",TRUE
10333,"Y",0.909747292418773,"Y",TRUE
10339,"Y",0.909747292418773,"Y",TRUE
10360,"Y",0.909747292418773,"Y",TRUE
10361,"Y",0.909747292418773,"Y",TRUE
10387,"Y",0.909747292418773,"Y",TRUE
10400,"Y",0.909747292418773,"Y",TRUE
10415,"Y",0.909747292418773,"Y",TRUE
10430,"Y",0.909747292418773,"Y",TRUE
10441,"Y",0.909747292418773,"Y",TRUE
10458,"Y",0.225746268656716,"N",FALSE
10480,"Y",0.909747292418773,"Y",TRUE
10552,"Y",0.909747292418773,"Y",TRUE
10556,"Y",0.909747292418773,"Y",TRUE
10732,"Y",0.225746268656716,"N",FALSE
10769,"Y",0.909747292418773,"Y",TRUE
10779,"Y",0.909747292418773,"Y",TRUE
10810,"Y",0.909747292418773,"Y",TRUE
10853,"Y",0.909747292418773,"Y",TRUE
10866,"Y",0.909747292418773,"Y",TRUE
10881,"Y",0.909747292418773,"Y",TRUE
10942,"Y",0.225746268656716,"N",FALSE
10963,"Y",0.909747292418773,"Y",TRUE
11043,"Y",0.909747292418773,"Y",TRUE
11296,"Y",0.909747292418773,"Y",TRUE
11462,"Y",0.909747292418773,"Y",TRUE
11598,"Y",0.909747292418773,"Y",TRUE
11617,"Y",0.909747292418773,"Y",TRUE
11634,"Y",0.909747292418773,"Y",TRUE
11657,"Y",0.909747292418773,"Y",TRUE
11721,"Y",0.225746268656716,"N",FALSE
11727,"Y",0.225746268656716,"N",FALSE
11776,"Y",0.528169014084507,"Y",TRUE
11809,"Y",0.909747292418773,"Y",TRUE
11830,"Y",0.225746268656716,"N",FALSE
11839,"Y",0.909747292418773,"Y",TRUE
10045,"Y",0.225746268656716,"N",FALSE
10062,"Y",0.909747292418773,"Y",TRUE
10064,"Y",0.909747292418773,"Y",TRUE
10081,"Y",0.909747292418773,"Y",TRUE
10089,"Y",0.225746268656716,"N",FALSE
10091,"Y",0.909747292418773,"Y",TRUE
10099,"Y",0.225746268656716,"N",FALSE
10131,"Y",0.225746268656716,"N",FALSE
10189,"Y",0.909747292418773,"Y",TRUE
10213,"Y",0.909747292418773,"Y",TRUE
10223,"Y",0.909747292418773,"Y",TRUE
10237,"Y",0.909747292418773,"Y",TRUE
10258,"Y",0.909747292418773,"Y",TRUE
10259,"Y",0.225746268656716,"N",FALSE
10269,"Y",0.909747292418773,"Y",TRUE
10290,"Y",0.909747292418773,"Y",TRUE
10303,"Y",0.909747292418773,"Y",TRUE
10318,"Y",0.909747292418773,"Y",TRUE
10323,"Y",0.909747292418773,"Y",TRUE
10329,"Y",0.909747292418773,"Y",TRUE
10330,"Y",0.909747292418773,"Y",TRUE
10355,"Y",0.909747292418773,"Y",TRUE
10379,"Y",0.909747292418773,"Y",TRUE
10397,"Y",0.909747292418773,"Y",TRUE
10464,"Y",0.909747292418773,"Y",TRUE
10474,"Y",0.909747292418773,"Y",TRUE
10475,"Y",0.909747292418773,"Y",TRUE
10493,"Y",0.909747292418773,"Y",TRUE
10496,"Y",0.909747292418773,"Y",TRUE
10505,"Y",0.909747292418773,"Y",TRUE
10515,"Y",0.225746268656716,"N",FALSE
10536,"Y",0.528169014084507,"Y",TRUE
10540,"Y",0.909747292418773,"Y",TRUE
10561,"Y",0.909747292418773,"Y",TRUE
10562,"Y",0.225746268656716,"N",FALSE
10588,"Y",0.909747292418773,"Y",TRUE
10600,"Y",0.909747292418773,"Y",TRUE
10617,"Y",0.909747292418773,"Y",TRUE
10620,"Y",0.909747292418773,"Y",TRUE
10627,"Y",0.909747292418773,"Y",TRUE
10630,"Y",0.225746268656716,"N",FALSE
10631,"Y",0.909747292418773,"Y",TRUE
10646,"Y",0.528169014084507,"Y",TRUE
10659,"Y",0.909747292418773,"Y",TRUE
10664,"Y",0.225746268656716,"N",FALSE
10753,"Y",0.909747292418773,"Y",TRUE
